dateGame,locationGame,slugTeam,Opp,namePlayer,3-pointers,fg3a,rebounds,assists,steals,blocks,turnovers,points,urlPlayerHeadshot
2021-11-13,H,ORL,WAS,Cole Anthony,3,9,4,8,0,1,4,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630175.png
2021-11-13,H,ORL,WAS,Jalen Suggs,0,1,3,2,1,0,3,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630591.png
2021-11-13,H,ORL,WAS,Franz Wagner,0,1,4,0,1,1,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630532.png
2021-11-13,A,WAS,ORL,Deni Avdija,2,3,6,1,1,1,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630166.png
2021-11-13,H,ORL,WAS,RJ Hampton,1,3,3,2,1,0,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630181.png
2021-11-13,A,WAS,ORL,Montrezl Harrell,0,0,6,7,0,0,0,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png
2021-11-13,A,WAS,ORL,Anthony Gill,0,0,2,0,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630264.png
2021-11-13,H,ORL,WAS,Terrence Ross,1,5,2,4,0,0,1,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png
2021-11-13,A,WAS,ORL,Spencer Dinwiddie,3,9,11,6,0,1,3,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203915.png
2021-11-13,H,ORL,WAS,Mo Bamba,2,9,17,3,1,3,2,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628964.png
2021-11-13,A,MIA,UTA,Tyler Herro,1,7,8,2,1,0,4,27,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629639.png
2021-11-13,A,MIA,UTA,Dewayne Dedmon,0,0,3,1,0,0,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203473.png
2021-11-13,H,UTA,MIA,Eric Paschall,0,3,1,0,0,0,2,1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629672.png
2021-11-13,A,MIA,UTA,Duncan Robinson,6,11,4,4,1,0,1,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629130.png
2021-11-13,H,UTA,MIA,Royce O'Neale,1,5,2,3,2,2,1,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png
2021-11-13,H,UTA,MIA,Jordan Clarkson,4,13,3,3,2,0,4,25,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203903.png
2021-11-13,H,UTA,MIA,Hassan Whiteside,0,0,5,0,1,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202355.png
2021-11-13,A,MIA,UTA,PJ Tucker,3,3,11,3,0,0,4,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png
2021-11-13,A,MIA,UTA,Kyle Lowry,2,6,6,4,2,0,5,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200768.png
2021-11-13,A,MIA,UTA,Max Strus,1,2,5,1,0,1,1,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629622.png
2021-11-13,A,MIA,UTA,Gabe Vincent,0,1,3,1,1,0,2,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png
2021-11-13,H,UTA,MIA,Joe Ingles,1,4,1,2,0,0,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204060.png
2021-11-13,H,UTA,MIA,Bojan Bogdanovic,6,13,6,3,0,0,3,26,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png
2021-11-13,H,UTA,MIA,Rudy Gobert,0,0,13,0,3,0,1,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png
2021-11-13,A,MIA,UTA,Caleb Martin,0,3,1,0,0,1,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628997.png
2021-11-13,A,MIA,UTA,Bam Adebayo,0,0,7,7,1,1,1,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png
2021-11-13,H,UTA,MIA,Mike Conley,2,5,1,8,0,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png
2021-11-13,H,UTA,MIA,Donovan Mitchell,3,10,6,4,5,0,3,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png
2021-11-13,H,LAC,MIN,Terance Mann,2,5,3,4,0,0,0,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629611.png
2021-11-13,A,MIN,LAC,Jarred Vanderbilt,0,0,4,1,1,1,2,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png
2021-11-13,H,LAC,MIN,Amir Coffey,0,0,1,0,1,0,1,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629599.png
2021-11-13,H,LAC,MIN,Jay Scrubb,1,2,1,2,0,1,0,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630206.png
2021-11-13,H,LAC,MIN,Luke Kennard,2,6,2,3,0,0,0,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628379.png
2021-11-13,A,MIN,LAC,Josh Okogie,1,2,1,1,0,1,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629006.png
2021-11-13,H,LAC,MIN,Ivica Zubac,0,0,12,0,0,1,1,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627826.png
2021-11-13,H,LAC,MIN,Nicolas Batum,1,4,3,1,1,1,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201587.png
2021-11-13,A,MIN,LAC,Anthony Edwards,2,6,11,3,0,0,4,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630162.png
2021-11-13,H,LAC,MIN,Justise Winslow,1,3,8,4,2,1,2,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626159.png
2021-11-13,A,MIN,LAC,Jake Layman,1,1,1,0,0,0,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627774.png
2021-11-13,H,LAC,MIN,Reggie Jackson,3,8,2,4,0,0,1,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png
2021-11-13,A,MIN,LAC,Malik Beasley,1,5,4,1,0,0,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627736.png
2021-11-13,A,MIN,LAC,Jaylen Nowell,0,1,1,3,1,0,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629669.png
2021-11-13,A,MIN,LAC,D'Angelo Russell,3,7,2,8,1,1,0,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626156.png
2021-11-13,A,MIN,LAC,Taurean Prince,0,0,1,0,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627752.png
2021-11-13,A,MIN,LAC,Patrick Beverley,1,4,1,2,1,0,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201976.png
2021-11-13,H,LAC,MIN,Isaiah Hartenstein,1,1,11,4,1,3,3,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png
2021-11-13,A,MIN,LAC,Naz Reid,1,1,0,0,0,2,0,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629675.png
2021-11-13,H,LAC,MIN,Paul George,3,5,9,4,0,0,4,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png
2021-11-13,A,MIN,LAC,Karl-Anthony Towns,0,5,8,4,2,1,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626157.png
2021-11-13,A,MIN,LAC,Jaden McDaniels,1,3,6,2,2,0,1,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630183.png
2021-11-13,H,LAC,MIN,Eric Bledsoe,2,6,5,9,1,1,2,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202339.png
2021-11-13,A,MIN,LAC,Leandro Bolmaro,0,1,1,0,0,0,1,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630195.png
2021-11-14,H,DEN,POR,Aaron Gordon,0,1,3,1,0,0,0,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png
2021-11-14,A,POR,DEN,Jusuf Nurkic,0,2,6,1,0,0,2,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png
2021-11-14,H,DEN,POR,Nikola Jokic,3,3,9,9,0,0,3,28,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203999.png
2021-11-14,H,DEN,POR,Bones Hyland,4,8,3,3,2,0,0,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630538.png
2021-11-14,H,DEN,POR,Facundo Campazzo,3,6,2,4,1,0,4,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630267.png
2021-11-14,H,DEN,POR,Zeke Nnaji,2,3,10,0,0,0,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630192.png
2021-11-14,A,POR,DEN,Nassir Little,3,8,7,2,2,1,1,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629642.png
2021-11-14,H,DEN,POR,PJ Dozier,4,6,4,4,1,0,0,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628408.png
2021-11-14,A,POR,DEN,Dennis Smith,0,0,0,5,3,0,2,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628372.png
2021-11-14,A,POR,DEN,Larry Nance,0,1,2,2,0,1,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626204.png
2021-11-14,A,POR,DEN,Norman Powell,1,3,2,1,0,0,2,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626181.png
2021-11-14,A,POR,DEN,Tony Snell,0,1,2,0,0,1,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203503.png
2021-11-14,H,DEN,POR,JaMychal Green,2,2,1,1,1,0,0,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203210.png
2021-11-14,A,POR,DEN,Ben McLemore,2,4,1,0,0,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203463.png
2021-11-14,A,POR,DEN,Robert Covington,1,4,4,1,1,0,1,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png
2021-11-14,H,DEN,POR,Monte Morris,1,4,7,4,3,0,0,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png
2021-11-14,A,POR,DEN,Cody Zeller,0,0,2,1,0,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203469.png
2021-11-14,A,POR,DEN,CJ McCollum,5,10,2,2,2,0,2,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png
2021-11-14,H,DEN,POR,Austin Rivers,0,3,3,0,1,0,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203085.png
2021-11-14,H,DEN,POR,Jeff Green,0,2,5,1,0,1,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png
2021-11-14,A,POR,DEN,Anfernee Simons,1,5,5,4,0,1,1,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png
2021-11-14,A,POR,DEN,CJ Elleby,0,1,3,1,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629604.png
2021-11-14,H,DEN,POR,Bol Bol,0,0,2,1,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629626.png
2021-11-14,H,DEN,POR,Markus Howard,0,2,0,1,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630210.png
2021-11-14,A,POR,DEN,Trendon Watford,0,0,0,2,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630570.png
2021-11-14,H,CHA,GSW,Cody Martin,1,2,8,3,2,0,0,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png
2021-11-14,A,GSW,CHA,Jonathan Kuminga,0,0,5,0,2,1,0,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630228.png
2021-11-14,A,GSW,CHA,Jordan Poole,2,8,1,3,1,0,3,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629673.png
2021-11-14,A,GSW,CHA,Stephen Curry,3,13,6,10,3,1,3,24,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png
2021-11-14,A,GSW,CHA,Damion Lee,0,4,3,1,0,0,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png
2021-11-14,A,GSW,CHA,Andrew Wiggins,3,7,6,2,0,0,0,28,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203952.png
2021-11-14,A,GSW,CHA,Kevon Looney,0,0,8,3,0,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626172.png
2021-11-14,A,GSW,CHA,Otto Porter,0,2,4,1,0,1,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203490.png
2021-11-14,H,CHA,GSW,LaMelo Ball,4,8,7,5,3,0,4,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630163.png
2021-11-14,A,GSW,CHA,Gary Payton,0,1,7,1,2,0,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627780.png
2021-11-14,H,CHA,GSW,Miles Bridges,2,6,8,3,1,0,1,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png
2021-11-14,H,CHA,GSW,Kelly Oubre,2,5,4,0,1,0,1,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png
2021-11-14,A,GSW,CHA,Nemanja Bjelica,0,2,2,1,0,1,2,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202357.png
2021-11-14,A,GSW,CHA,Andre Iguodala,0,0,1,3,0,1,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2738.png
2021-11-14,H,CHA,GSW,Mason Plumlee,0,0,3,6,1,0,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203486.png
2021-11-14,A,GSW,CHA,Draymond Green,1,2,6,6,0,2,3,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203110.png
2021-11-14,H,CHA,GSW,Terry Rozier,3,8,0,1,1,2,2,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626179.png
2021-11-14,H,CHA,GSW,Gordon Hayward,2,5,3,4,0,0,0,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png
2021-11-14,H,CHA,GSW,Ish Smith,0,0,1,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202397.png
2021-11-14,H,CHA,GSW,Jalen McDaniels,0,2,5,1,1,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629667.png
2021-11-14,A,PHX,HOU,Jae Crowder,1,5,6,0,1,2,2,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203109.png
2021-11-14,A,PHX,HOU,Devin Booker,3,7,5,6,2,0,0,26,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png
2021-11-14,H,HOU,PHX,Christian Wood,1,5,8,1,0,0,4,17,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png
2021-11-14,H,HOU,PHX,David Nwaba,0,0,2,0,0,0,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628021.png
2021-11-14,H,HOU,PHX,Daniel Theis,2,4,1,0,0,0,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628464.png
2021-11-14,A,PHX,HOU,Mikal Bridges,2,5,6,0,0,0,0,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628969.png
2021-11-14,A,PHX,HOU,JaVale McGee,0,0,14,1,1,3,1,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201580.png
2021-11-14,H,HOU,PHX,Jalen Green,0,6,3,2,1,0,4,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630224.png
2021-11-14,H,HOU,PHX,Alperen Sengun,0,1,10,4,0,1,2,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630578.png
2021-11-14,A,PHX,HOU,Cameron Payne,2,5,2,4,1,0,3,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626166.png
2021-11-14,A,PHX,HOU,Cameron Johnson,2,6,6,1,2,0,0,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629661.png
2021-11-14,A,PHX,HOU,Frank Kaminsky,0,0,6,2,1,1,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626163.png
2021-11-14,H,HOU,PHX,Eric Gordon,2,4,3,3,1,1,1,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png
2021-11-14,H,HOU,PHX,Josh Christopher,0,1,1,0,2,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630528.png
2021-11-14,H,HOU,PHX,Jae'Sean Tate,0,1,5,1,0,1,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630256.png
2021-11-14,H,HOU,PHX,Armoni Brooks,0,0,2,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629717.png
2021-11-14,A,PHX,HOU,Abdel Nader,0,0,4,0,0,0,1,1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627846.png
2021-11-14,H,HOU,PHX,Danuel House,0,1,5,2,0,0,2,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png
2021-11-14,A,PHX,HOU,Chris Paul,2,5,3,4,7,0,2,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101108.png
2021-11-14,H,HOU,PHX,Kevin Porter,2,7,6,6,2,0,6,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629645.png
2021-11-14,H,HOU,PHX,Usman Garuba,0,2,2,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630586.png
2021-11-14,A,PHX,HOU,Landry Shamet,2,7,0,1,1,1,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629013.png
2021-11-14,H,HOU,PHX,Kenyon Martin,0,0,0,0,1,2,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630231.png
2021-11-14,A,BKN,OKC,Kevin Durant,2,6,8,4,1,0,1,33,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png
2021-11-14,A,BKN,OKC,Blake Griffin,0,2,3,3,0,1,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png
2021-11-14,A,BKN,OKC,James Johnson,0,0,2,1,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201949.png
2021-11-14,H,OKC,BKN,Ty Jerome,2,5,1,1,1,0,0,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629660.png
2021-11-14,A,BKN,OKC,Jevon Carter,2,5,1,1,0,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png
2021-11-14,H,OKC,BKN,Isaiah Roby,0,0,0,1,1,0,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629676.png
2021-11-14,A,BKN,OKC,DeAndre' Bembry,0,0,5,3,0,0,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627761.png
2021-11-14,A,BKN,OKC,Patty Mills,9,12,0,1,2,0,1,29,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png
2021-11-14,A,BKN,OKC,James Harden,1,8,6,13,3,0,6,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png
2021-11-14,H,OKC,BKN,Aleksej Pokusevski,0,3,6,1,0,1,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630197.png
2021-11-14,H,OKC,BKN,Aaron Wiggins,1,4,4,4,1,1,1,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630598.png
2021-11-14,A,BKN,OKC,LaMarcus Aldridge,3,5,8,2,0,2,1,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200746.png
2021-11-14,H,OKC,BKN,Josh Giddey,2,7,5,4,1,0,4,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630581.png
2021-11-14,A,BKN,OKC,Cam Thomas,0,2,1,0,1,0,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630560.png
2021-11-14,H,OKC,BKN,Tre Mann,1,1,0,0,0,0,1,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630544.png
2021-11-14,H,OKC,BKN,Jeremiah Robinson-Earl,0,2,8,2,1,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630526.png
2021-11-14,H,OKC,BKN,Luguentz Dort,3,6,3,0,1,0,1,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629652.png
2021-11-14,H,OKC,BKN,Darius Bazley,1,6,5,1,0,0,2,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629647.png
2021-11-14,H,OKC,BKN,Kenrich Williams,1,4,3,3,2,0,1,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629026.png
2021-11-14,H,OKC,BKN,Shai Gilgeous-Alexander,3,6,6,2,1,0,3,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628983.png
2021-11-14,A,BKN,OKC,Bruce Brown,0,1,7,2,1,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png
2021-11-14,A,BKN,OKC,Joe Harris,1,2,3,1,0,0,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203925.png
2021-11-14,H,OKC,BKN,Derrick Favors,0,1,3,1,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202324.png
2021-11-14,H,ATL,MIL,Danilo Gallinari,2,5,3,0,0,0,0,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201568.png
2021-11-14,A,MIL,ATL,Bobby Portis,1,4,8,3,1,0,1,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png
2021-11-14,H,ATL,MIL,Bogdan Bogdanovic,2,5,4,2,0,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203992.png
2021-11-14,H,ATL,MIL,Lou Williams,1,2,0,2,1,0,0,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101150.png
2021-11-14,A,MIL,ATL,Jrue Holiday,1,4,1,8,2,1,4,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png
2021-11-14,H,ATL,MIL,Delon Wright,1,1,3,1,1,0,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626153.png
2021-11-14,H,ATL,MIL,John Collins,0,2,6,1,0,1,1,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628381.png
2021-11-14,A,MIL,ATL,Semi Ojeleye,0,4,3,0,1,1,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628400.png
2021-11-14,A,MIL,ATL,Grayson Allen,4,7,3,1,1,0,2,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png
2021-11-14,A,MIL,ATL,Jordan Nwora,2,4,3,1,0,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629670.png
2021-11-14,H,ATL,MIL,Clint Capela,0,0,13,2,2,0,3,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203991.png
2021-11-14,A,MIL,ATL,Rodney Hood,1,2,2,0,0,0,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203918.png
2021-11-14,H,ATL,MIL,Sharife Cooper,0,0,0,0,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630536.png
2021-11-14,H,ATL,MIL,Jalen Johnson,0,1,1,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630552.png
2021-11-14,A,MIL,ATL,Giannis Antetokounmpo,1,5,5,6,1,1,3,26,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203507.png
2021-11-14,H,ATL,MIL,Solomon Hill,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203524.png
2021-11-14,H,ATL,MIL,Timothe Luwawu-Cabarrot,0,0,0,0,1,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627789.png
2021-11-14,H,ATL,MIL,Skylar Mays,0,0,0,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630219.png
2021-11-14,H,ATL,MIL,Gorgui Dieng,0,0,2,0,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203476.png
2021-11-14,H,ATL,MIL,Trae Young,8,13,8,10,1,0,5,42,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629027.png
