dateGame,locationGame,slugTeam,Opp,namePlayer,3-pointers,fg3a,rebounds,assists,steals,blocks,turnovers,points,urlPlayerHeadshot
2022-10-19,H,MIN,OKC,Karl-Anthony Towns,2,7,6,7,0,0,3,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626157.png
2022-10-19,H,MIN,OKC,Taurean Prince,3,4,3,1,0,0,1,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627752.png
2022-10-19,H,MIN,OKC,Bryn Forbes,0,2,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627854.png
2022-10-19,A,OKC,MIN,Shai Gilgeous-Alexander,2,6,6,5,3,2,2,32,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628983.png
2022-10-19,H,MIN,OKC,Jordan McLaughlin,0,3,2,0,0,0,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629162.png
2022-10-19,A,OKC,MIN,Luguentz Dort,1,6,6,2,1,0,1,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629652.png
2022-10-19,A,OKC,MIN,Aleksej Pokusevski,2,5,7,3,0,1,2,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630197.png
2022-10-19,A,OKC,MIN,Isaiah Joe,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630198.png
2022-10-19,A,OKC,MIN,Jeremiah Robinson-Earl,2,3,5,0,1,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630526.png
2022-10-19,A,OKC,MIN,Eugene Omoruyi,0,2,4,0,0,0,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630647.png
2022-10-19,A,OKC,MIN,Jalen Williams,1,1,0,1,0,0,2,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631114.png
2022-10-19,H,MIN,OKC,Rudy Gobert,0,0,16,2,1,1,0,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png
2022-10-19,H,MIN,OKC,Kyle Anderson,0,1,6,1,1,1,2,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203937.png
2022-10-19,H,MIN,OKC,Jaylen Nowell,2,5,3,2,0,0,0,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629669.png
2022-10-19,H,MIN,OKC,Anthony Edwards,1,7,8,7,0,0,2,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630162.png
2022-10-19,A,OKC,MIN,Kenrich Williams,1,3,6,1,0,0,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629026.png
2022-10-19,A,OKC,MIN,Darius Bazley,1,1,6,3,0,1,0,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629647.png
2022-10-19,A,OKC,MIN,Tre Mann,2,6,2,2,1,0,0,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630544.png
2022-10-19,A,OKC,MIN,Josh Giddey,2,7,11,4,0,2,4,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630581.png
2022-10-19,A,OKC,MIN,Ousmane Dieng,0,2,1,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631172.png
2022-10-19,A,OKC,MIN,Mike Muscala,0,3,3,1,0,0,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203488.png
2022-10-19,H,MIN,OKC,Jaden McDaniels,0,3,6,3,3,2,1,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630183.png
2022-10-19,H,MIN,OKC,Austin Rivers,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203085.png
2022-10-19,A,CLE,TOR,Caris LeVert,2,2,5,7,0,0,1,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627747.png
2022-10-19,A,CLE,TOR,Donovan Mitchell,2,8,2,9,2,0,3,31,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png
2022-10-19,A,CLE,TOR,Dean Wade,1,2,3,2,0,1,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629731.png
2022-10-19,H,TOR,CLE,Fred VanVleet,3,6,2,5,4,0,1,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627832.png
2022-10-19,H,TOR,CLE,Gary Trent,4,8,5,0,1,0,1,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png
2022-10-19,H,TOR,CLE,Precious Achiuwa,1,4,5,0,0,0,0,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630173.png
2022-10-19,A,CLE,TOR,Jarrett Allen,0,0,10,0,0,2,1,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png
2022-10-19,H,TOR,CLE,Scottie Barnes,1,1,3,7,2,1,3,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630567.png
2022-10-19,A,CLE,TOR,Kevin Love,1,4,7,2,0,0,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201567.png
2022-10-19,H,TOR,CLE,Pascal Siakam,1,3,11,1,3,0,4,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627783.png
2022-10-19,A,CLE,TOR,Evan Mobley,1,3,6,1,1,1,3,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630596.png
2022-10-19,H,TOR,CLE,OG Anunoby,2,5,7,5,3,1,3,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628384.png
2022-10-19,H,TOR,CLE,Thaddeus Young,1,2,0,0,1,0,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201152.png
2022-10-19,H,TOR,CLE,Christian Koloko,0,0,6,0,0,1,1,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631132.png
2022-10-19,H,TOR,CLE,Dalano Banton,0,1,1,1,0,1,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630625.png
2022-10-19,A,CLE,TOR,Isaac Okoro,0,1,0,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630171.png
2022-10-19,A,CLE,TOR,Darius Garland,0,1,1,3,2,1,5,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629636.png
2022-10-19,H,TOR,CLE,Juancho Hernangomez,0,0,1,0,1,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627823.png
2022-10-19,A,CLE,TOR,Cedi Osman,3,6,3,1,0,0,1,17,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626224.png
2022-10-19,A,CLE,TOR,Raul Neto,0,1,1,0,0,0,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203526.png
2022-10-19,H,MEM,NYK,Desmond Bane,3,13,4,6,0,1,2,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630217.png
2022-10-19,H,MEM,NYK,Xavier Tillman,0,0,6,1,0,2,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png
2022-10-19,A,NYK,MEM,Immanuel Quickley,0,3,3,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630193.png
2022-10-19,A,NYK,MEM,Obi Toppin,0,0,3,1,0,0,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png
2022-10-19,H,MEM,NYK,Brandon Clarke,0,2,6,0,0,0,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629634.png
2022-10-19,A,NYK,MEM,Mitchell Robinson,0,0,2,0,0,2,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629011.png
2022-10-19,H,MEM,NYK,Tyus Jones,3,8,4,3,1,0,1,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png
2022-10-19,A,NYK,MEM,Julius Randle,2,6,11,6,2,0,3,24,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203944.png
2022-10-19,H,MEM,NYK,Steven Adams,0,0,14,3,1,1,1,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png
2022-10-19,A,NYK,MEM,Derrick Rose,0,3,4,2,0,1,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201565.png
2022-10-19,H,MEM,NYK,Jake LaRavia,1,2,2,1,1,1,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631222.png
2022-10-19,H,MEM,NYK,David Roddy,0,2,2,1,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631223.png
2022-10-19,A,NYK,MEM,Evan Fournier,3,6,4,3,2,0,0,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203095.png
2022-10-19,H,MEM,NYK,Santi Aldama,3,8,11,1,1,1,0,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630583.png
2022-10-19,H,MEM,NYK,John Konchar,4,9,11,2,2,0,1,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629723.png
2022-10-19,H,MEM,NYK,Ja Morant,3,6,4,9,0,1,6,34,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629630.png
2022-10-19,A,NYK,MEM,Cam Reddish,3,6,5,0,3,1,2,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png
2022-10-19,A,NYK,MEM,RJ Barrett,0,6,8,3,0,0,2,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629628.png
2022-10-19,A,NYK,MEM,Jalen Brunson,1,4,6,9,0,0,0,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png
2022-10-19,A,NYK,MEM,Isaiah Hartenstein,0,3,8,4,0,1,3,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png
2022-10-19,A,CHI,MIA,Ayo Dosunmu,3,6,6,4,2,1,2,17,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630245.png
2022-10-19,A,CHI,MIA,Javonte Green,0,1,3,1,1,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629750.png
2022-10-19,H,MIA,CHI,Tyler Herro,4,8,6,1,2,0,1,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629639.png
2022-10-19,H,MIA,CHI,Haywood Highsmith,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629312.png
2022-10-19,H,MIA,CHI,Jimmy Butler,0,0,8,3,1,1,2,24,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png
2022-10-19,A,CHI,MIA,Nikola Vucevic,1,5,17,2,0,3,1,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png
2022-10-19,H,MIA,CHI,Kyle Lowry,0,5,5,4,1,0,3,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200768.png
2022-10-19,A,CHI,MIA,DeMar DeRozan,2,3,6,9,2,1,1,37,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201942.png
2022-10-19,H,MIA,CHI,Bam Adebayo,0,0,9,2,0,1,5,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png
2022-10-19,A,CHI,MIA,Goran Dragic,4,5,0,2,2,0,1,12,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201609.png
2022-10-19,A,CHI,MIA,Andre Drummond,0,1,5,1,1,1,3,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png
2022-10-19,H,MIA,CHI,Dewayne Dedmon,1,1,3,1,0,0,2,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203473.png
2022-10-19,A,CHI,MIA,Alex Caruso,1,6,5,4,2,0,4,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627936.png
2022-10-19,H,MIA,CHI,Caleb Martin,1,3,4,3,2,0,0,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628997.png
2022-10-19,H,MIA,CHI,Duncan Robinson,1,3,4,3,0,0,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629130.png
2022-10-19,H,MIA,CHI,Gabe Vincent,0,1,0,3,0,0,4,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png
2022-10-19,H,MIA,CHI,Max Strus,5,7,7,1,0,0,2,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629622.png
2022-10-19,A,CHI,MIA,Coby White,2,7,2,0,1,0,1,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png
2022-10-19,A,CHI,MIA,Patrick Williams,0,2,2,0,1,0,1,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630172.png
2022-10-19,H,BKN,NOP,Kevin Durant,2,6,3,2,1,4,4,32,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png
2022-10-19,A,NOP,BKN,Jonas Valanciunas,1,1,13,2,0,1,1,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202685.png
2022-10-19,H,BKN,NOP,Markieff Morris,1,1,0,0,0,0,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png
2022-10-19,A,NOP,BKN,Brandon Ingram,2,4,7,5,1,0,4,28,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627742.png
2022-10-19,H,BKN,NOP,Edmond Sumner,0,3,1,3,0,0,3,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628410.png
2022-10-19,A,NOP,BKN,Devonte' Graham,0,1,0,2,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png
2022-10-19,H,BKN,NOP,Yuta Watanabe,0,1,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629139.png
2022-10-19,H,BKN,NOP,Nic Claxton,0,0,10,0,1,2,4,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629651.png
2022-10-19,A,NOP,BKN,Naji Marshall,0,0,4,2,0,0,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630230.png
2022-10-19,A,NOP,BKN,Dyson Daniels,0,0,0,2,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630700.png
2022-10-19,A,NOP,BKN,Jose Alvarado,1,2,2,2,0,0,0,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630631.png
2022-10-19,H,BKN,NOP,Cam Thomas,0,1,0,1,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630560.png
2022-10-19,H,BKN,NOP,Kessler Edwards,1,2,2,2,1,0,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630556.png
2022-10-19,A,NOP,BKN,Herbert Jones,1,3,4,3,0,1,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630529.png
2022-10-19,H,BKN,NOP,Patty Mills,4,9,1,0,0,0,0,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png
2022-10-19,H,BKN,NOP,Kyrie Irving,0,6,2,5,2,0,2,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202681.png
2022-10-19,A,NOP,BKN,CJ McCollum,3,9,4,6,3,0,1,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png
2022-10-19,A,NOP,BKN,Larry Nance,0,0,9,2,1,1,3,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626204.png
2022-10-19,H,BKN,NOP,Royce O'Neale,2,3,7,3,3,2,0,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png
2022-10-19,H,BKN,NOP,Ben Simmons,0,0,5,5,0,0,3,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627732.png
2022-10-19,A,NOP,BKN,Zion Williamson,0,0,9,3,4,0,2,25,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629627.png
2022-10-19,A,NOP,BKN,Trey Murphy,4,6,9,2,0,1,1,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630530.png
2022-10-19,H,BKN,NOP,Day'Ron Sharpe,0,1,8,1,2,2,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630549.png
2022-10-19,A,HOU,ATL,Tari Eason,0,0,7,0,0,0,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631106.png
2022-10-19,A,HOU,ATL,Alperen Sengun,1,2,9,0,0,0,6,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630578.png
2022-10-19,H,ATL,HOU,Jalen Johnson,0,0,1,0,0,0,1,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630552.png
2022-10-19,A,HOU,ATL,Josh Christopher,0,2,3,2,0,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630528.png
2022-10-19,H,ATL,HOU,Onyeka Okongwu,0,0,9,0,0,0,0,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630168.png
2022-10-19,A,HOU,ATL,Garrison Mathews,0,2,1,1,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629726.png
2022-10-19,H,ATL,HOU,Aaron Holiday,1,2,0,1,3,0,2,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628988.png
2022-10-19,H,ATL,HOU,Dejounte Murray,1,5,5,11,5,1,0,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png
2022-10-19,H,ATL,HOU,Justin Holiday,1,4,1,3,1,1,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png
2022-10-19,A,HOU,ATL,Jabari Smith,3,11,7,1,0,0,0,17,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631095.png
2022-10-19,A,HOU,ATL,Kenyon Martin,0,2,5,0,1,0,1,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630231.png
2022-10-19,A,HOU,ATL,Jalen Green,1,7,5,3,1,1,3,16,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630224.png
2022-10-19,A,HOU,ATL,Kevin Porter,3,5,7,7,2,0,4,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629645.png
2022-10-19,H,ATL,HOU,De'Andre Hunter,1,3,3,1,1,0,0,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629631.png
2022-10-19,H,ATL,HOU,Trae Young,1,9,3,13,1,1,3,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629027.png
2022-10-19,A,HOU,ATL,Bruno Fernando,0,0,9,7,0,2,0,7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628981.png
2022-10-19,H,ATL,HOU,John Collins,2,2,8,1,1,0,2,24,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628381.png
2022-10-19,H,ATL,HOU,Clint Capela,0,0,8,0,0,2,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203991.png
2022-10-19,A,HOU,ATL,Eric Gordon,1,4,1,4,0,0,1,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png
2022-10-19,A,ORL,DET,Wendell Carter,1,2,11,3,1,1,3,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png
2022-10-19,A,ORL,DET,Bol Bol,0,0,6,0,0,1,2,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629626.png
2022-10-19,A,ORL,DET,Chuma Okeke,0,1,4,1,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629643.png
2022-10-19,A,ORL,DET,RJ Hampton,1,1,4,2,1,0,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630181.png
2022-10-19,A,ORL,DET,Paolo Banchero,0,0,9,5,0,2,4,27,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631094.png
2022-10-19,A,ORL,DET,Caleb Houstan,0,2,3,0,0,1,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631216.png
2022-10-19,H,DET,ORL,Cory Joseph,2,2,1,2,0,0,0,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202709.png
2022-10-19,H,DET,ORL,Kevin Knox,1,6,3,0,0,0,2,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628995.png
2022-10-19,H,DET,ORL,Killian Hayes,0,3,5,5,3,1,0,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630165.png
2022-10-19,H,DET,ORL,Cade Cunningham,2,6,1,10,1,0,3,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630595.png
2022-10-19,H,DET,ORL,Hamidou Diallo,0,1,2,1,0,0,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628977.png
2022-10-19,H,DET,ORL,Jalen Duren,0,0,10,1,0,3,3,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631105.png
2022-10-19,H,DET,ORL,Jaden Ivey,2,4,3,4,3,0,2,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631093.png
2022-10-19,A,ORL,DET,Terrence Ross,3,8,4,1,1,0,0,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png
2022-10-19,A,ORL,DET,Mo Bamba,0,4,2,1,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628964.png
2022-10-19,H,DET,ORL,Saddiq Bey,0,2,6,3,1,0,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630180.png
2022-10-19,H,DET,ORL,Isaiah Stewart,1,4,5,3,2,0,0,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630191.png
2022-10-19,A,ORL,DET,Franz Wagner,2,6,4,5,0,0,5,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630532.png
2022-10-19,A,ORL,DET,Jalen Suggs,4,6,1,3,2,0,4,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630591.png
2022-10-19,H,DET,ORL,Bojan Bogdanovic,6,10,5,2,1,0,1,24,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png
2022-10-20,A,LAC,LAL,Kawhi Leonard,1,4,7,2,1,0,2,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202695.png
2022-10-20,H,LAL,LAC,Austin Reaves,0,1,4,2,0,0,0,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630559.png
2022-10-20,H,LAL,LAC,Juan Toscano-Anderson,1,4,4,3,1,0,1,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629308.png
2022-10-20,H,LAL,LAC,Lonnie Walker,2,9,3,3,2,0,1,26,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png
2022-10-20,A,LAC,LAL,Luke Kennard,3,3,1,1,0,0,0,11,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628379.png
2022-10-20,A,LAC,LAL,Norman Powell,1,3,4,0,1,0,4,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626181.png
2022-10-20,A,LAC,LAL,Robert Covington,0,2,4,2,0,2,0,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png
2022-10-20,A,LAC,LAL,John Wall,0,4,4,3,1,0,3,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202322.png
2022-10-20,H,LAL,LAC,Patrick Beverley,1,6,2,1,2,2,2,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201976.png
2022-10-20,A,LAC,LAL,Nicolas Batum,0,0,5,0,0,0,0,1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201587.png
2022-10-20,H,LAL,LAC,LeBron James,2,8,10,6,1,2,2,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png
2022-10-20,A,LAC,LAL,Reggie Jackson,1,3,1,4,1,0,2,8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png
2022-10-20,H,LAL,LAC,Russell Westbrook,0,6,3,4,5,0,1,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201566.png
2022-10-20,A,LAC,LAL,Paul George,2,7,10,4,2,0,5,15,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png
2022-10-20,A,LAC,LAL,Marcus Morris,1,3,4,1,1,0,1,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png
2022-10-20,H,LAL,LAC,Matt Ryan,1,2,1,0,0,0,0,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630346.png
2022-10-20,A,LAC,LAL,Terance Mann,0,0,1,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629611.png
2022-10-20,H,LAL,LAC,Kendrick Nunn,0,4,2,2,0,1,1,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629134.png
2022-10-20,A,LAC,LAL,Ivica Zubac,0,0,17,1,0,5,4,14,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627826.png
