Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
PF,Anthony Gill,6.5,3000,WAS,PHO,3,2021-01-11,0,Home,Win
SG/SF,Cody Martin,6.5,3000,CHA,NYK,6,2021-01-11,0,Home,Win
SF/PF,Isaac Bonga,6,3000,WAS,PHO,12,2021-01-11,0,Home,Win
SG/SF,Rodney Hood,5,3100,POR,TOR,13,2021-01-11,0,Home,Win
SF,Abdel Nader,4.8,3000,PHO,WAS,3,2021-01-11,0,Away,Loss
PF,Dean Wade,4.5,3200,CLE,MEM,14,2021-01-11,0,Home,Loss
SF,Lamar Stevens,4,3000,CLE,MEM,10,2021-01-11,0,Home,Loss
SG/SF,E'Twaun Moore,3.2,3000,PHO,WAS,3,2021-01-11,0,Away,Loss
PF,Jalen McDaniels,0,3000,CHA,NYK,1,2021-01-11,0,Home,Win
SG/SF,Tony Snell,0,3000,ATL,PHI,6,2021-01-11,0,Home,Win
SF/PF,Jordan Nwora,0,3000,MIL,ORL,1,2021-01-11,0,Away,Win
C,Nikola Vucevic,53.2,8900,ORL,MIL,31,2021-01-11,1,Home,Loss
C,Richaun Holmes,47.5,5900,SAC,IND,35,2021-01-11,1,Home,Win
C,Andre Drummond,46.5,9200,CLE,MEM,34,2021-01-11,1,Home,Loss
PF/C,Domantas Sabonis,46.2,9300,IND,SAC,39,2021-01-11,1,Away,Loss
C,Joel Embiid,41.8,9800,PHI,ATL,22,2021-01-11,1,Away,Loss
PF/C,Giannis Antetokounmpo,40.5,11000,MIL,ORL,27,2021-01-11,1,Away,Win
PF/C,Chris Boucher,40,6000,TOR,POR,32,2021-01-11,0,Away,Loss
C,Mitchell Robinson,34.8,5500,NYK,CHA,33,2021-01-11,1,Away,Loss
C,Clint Capela,31.2,7000,ATL,PHI,26,2021-01-11,1,Home,Win
C,Robin Lopez,29.2,4100,WAS,PHO,25,2021-01-11,1,Home,Win
PF/C,Bobby Portis,28.8,5800,MIL,ORL,24,2021-01-11,0,Away,Win
C,Myles Turner,28.5,6200,IND,SAC,30,2021-01-11,1,Away,Loss
PF/C,Larry Nance,28.2,7100,CLE,MEM,38,2021-01-11,1,Home,Loss
C,Dwight Howard,25.8,4800,PHI,ATL,34,2021-01-11,0,Away,Loss
C,Jonas Valanciunas,25.8,7200,MEM,CLE,29,2021-01-11,1,Away,Win
PF/C,Julius Randle,24.8,9600,NYK,CHA,30,2021-01-11,1,Away,Loss
PF/C,P.J. Washington,24.8,6400,CHA,NYK,30,2021-01-11,1,Home,Win
PF/C,Dario Saric,24.5,3700,PHO,WAS,20,2021-01-11,0,Away,Loss
PF/C,John Collins,23.8,7400,ATL,PHI,24,2021-01-11,1,Home,Win
C,Enes Kanter,23.5,5100,POR,TOR,15,2021-01-11,0,Home,Win
C,JaVale McGee,23.2,3800,CLE,MEM,15,2021-01-11,0,Home,Loss
PF/C,Marvin Bagley,22.8,5700,SAC,IND,23,2021-01-11,1,Home,Win
C,Brook Lopez,22.8,4900,MIL,ORL,28,2021-01-11,1,Away,Win
PF/C,Brandon Clarke,22.5,6100,MEM,CLE,29,2021-01-11,1,Away,Win
C,Tony Bradley,21.5,3300,PHI,ATL,13,2021-01-11,0,Away,Loss
C,Moritz Wagner,18.5,3600,WAS,PHO,22,2021-01-11,0,Home,Win
PF/C,Xavier Tillman,18.2,3200,MEM,CLE,17,2021-01-11,0,Away,Win
C,Deandre Ayton,18,7300,PHO,WAS,24,2021-01-11,1,Away,Loss
C,Mohamed Bamba,16,3000,ORL,MIL,11,2021-01-11,0,Home,Loss
C,Nerlens Noel,15.8,3200,NYK,CHA,14,2021-01-11,0,Away,Loss
C,Bismack Biyombo,14.2,4700,CHA,NYK,25,2021-01-11,1,Home,Win
C,Nathan Knight,12.8,3000,ATL,PHI,15,2021-01-11,0,Home,Win
C,Damian Jones,11.2,3000,PHO,WAS,11,2021-01-11,0,Away,Loss
C,Bruno Fernando,10.2,3000,ATL,PHI,20,2021-01-11,0,Home,Win
C,Hassan Whiteside,10,4200,SAC,IND,9,2021-01-11,0,Home,Win
PF/C,Gary Clark,8.2,3200,ORL,MIL,18,2021-01-11,0,Home,Loss
C,Harry Giles,7.8,3000,POR,TOR,4,2021-01-11,0,Home,Win
C,Khem Birch,7.2,4000,ORL,MIL,18,2021-01-11,0,Home,Loss
C,Jusuf Nurkic,4,6600,POR,TOR,8,2021-01-11,1,Home,Win
C,Alex Len,3.5,3100,TOR,POR,9,2021-01-11,1,Away,Loss
PF/C,D.J. Wilson,3.2,3300,MIL,ORL,3,2021-01-11,0,Away,Win
PF/C,JaKarr Sampson,3.2,3000,IND,SAC,4,2021-01-11,0,Away,Loss
C,Vernon Carey Jr.,0,3000,CHA,NYK,1,2021-01-11,0,Home,Win
C,Nick Richards,0,3000,CHA,NYK,1,2021-01-11,0,Home,Win
PG/SG,Tyler Herro,49.2,6700,MIA,PHI,39,2021-01-12,1,Away,Loss
PG/SF,LeBron James,45,10000,LAL,HOU,29,2021-01-12,1,Away,Win
PG/SG,Aaron Holiday,42.5,3300,IND,GSW,28,2021-01-12,0,Away,Win
PG/SG,Jordan Clarkson,41.5,5600,UTA,CLE,28,2021-01-12,0,Away,Win
PG/SG,Donovan Mitchell,38.8,8400,UTA,CLE,30,2021-01-12,1,Away,Win
SG,Duncan Robinson,36,4800,MIA,PHI,45,2021-01-12,1,Away,Loss
PG/SG,Gabe Vincent,36,3000,MIA,PHI,36,2021-01-12,1,Away,Loss
PG/SF,Caris LeVert,35.8,7600,BKN,DEN,25,2021-01-12,0,Home,Win
PG/SG,James Harden,34.8,10800,HOU,LAL,30,2021-01-12,1,Home,Loss
PG,Stephen Curry,34,9800,GSW,IND,35,2021-01-12,1,Home,Loss
PG,Malcolm Brogdon,34,8600,IND,GSW,32,2021-01-12,1,Away,Win
PG,Tyrese Maxey,33.8,5500,PHI,MIA,36,2021-01-12,1,Home,Win
PG,Shai Gilgeous-Alexander,33.2,8000,OKC,SAS,33,2021-01-12,1,Home,Loss
SG,Bruce Brown,33,3500,BKN,DEN,25,2021-01-12,1,Home,Win
PG,Dejounte Murray,32.2,7200,SAS,OKC,31,2021-01-12,1,Away,Win
PG,Mike Conley,32,7100,UTA,CLE,27,2021-01-12,1,Away,Win
PG/SF,Ben Simmons,31.5,8900,PHI,MIA,31,2021-01-12,1,Home,Win
PG,Jamal Murray,27.5,6900,DEN,BKN,34,2021-01-12,1,Away,Loss
PG/SG,Patty Mills,27.2,5100,SAS,OKC,25,2021-01-12,0,Away,Win
SG,Isaiah Joe,26.8,4400,PHI,MIA,37,2021-01-12,0,Home,Win
PG/SG,George Hill,24.8,4700,OKC,SAS,28,2021-01-12,1,Home,Loss
PG/SG,Yogi Ferrell,24,3000,CLE,UTA,23,2021-01-12,0,Home,Loss
PG/SG,Dennis Schroder,23.8,6100,LAL,HOU,25,2021-01-12,1,Away,Win
PG,John Wall,22,7400,HOU,LAL,29,2021-01-12,1,Home,Loss
PG,Monte Morris,21.2,4200,DEN,BKN,23,2021-01-12,0,Away,Loss
SG,Miye Oni,19.8,3000,UTA,CLE,17,2021-01-12,0,Away,Win
PG/SG,Alex Caruso,19,3200,LAL,HOU,17,2021-01-12,0,Away,Win
SG,Ben McLemore,18.2,3500,HOU,LAL,16,2021-01-12,0,Home,Loss
PG/SG,Damion Lee,17.8,3500,GSW,IND,26,2021-01-12,0,Home,Loss
PG/SG,Damyean Dotson,17,5000,CLE,UTA,30,2021-01-12,1,Home,Loss
SG,Mason Jones,12.8,3000,HOU,LAL,12,2021-01-12,0,Home,Loss
SG,Landry Shamet,12,3400,BKN,DEN,16,2021-01-12,0,Home,Win
SG,Max Strus,11.8,3000,MIA,PHI,23,2021-01-12,0,Away,Loss
PG/SG,Facundo Campazzo,8.5,3000,DEN,BKN,11,2021-01-12,0,Away,Loss
PG,Brad Wanamaker,7.8,3400,GSW,IND,12,2021-01-12,0,Home,Loss
PG/SG,Theo Maledon,6.5,3300,OKC,SAS,15,2021-01-12,0,Home,Loss
PG,Shaquille Harrison,5.5,3000,UTA,CLE,5,2021-01-12,0,Away,Win
SG,Dakota Mathias,4.8,3900,PHI,MIA,10,2021-01-12,0,Home,Win
SG,Mychal Mulder,3.5,3000,GSW,IND,8,2021-01-12,0,Home,Loss
PG,Quinn Cook,2.5,3000,LAL,HOU,7,2021-01-12,0,Away,Win
PG/SG,R.J. Hampton,0,3000,DEN,BKN,0,2021-01-12,0,Away,Loss
PF,Kevin Durant,64.8,9400,BKN,DEN,35,2021-01-12,1,Home,Win
SG/SF,Danny Green,61.5,4900,PHI,MIA,49,2021-01-12,1,Home,Win
SG/SF,Andrew Wiggins,46.2,6300,GSW,IND,34,2021-01-12,1,Home,Loss
SG/SF,Will Barton,36.5,5700,DEN,BKN,37,2021-01-12,1,Away,Loss
SG/SF,Lonnie Walker,33.8,5400,SAS,OKC,35,2021-01-12,1,Away,Win
SF/PF,Keldon Johnson,32.2,6200,SAS,OKC,38,2021-01-12,1,Away,Win
SF/PF,Cedi Osman,32,6000,CLE,UTA,37,2021-01-12,1,Home,Loss
SG/SF,Joe Harris,31.8,5400,BKN,DEN,30,2021-01-12,1,Home,Win
SF/PF,Kelly Oubre,31.2,5300,GSW,IND,29,2021-01-12,1,Home,Loss
PF,Rudy Gay,29.5,4900,SAS,OKC,21,2021-01-12,0,Away,Win
SF/PF,Bojan Bogdanovic,28,5200,UTA,CLE,27,2021-01-12,1,Away,Win
SF/PF,Kyle Kuzma,27.2,5400,LAL,HOU,27,2021-01-12,0,Away,Win
SG/SF,Kentavious Caldwell-Pope,27.2,3700,LAL,HOU,20,2021-01-12,1,Away,Win
SF/PF,Andre Iguodala,25.8,3300,MIA,PHI,22,2021-01-12,0,Away,Loss
SF/PF,Darius Bazley,25,5900,OKC,SAS,32,2021-01-12,1,Home,Loss
SG/SF,Hamidou Diallo,24,5300,OKC,SAS,21,2021-01-12,0,Home,Loss
SF/PF,Isaac Okoro,23.8,3400,CLE,UTA,35,2021-01-12,1,Home,Loss
PF,Mike Scott,23.2,3800,PHI,MIA,46,2021-01-12,1,Home,Win
SG/SF,Luguentz Dort,22,4100,OKC,SAS,27,2021-01-12,1,Home,Loss
SG/SF,Eric Gordon,21.5,5600,HOU,LAL,20,2021-01-12,0,Home,Loss
SF/PF,Georges Niang,20.2,3200,UTA,CLE,15,2021-01-12,0,Away,Win
PF,JaMychal Green,19.2,4300,DEN,BKN,22,2021-01-12,0,Away,Loss
SF,Lamar Stevens,17.8,3000,CLE,UTA,23,2021-01-12,0,Home,Loss
SG/SF,Edmond Sumner,17.5,3100,IND,GSW,30,2021-01-12,1,Away,Win
SF,Timothe Luwawu,17,3600,BKN,DEN,22,2021-01-12,0,Home,Win
SF/PF,Taurean Prince,16.8,3900,BKN,DEN,22,2021-01-12,0,Home,Win
PF,Jae'Sean Tate,16.8,3400,HOU,LAL,25,2021-01-12,0,Home,Loss
SF/PF,Royce O'Neale,16.8,5700,UTA,CLE,29,2021-01-12,1,Away,Win
SG/SF,Devin Vassell,15.8,3200,SAS,OKC,21,2021-01-12,0,Away,Win
PF,Dean Wade,15.8,3100,CLE,UTA,19,2021-01-12,0,Home,Loss
PF,Aleksej Pokusevski,14.8,3000,OKC,SAS,15,2021-01-12,0,Home,Loss
SG/SF,Sterling Brown,13.5,3000,HOU,LAL,17,2021-01-12,0,Home,Loss
SG/SF,PJ Dozier,13,3700,DEN,BKN,27,2021-01-12,0,Away,Loss
SF,Kent Bazemore,13,3600,GSW,IND,19,2021-01-12,0,Home,Loss
SF,Talen Horton-Tucker,12.5,3600,LAL,HOU,16,2021-01-12,0,Away,Win
SF,Justin Holiday,12.5,5000,IND,GSW,29,2021-01-12,1,Away,Win
SF/PF,Doug McDermott,10.8,3900,IND,GSW,17,2021-01-12,0,Away,Win
SF,Elijah Hughes,7.8,3000,UTA,CLE,4,2021-01-12,0,Away,Win
PF,Kelan Martin,5.8,3000,IND,GSW,5,2021-01-12,0,Away,Win
SF/PF,Justin Jackson,5.5,3000,OKC,SAS,4,2021-01-12,0,Home,Loss
SG/SF,David Nwaba,3.2,3300,HOU,LAL,10,2021-01-12,1,Home,Loss
PF,Jarrell Brantley,3.2,3000,UTA,CLE,5,2021-01-12,0,Away,Win
SF/PF,Kenyon Martin Jr.,3,3000,HOU,LAL,5,2021-01-12,0,Home,Loss
SF,Cassius Stanley,2,3000,IND,GSW,3,2021-01-12,0,Away,Win
SF,Kenrich Williams,1.5,3000,OKC,SAS,3,2021-01-12,0,Home,Loss
SF/PF,Alfonzo McKinnie,1.2,3000,LAL,HOU,4,2021-01-12,0,Away,Win
SF/PF,Darius Miller,0,3000,OKC,SAS,0,2021-01-12,0,Home,Loss
C,Joel Embiid,82.5,9700,PHI,MIA,39,2021-01-12,1,Home,Win
C,Nikola Jokic,67,11000,DEN,BKN,34,2021-01-12,1,Away,Loss
C,Myles Turner,53.5,6200,IND,GSW,41,2021-01-12,1,Away,Win
PF/C,Anthony Davis,46.5,9500,LAL,HOU,28,2021-01-12,1,Away,Win
PF/C,Domantas Sabonis,46,9300,IND,GSW,36,2021-01-12,1,Away,Win
PF/C,LaMarcus Aldridge,41.5,6300,SAS,OKC,31,2021-01-12,1,Away,Win
PF/C,Precious Achiuwa,39.8,3100,MIA,PHI,35,2021-01-12,1,Away,Loss
PF/C,Kelly Olynyk,37,5300,MIA,PHI,45,2021-01-12,1,Away,Loss
C,DeMarcus Cousins,34,4500,HOU,LAL,17,2021-01-12,0,Home,Loss
PF/C,Draymond Green,30,5600,GSW,IND,31,2021-01-12,1,Home,Loss
C,Christian Wood,29.5,7900,HOU,LAL,25,2021-01-12,1,Home,Loss
C,JaVale McGee,26.8,3800,CLE,UTA,20,2021-01-12,1,Home,Loss
C,Marc Gasol,25,4000,LAL,HOU,21,2021-01-12,1,Away,Win
C,Montrezl Harrell,24.5,6000,LAL,HOU,26,2021-01-12,0,Away,Win
C,Al Horford,23.2,5900,OKC,SAS,28,2021-01-12,1,Home,Loss
C,James Wiseman,22.2,4400,GSW,IND,26,2021-01-12,1,Home,Loss
C,Dwight Howard,22,4800,PHI,MIA,13,2021-01-12,0,Home,Win
C,Jarrett Allen,21.8,6500,BKN,DEN,35,2021-01-12,1,Home,Win
C,Rudy Gobert,19.5,8200,UTA,CLE,25,2021-01-12,1,Away,Win
C,Chris Silva,18.5,3000,MIA,PHI,16,2021-01-12,0,Away,Loss
PF/C,Paul Millsap,18.5,4500,DEN,BKN,21,2021-01-12,1,Away,Loss
PF/C,JaKarr Sampson,17,3000,IND,GSW,14,2021-01-12,0,Away,Win
C,Derrick Favors,16.5,3900,UTA,CLE,17,2021-01-12,0,Away,Win
PF/C,Larry Nance,16.2,6800,CLE,UTA,29,2021-01-12,1,Home,Loss
C,Isaiah Hartenstein,16,3000,DEN,BKN,11,2021-01-12,0,Away,Loss
PF/C,Thon Maker,15.5,3000,CLE,UTA,9,2021-01-12,0,Home,Loss
C,Jakob Poeltl,15.2,3700,SAS,OKC,16,2021-01-12,0,Away,Win
C,Kevon Looney,15.2,3000,GSW,IND,15,2021-01-12,0,Home,Loss
PF/C,Isaiah Roby,15,3100,OKC,SAS,13,2021-01-12,0,Home,Loss
PF/C,Markieff Morris,14.2,3400,LAL,HOU,14,2021-01-12,0,Away,Win
PF/C,Jeff Green,11.5,3800,BKN,DEN,24,2021-01-12,1,Home,Win
PF/C,Trey Lyles,11.5,3300,SAS,OKC,18,2021-01-12,1,Away,Win
PF/C,P.J. Tucker,8.8,4000,HOU,LAL,22,2021-01-12,1,Home,Loss
C,Bol Bol,8.5,3000,DEN,BKN,15,2021-01-12,1,Away,Loss
PF/C,Bruno Caboclo,8,3000,HOU,LAL,4,2021-01-12,0,Home,Loss
C,Mike Muscala,7.5,3400,OKC,SAS,16,2021-01-12,0,Home,Loss
C,Marques Bolden,2.8,3000,CLE,UTA,10,2021-01-12,0,Home,Loss
C,Udoka Azubuike,2.5,3000,UTA,CLE,5,2021-01-12,0,Away,Win
PG,Luka Doncic,77.8,10800,DAL,CHA,34,2021-01-13,1,Away,Win
PG,Damian Lillard,71.2,9500,POR,SAC,41,2021-01-13,1,Away,Win
PG/SG,C.J. McCollum,55.8,8600,POR,SAC,42,2021-01-13,1,Away,Win
PG/SG,Nickeil Alexander-Walker,52.5,3100,NOR,LAC,33,2021-01-13,1,Away,Loss
PG,De'Aaron Fox,49,7400,SAC,POR,36,2021-01-13,1,Home,Loss
SG,Malik Beasley,48.5,6700,MIN,MEM,33,2021-01-13,1,Home,Loss
SG,Paul George,46.5,9300,LAC,NOR,38,2021-01-13,1,Home,Win
PG/SF,LeBron James,45.5,9600,LAL,OKC,27,2021-01-13,1,Away,Win
PG,Jrue Holiday,45,6900,MIL,DET,36,2021-01-13,1,Away,Win
PG/SG,D'Angelo Russell,43.2,8100,MIN,MEM,36,2021-01-13,1,Home,Loss
PG/SG,Tyrese Haliburton,38.2,6300,SAC,POR,31,2021-01-13,0,Home,Loss
SG,Bruce Brown,36,3300,BKN,NYK,30,2021-01-13,1,Away,Win
PG/SG,Dennis Schroder,29.8,6100,LAL,OKC,31,2021-01-13,1,Away,Win
PG,Patrick Beverley,29.5,4700,LAC,NOR,36,2021-01-13,1,Home,Win
PG,Devonte' Graham,29,6200,CHA,DAL,36,2021-01-13,1,Home,Loss
PG,Immanuel Quickley,29,3100,NYK,BKN,22,2021-01-13,0,Home,Loss
PG/SG,De'Anthony Melton,28.2,4000,MEM,MIN,24,2021-01-13,0,Away,Win
PG/SG,Delon Wright,28,5000,DET,MIL,32,2021-01-13,1,Home,Loss
PG/SG,Terry Rozier,28,6400,CHA,DAL,36,2021-01-13,1,Home,Loss
PG,Tyus Jones,25.2,6200,MEM,MIN,27,2021-01-13,1,Away,Win
PG/SG,Donte DiVincenzo,24.5,5400,MIL,DET,25,2021-01-13,1,Away,Win
PG,Chris Chiozza,23.2,3000,BKN,NYK,23,2021-01-13,0,Away,Win
SG,Landry Shamet,22.8,3200,BKN,NYK,23,2021-01-13,0,Away,Win
PG/SG,Austin Rivers,22,5300,NYK,BKN,33,2021-01-13,1,Home,Loss
PG,Shai Gilgeous-Alexander,20.5,7700,OKC,LAL,27,2021-01-13,1,Home,Loss
SG,Sviatoslav Mykhailiuk,20.2,3500,DET,MIL,18,2021-01-13,0,Home,Loss
PG,Elfrid Payton,20,6600,NYK,BKN,32,2021-01-13,1,Home,Loss
PG/SG,George Hill,19.5,4500,OKC,LAL,21,2021-01-13,1,Home,Loss
PG,LaMelo Ball,19.2,7200,CHA,DAL,25,2021-01-13,0,Home,Loss
PG/SG,Trey Burke,19,4900,DAL,CHA,32,2021-01-13,0,Away,Win
PG,Ricky Rubio,16,5100,MIN,MEM,24,2021-01-13,0,Home,Loss
PG/SG,Bryn Forbes,15.5,3300,MIL,DET,19,2021-01-13,0,Away,Win
PG/SG,Theo Maledon,15.5,3200,OKC,LAL,25,2021-01-13,0,Home,Loss
PG/SG,Kira Lewis Jr.,15,3000,NOR,LAC,15,2021-01-13,0,Away,Loss
PG,D.J. Augustin,12.8,3400,MIL,DET,20,2021-01-13,0,Away,Win
PG/SG,Alex Caruso,10.2,3100,LAL,OKC,22,2021-01-13,0,Away,Win
PG,Cory Joseph,8.5,3700,SAC,POR,17,2021-01-13,0,Home,Loss
PG,Quinn Cook,8.2,3000,LAL,OKC,5,2021-01-13,0,Away,Win
SG,Wayne Ellington,7.8,3300,DET,MIL,14,2021-01-13,1,Home,Loss
PG/SG,Desmond Bane,6.8,3600,MEM,MIN,16,2021-01-13,0,Away,Win
PG,Tim Frazier,6.2,3000,MEM,MIN,11,2021-01-13,0,Away,Win
PG/SG,Louis Williams,6,4600,LAC,NOR,9,2021-01-13,0,Home,Win
PG,Saben Lee,6,3000,DET,MIL,13,2021-01-13,0,Home,Loss
PG,Frank Jackson,1,3000,DET,MIL,2,2021-01-13,0,Home,Loss
PG/SG,Tyrell Terry,0.8,3000,DAL,CHA,1,2021-01-13,0,Away,Win
SG,Malik Monk,0,3000,CHA,DAL,1,2021-01-13,0,Home,Loss
SF,Kawhi Leonard,53,9700,LAC,NOR,38,2021-01-13,1,Home,Win
SG/SF,Buddy Hield,47,6500,SAC,POR,38,2021-01-13,1,Home,Loss
PF,Kevin Durant,43.8,9400,BKN,NYK,30,2021-01-13,1,Away,Win
SF/PF,Brandon Ingram,36,8500,NOR,LAC,38,2021-01-13,1,Away,Loss
SF/PF,Jerami Grant,34.5,7900,DET,MIL,35,2021-01-13,1,Home,Loss
SG/SF,Grayson Allen,32,3200,MEM,MIN,26,2021-01-13,0,Away,Win
SG/SF,RJ Barrett,31.2,7100,NYK,BKN,38,2021-01-13,1,Home,Loss
SG/SF,Tim Hardaway Jr.,30.5,6900,DAL,CHA,33,2021-01-13,1,Away,Win
SG/SF,Gary Trent Jr.,29.2,3600,POR,SAC,23,2021-01-13,0,Away,Win
SF,Khris Middleton,27,8200,MIL,DET,31,2021-01-13,1,Away,Win
PF,James Johnson,26.8,3900,DAL,CHA,25,2021-01-13,0,Away,Win
SF/PF,Gordon Hayward,26,7800,CHA,DAL,26,2021-01-13,1,Home,Loss
SF,Kenrich Williams,25.8,3000,OKC,LAL,14,2021-01-13,0,Home,Loss
SG/SF,J.J. Redick,25.2,3300,NOR,LAC,28,2021-01-13,0,Away,Loss
PF,Aleksej Pokusevski,25,3000,OKC,LAL,20,2021-01-13,0,Home,Loss
SF/PF,Kyle Anderson,24.2,6400,MEM,MIN,23,2021-01-13,1,Away,Win
SG/SF,Joe Harris,23.5,5500,BKN,NYK,25,2021-01-13,1,Away,Win
SF/PF,Harrison Barnes,23,6700,SAC,POR,35,2021-01-13,1,Home,Loss
SF/PF,Kyle Kuzma,21.5,5600,LAL,OKC,18,2021-01-13,0,Away,Win
PF,Robert Covington,20.5,5000,POR,SAC,31,2021-01-13,1,Away,Win
SG/SF,Dillon Brooks,19.5,6600,MEM,MIN,27,2021-01-13,1,Away,Win
SG/SF,Caleb Martin,19.2,3300,CHA,DAL,14,2021-01-13,0,Home,Loss
SF/PF,Nicolas Batum,19,5300,LAC,NOR,27,2021-01-13,1,Home,Win
SF,Timothe Luwawu,19,3500,BKN,NYK,24,2021-01-13,0,Away,Win
SF/PF,Miles Bridges,19,4400,CHA,DAL,28,2021-01-13,0,Home,Loss
SF,Josh Okogie,18.8,3400,MIN,MEM,26,2021-01-13,1,Home,Loss
SF,Josh Hart,18.8,5400,NOR,LAC,38,2021-01-13,1,Away,Loss
SG/SF,Kentavious Caldwell-Pope,18.2,3600,LAL,OKC,19,2021-01-13,1,Away,Win
SG/SF,Josh Jackson,18.2,4500,DET,MIL,24,2021-01-13,0,Home,Loss
SG/SF,Cody Martin,18,3000,CHA,DAL,11,2021-01-13,0,Home,Loss
SG/SF,Hamidou Diallo,17.8,5100,OKC,LAL,20,2021-01-13,0,Home,Loss
SF,Pat Connaughton,17.8,3300,MIL,DET,15,2021-01-13,0,Away,Win
SF/PF,Kevin Knox,16,3900,NYK,BKN,24,2021-01-13,0,Home,Loss
PF,Juan Hernangomez,15.5,4500,MIN,MEM,28,2021-01-13,1,Home,Loss
PF,Carmelo Anthony,14.5,4200,POR,SAC,20,2021-01-13,0,Away,Win
SF/PF,Derrick Jones,13.5,3700,POR,SAC,22,2021-01-13,1,Away,Win
SG/SF,Luguentz Dort,12.8,4000,OKC,LAL,24,2021-01-13,1,Home,Loss
SF/PF,Saddiq Bey,12.5,4700,DET,MIL,19,2021-01-13,0,Home,Loss
SF/PF,Marcus Morris,12.2,3800,LAC,NOR,20,2021-01-13,0,Home,Win
SF,Talen Horton-Tucker,12,4000,LAL,OKC,13,2021-01-13,0,Away,Win
SF,Josh Green,11.8,3000,DAL,CHA,18,2021-01-13,0,Away,Win
SG/SF,Luke Kennard,11.8,3700,LAC,NOR,20,2021-01-13,0,Home,Win
SF/PF,Darius Bazley,10.8,5900,OKC,LAL,24,2021-01-13,1,Home,Loss
PF,Nicolo Melli,10.8,3000,NOR,LAC,19,2021-01-13,0,Away,Loss
SF/PF,Wes Iwundu,9.2,3200,DAL,CHA,26,2021-01-13,1,Away,Win
SG/SF,Anthony Edwards,7.2,4800,MIN,MEM,16,2021-01-13,0,Home,Loss
SF/PF,Alfonzo McKinnie,6.8,3000,LAL,OKC,5,2021-01-13,0,Away,Win
SF,Glenn Robinson III,6.5,3300,SAC,POR,14,2021-01-13,0,Home,Loss
SG/SF,Jarrett Culver,4.5,4100,MIN,MEM,10,2021-01-13,0,Home,Loss
SG/SF,Sindarius Thornwell,3.2,3000,NOR,LAC,19,2021-01-13,1,Away,Loss
SF,Josh Hall,3,3000,OKC,LAL,7,2021-01-13,0,Home,Loss
PF,Thanasis Antetokounmpo,2,3000,MIL,DET,4,2021-01-13,0,Away,Win
SG/SF,Rodney Hood,2,3100,POR,SAC,10,2021-01-13,0,Away,Win
SF/PF,Justin Jackson,1,3000,OKC,LAL,5,2021-01-13,0,Home,Loss
PF,Jalen McDaniels,0,3000,CHA,DAL,1,2021-01-13,0,Home,Loss
PF,Obi Toppin,0,4000,NYK,BKN,0,2021-01-13,0,Home,Loss
PF,Tyler Bey,0,3000,DAL,CHA,1,2021-01-13,0,Away,Win
SF,Nate Hinton,0,3000,DAL,CHA,1,2021-01-13,0,Away,Win
PF/C,Giannis Antetokounmpo,62.5,10600,MIL,DET,33,2021-01-13,1,Away,Win
C,Karl-Anthony Towns,52.5,9800,MIN,MEM,34,2021-01-13,1,Home,Loss
C,Jonas Valanciunas,50.5,6900,MEM,MIN,30,2021-01-13,1,Away,Win
PF/C,Julius Randle,50.2,9100,NYK,BKN,40,2021-01-13,1,Home,Loss
C,Jusuf Nurkic,43,6100,POR,SAC,30,2021-01-13,1,Away,Win
PF/C,P.J. Washington,41,6300,CHA,DAL,32,2021-01-13,1,Home,Loss
PF/C,Brandon Clarke,40.8,5800,MEM,MIN,33,2021-01-13,1,Away,Win
C,Richaun Holmes,39.2,6400,SAC,POR,34,2021-01-13,1,Home,Loss
C,Mason Plumlee,33.8,5200,DET,MIL,21,2021-01-13,1,Home,Loss
C,Mitchell Robinson,33,5800,NYK,BKN,33,2021-01-13,1,Home,Loss
C,Brook Lopez,32.8,5000,MIL,DET,29,2021-01-13,1,Away,Win
C,Willie Cauley-Stein,31.5,4100,DAL,CHA,29,2021-01-13,1,Away,Win
PF/C,Blake Griffin,31.2,6200,DET,MIL,32,2021-01-13,1,Home,Loss
C,DeAndre Jordan,31,3400,BKN,NYK,28,2021-01-13,1,Away,Win
C,Montrezl Harrell,30,5600,LAL,OKC,24,2021-01-13,0,Away,Win
C,Steven Adams,28.5,6500,NOR,LAC,28,2021-01-13,1,Away,Loss
PF/C,Anthony Davis,28.2,9000,LAL,OKC,24,2021-01-13,1,Away,Win
PF/C,Isaiah Roby,27.2,3100,OKC,LAL,24,2021-01-13,1,Home,Loss
PF/C,Kristaps Porzingis,27,8400,DAL,CHA,21,2021-01-13,1,Away,Win
PF/C,Xavier Tillman,26.8,3300,MEM,MIN,17,2021-01-13,0,Away,Win
PF/C,Markieff Morris,24.2,3300,LAL,OKC,23,2021-01-13,0,Away,Win
C,Bismack Biyombo,24.2,4200,CHA,DAL,24,2021-01-13,1,Home,Loss
C,Marc Gasol,22.8,3900,LAL,OKC,23,2021-01-13,1,Away,Win
PF/C,Jeff Green,22.5,3600,BKN,NYK,32,2021-01-13,1,Away,Win
C,Serge Ibaka,22.2,6000,LAC,NOR,26,2021-01-13,1,Home,Win
PF/C,Bobby Portis,21.8,5400,MIL,DET,22,2021-01-13,0,Away,Win
C,Isaiah Stewart,21.2,3100,DET,MIL,17,2021-01-13,0,Home,Loss
PF/C,Marvin Bagley,20.5,5500,SAC,POR,19,2021-01-13,1,Home,Loss
