Position,Player,Points,Salary,Team,Opp,Minutes,Stats,Date,Started,Home.Away,TeamScore,OppScore,Win.Loss
SF,Justin Holiday,11.2,3800,gsw,mil,8,  3pt 1rb 2as 1st 1bl 1trey 1-3fg 0-0ft,2015-03-28,No,Away,108,95,Win
SF,Joe Ingles,11.2,3600,uta,okc,15,  6pt 1rb 2as 1st 1to 3-4fg 0-0ft,2015-03-28,No,Home,94,89,Win
PF,Louis Amundson,9.6,3700,nyk,chi,18,  2pt 3rb 3bl 2to 1-3fg 0-0ft,2015-03-28,Yes,Away,80,111,Loss
SF,Lance Thomas,9.5,3900,nyk,chi,31,  7pt 1as 1st 1bl 3to 1trey 3-8fg 0-0ft,2015-03-28,Yes,Away,80,111,Loss
SF,Jeremy Evans,7.6,3500,uta,okc,7,  4pt 3rb 2-2fg 0-0ft,2015-03-28,No,Home,94,89,Win
PF,Mitch McGary,7.2,3800,okc,uta,16,  8pt 1rb 2to 4-5fg 0-0ft,2015-03-28,No,Away,89,94,Loss
PF,Joffrey Lauvergne,5.9,3500,den,por,11,  2pt 2rb 1as 1-5fg 0-0ft,2015-03-28,No,Away,114,120,Loss
SF,Kyle Singler,5.8,3500,okc,uta,24,  0pt 4rb 1st 1to 0-3fg 0-0ft,2015-03-28,Yes,Away,89,94,Loss
SF,Perry Jones III,4.2,3500,okc,uta,10,  0pt 1rb 2st 1to 0-1fg 0-0ft,2015-03-28,No,Away,89,94,Loss
SF,Steve Novak,0,3500,okc,uta,10,  0pt 0-1fg 0-0ft,2015-03-28,No,Away,89,94,Loss
PF,Cameron Bairstow,0,3500,chi,nyk,3,  0pt 0-0fg 0-0ft,2015-03-28,No,Home,111,80,Win
C,Rudy Gobert,46.5,8200,uta,okc,41,  13pt 15rb 1as 3st 4bl 3-6fg 7-10ft,2015-03-28,Yes,Home,94,89,Win
C,Enes Kanter,32.7,7100,okc,uta,34,  18pt 11rb 1as 2bl 4to 7-13fg 4-6ft,2015-03-28,Yes,Away,89,94,Loss
C,Chris Kaman,28.8,4400,por,den,17,  14pt 9rb 2as 2bl 3to 7-12fg 0-0ft,2015-03-28,No,Home,120,114,Win
C,Bismack Biyombo,28.7,3600,cha,atl,31,  9pt 11rb 1as 3bl 1to 3-6fg 3-3ft,2015-03-28,No,Home,115,100,Win
C,Steven Adams,27.8,5400,okc,uta,23,  5pt 14rb 2as 1st 1bl 1to 2-6fg 1-5ft,2015-03-28,Yes,Away,89,94,Loss
C,Robin Lopez,26.1,5300,por,den,30,  12pt 8rb 1as 2bl 1to 3-6fg 6-6ft,2015-03-28,Yes,Home,120,114,Win
C,Cole Aldrich,24.7,4300,nyk,chi,20,  8pt 6rb 3as 1st 2bl 1to 2-4fg 4-4ft,2015-03-28,No,Away,80,111,Loss
C,Joakim Noah,18.4,6900,chi,nyk,23,  6pt 7rb 2as 1bl 1to 3-7fg 0-0ft,2015-03-28,Yes,Home,111,80,Win
C,Zaza Pachulia,18.1,6200,mil,gsw,23,  12pt 3rb 1as 1bl 1to 5-11fg 2-2ft,2015-03-28,Yes,Home,95,108,Loss
C,Andrew Bogut,16.7,5300,gsw,mil,19,  4pt 6rb 1as 3bl 2to 2-3fg 0-0ft,2015-03-28,Yes,Away,108,95,Win
C,Al Jefferson,16.2,7700,cha,atl,17,  2pt 6rb 2as 2bl 1-5fg 0-0ft,2015-03-28,Yes,Home,115,100,Win
C,Jusuf Nurkic,13.2,4500,den,por,19,  10pt 1rb 1st 5-5fg 0-0ft,2015-03-28,No,Away,114,120,Loss
C,Jason Maxiell,12.6,3500,cha,atl,12,  2pt 3rb 4as 1bl 1to 1-2fg 0-0ft,2015-03-28,No,Home,115,100,Win
C,Pero Antic,9.4,3600,atl,cha,21,  3pt 2rb 2st 1trey 1-3fg 0-0ft,2015-03-28,No,Away,100,115,Loss
C,Nazr Mohammed,4.4,3500,chi,nyk,6,  0pt 2rb 1bl 0-1fg 0-0ft,2015-03-28,No,Home,111,80,Win
C,Jack Cooley,3.4,3500,uta,okc,4,  2pt 2rb 1to 1-1fg 0-0ft,2015-03-28,No,Home,94,89,Win
C,Miles Plumlee,2.7,3500,mil,gsw,5,  0pt 1rb 1as 0-0fg 0-0ft,2015-03-28,No,Home,95,108,Loss
C,Festus Ezeli,1.7,3500,gsw,mil,3,  0pt 1rb 1as 1to 0-0fg 0-0ft,2015-03-28,No,Away,108,95,Win
C,Joel Freeland,1.2,4200,por,den,5,  0pt 1rb 0-1fg 0-0ft,2015-03-28,No,Home,120,114,Win
PG,Russell Westbrook,58.3,12800,okc,pho,38,  33pt 9rb 7as 3st 1bl 4to 1trey 10-29fg 12-14ft,2015-03-29,Yes,Away,109,97,Win
PG,John Wall,55.6,9800,was,hou,43,  25pt 8rb 12as 4st 1bl 7to 7-17fg 11-12ft,2015-03-29,Yes,Home,91,99,Loss
SG,Dwyane Wade,54.2,7400,mia,det,36,  40pt 6rb 4as 1st 1to 14-27fg 12-13ft,2015-03-29,Yes,Home,109,102,Win
PG,Reggie Jackson,47.7,8200,det,mia,36,  31pt 6rb 9as 4to 3trey 12-17fg 4-8ft,2015-03-29,Yes,Away,102,109,Loss
PG,Rajon Rondo,44.4,5600,dal,ind,38,  17pt 7rb 10as 2st 1bl 2to 8-14fg 1-1ft,2015-03-29,Yes,Away,99,104,Loss
PG,Chris Paul,41.6,10500,lac,bos,35,  21pt 3rb 10as 2st 1bl 4to 3trey 5-9fg 8-8ft,2015-03-29,Yes,Away,119,106,Win
SG,Joe Johnson,41.1,5600,bkn,lal,36,  18pt 8rb 7as 2st 1to 3trey 7-14fg 1-1ft,2015-03-29,Yes,Home,107,99,Win
SG,James Harden,39.6,11600,hou,was,38,  24pt 3rb 6as 2st 1bl 3to 1trey 7-20fg 9-10ft,2015-03-29,Yes,Away,99,91,Win
SG,J.J. Redick,37,6300,lac,bos,33,  27pt 5rb 4as 2to 5trey 11-15fg 0-0ft,2015-03-29,Yes,Away,119,106,Win
PG,Jordan Clarkson,33.7,6500,lal,bkn,35,  18pt 6rb 7as 2to 1trey 7-14fg 3-4ft,2015-03-29,Yes,Away,99,107,Loss
PG,Isaiah Thomas,33.5,6900,bos,lac,26,  19pt 7as 2st 2trey 4-12fg 9-10ft,2015-03-29,No,Home,106,119,Loss
SG,Evan Turner,33.4,6700,bos,lac,30,  9pt 7rb 10as 2st 3to 1trey 4-9fg 0-0ft,2015-03-29,Yes,Home,106,119,Loss
SG,Markel Brown,31.8,3500,bkn,lal,36,  17pt 4rb 4as 2st 2trey 6-11fg 3-4ft,2015-03-29,Yes,Home,107,99,Win
PG,Deron Williams,30.7,6200,bkn,lal,34,  13pt 1rb 9as 3st 3to 1trey 5-13fg 2-2ft,2015-03-29,Yes,Home,107,99,Win
SG,Jabari Brown,28.3,3500,lal,bkn,31,  11pt 4rb 3as 4st 1bl 2to 1trey 4-14fg 2-2ft,2015-03-29,No,Away,99,107,Loss
PG,Tony Parker,28.2,6100,sas,mem,35,  17pt 1rb 6as 1st 1to 7-16fg 3-5ft,2015-03-29,Yes,Home,103,89,Win
PG,George Hill,27.3,7500,ind,dal,36,  14pt 4rb 5as 1bl 1to 2trey 6-12fg 0-0ft,2015-03-29,Yes,Home,104,99,Win
PG,Mario Chalmers,26.8,4500,mia,det,30,  11pt 9rb 4as 1to 2trey 3-7fg 3-4ft,2015-03-29,No,Home,109,102,Win
PG,Pablo Prigioni,26.7,3500,hou,was,29,  10pt 6rb 3as 3st 1to 2trey 3-7fg 2-2ft,2015-03-29,No,Away,99,91,Win
SG,Danny Green,26.1,5900,sas,mem,29,  9pt 3rb 5as 2st 1bl 1trey 4-7fg 0-0ft,2015-03-29,Yes,Home,103,89,Win
PG,Mike Conley,25.7,5800,mem,sas,35,  6pt 1rb 9as 3st 1to 2trey 2-11fg 0-0ft,2015-03-29,Yes,Away,89,103,Loss
PG,Kyrie Irving,25.6,8100,cle,phi,38,  17pt 3rb 4as 2st 5to 1trey 7-18fg 2-3ft,2015-03-29,Yes,Home,87,86,Win
PG,Ishmael Smith,25.5,5800,phi,cle,31,  11pt 5rb 7as 1st 4to 5-16fg 1-1ft,2015-03-29,Yes,Away,86,87,Loss
PG,D.J. Augustin,24.7,4600,okc,pho,32,  19pt 1rb 3as 1st 2to 4trey 6-9fg 3-3ft,2015-03-29,No,Away,109,97,Win
SG,Eric Gordon,24.1,5200,nor,min,30,  12pt 3rb 7as 1st 4to 1trey 5-8fg 1-2ft,2015-03-29,Yes,Home,110,88,Win
PG,Tyreke Evans,24.1,7900,nor,min,23,  9pt 3rb 5as 2st 1bl 2to 1trey 4-6fg 0-0ft,2015-03-29,Yes,Home,110,88,Win
SG,Austin Rivers,22,4100,lac,bos,24,  7pt 5rb 4as 1st 1bl 1to 2-4fg 3-4ft,2015-03-29,No,Away,119,106,Win
SG,Alan Anderson,21.1,3700,bkn,lal,28,  9pt 3rb 3as 2st 1trey 3-6fg 2-2ft,2015-03-29,No,Home,107,99,Win
SG,Bradley Beal,20.8,5600,was,hou,38,  15pt 4rb 1st 1bl 3to 1trey 4-11fg 6-7ft,2015-03-29,Yes,Home,91,99,Loss
SG,Eric Bledsoe,20.7,8300,pho,okc,39,  15pt 1rb 7as 6to 1trey 5-12fg 4-5ft,2015-03-29,Yes,Home,97,109,Loss
SG,Dion Waiters,20.1,4800,okc,pho,38,  18pt 3rb 1as 3to 1trey 8-20fg 1-2ft,2015-03-29,Yes,Away,109,97,Win
SG,Wayne Ellington,20,4600,lal,bkn,30,  13pt 5rb 2as 2to 3trey 5-12fg 0-0ft,2015-03-29,Yes,Away,99,107,Loss
PG,Lorenzo Brown,19.6,4100,min,nor,36,  8pt 3rb 8as 4to 3-6fg 2-2ft,2015-03-29,Yes,Away,88,110,Loss
PG,Zach LaVine,19.3,5200,min,nor,38,  17pt 4rb 1as 1st 6to 1trey 6-16fg 4-5ft,2015-03-29,Yes,Away,88,110,Loss
SG,Rodney Stuckey,19,6000,ind,dal,30,  10pt 5rb 2as 1trey 4-14fg 1-2ft,2015-03-29,No,Home,104,99,Win
PG,Goran Dragic,18.9,6700,mia,det,35,  10pt 2rb 5as 1bl 3to 1trey 4-10fg 1-2ft,2015-03-29,Yes,Home,109,102,Win
SG,Jodie Meeks,17.5,3700,det,mia,28,  11pt 3as 1st 3trey 4-8fg 0-0ft,2015-03-29,No,Away,102,109,Loss
PG,Beno Udrih,17.4,3600,mem,sas,19,  9pt 2rb 4as 1trey 3-5fg 2-2ft,2015-03-29,No,Away,89,103,Loss
SG,Iman Shumpert,16.2,4100,cle,phi,11,  9pt 1rb 3st 2trey 2-7fg 3-4ft,2015-03-29,No,Home,87,86,Win
SG,Courtney Lee,15.7,3500,mem,sas,36,  10pt 1rb 3as 1st 2to 4-11fg 2-2ft,2015-03-29,Yes,Away,89,103,Loss
PG,Isaiah Canaan,15.7,4200,phi,cle,17,  8pt 1rb 5as 1st 3to 2trey 3-11fg 0-0ft,2015-03-29,No,Away,86,87,Loss
SG,J.R. Smith,15.6,5700,cle,phi,37,  9pt 3rb 2as 3trey 3-8fg 0-0ft,2015-03-29,Yes,Home,87,86,Win
SG,Anthony Morrow,15.4,4100,okc,pho,28,  11pt 2rb 1st 1bl 2to 3trey 4-6fg 0-0ft,2015-03-29,No,Away,109,97,Win
SG,Manu Ginobili,15.3,4200,sas,mem,20,  4pt 4rb 3as 1st 1-3fg 2-2ft,2015-03-29,No,Home,103,89,Win
SG,Kentavious Caldwell-Pope,15.3,5500,det,mia,41,  9pt 4rb 1as 2st 4to 4-15fg 1-2ft,2015-03-29,Yes,Away,102,109,Loss
PG,Toney Douglas,14.7,3500,nor,min,16,  3pt 1rb 3as 3st 1trey 1-4fg 0-0ft,2015-03-29,No,Home,110,88,Win
SG,Henry Walker,14.5,4200,mia,det,34,  6pt 5rb 1as 1st 1to 2trey 2-5fg 0-0ft,2015-03-29,Yes,Home,109,102,Win
PG,Norris Cole,13.7,4000,nor,min,27,  10pt 1rb 3as 2to 4-7fg 2-4ft,2015-03-29,No,Home,110,88,Win
PG,Phil Pressey,12.8,3700,bos,lac,13,  2pt 4rb 4as 1st 2to 1-3fg 0-0ft,2015-03-29,No,Home,106,119,Loss
SG,Avery Bradley,12.4,5600,bos,lac,24,  5pt 2rb 2as 1bl 1trey 2-7fg 0-0ft,2015-03-29,Yes,Home,106,119,Loss
SG,Marco Belinelli,11.9,3500,sas,mem,14,  7pt 2rb 1as 1st 1to 1trey 2-5fg 2-2ft,2015-03-29,No,Home,103,89,Win
PG,Ramon Sessions,11.5,3600,was,hou,9,  6pt 1as 2st 2-3fg 2-2ft,2015-03-29,No,Home,91,99,Loss
PG,Jarrett Jack,11.4,5400,bkn,lal,14,  7pt 2rb 2as 1st 3to 1trey 3-4fg 0-0ft,2015-03-29,No,Home,107,99,Win
PG,Brandon Knight,11.4,6700,pho,okc,22,  3pt 2rb 4as 1st 2to 1-10fg 1-2ft,2015-03-29,No,Home,97,109,Loss
PG,C.J. Watson,11.1,4600,ind,dal,24,  7pt 3rb 1as 1to 2-5fg 3-4ft,2015-03-29,No,Home,104,99,Win
PG,Devin Harris,9.9,3800,dal,ind,27,  4pt 2rb 3as 1to 1trey 1-5fg 1-2ft,2015-03-29,No,Away,99,104,Loss
SG,Jason Terry,9.2,3700,hou,was,19,  5pt 1rb 2as 1trey 2-4fg 0-0ft,2015-03-29,Yes,Away,99,91,Win
PG,Raymond Felton,7.5,3500,dal,ind,14,  9pt 1as 3to 1trey 3-6fg 2-2ft,2015-03-29,No,Away,99,104,Loss
PG,Matthew Dellavedova,6.6,3500,cle,phi,20,  0pt 3rb 2as 0-2fg 0-0ft,2015-03-29,No,Home,87,86,Win
PG,Nick Calathes,5.8,3500,mem,sas,13,  0pt 4rb 2as 2to 0-2fg 0-0ft,2015-03-29,No,Away,89,103,Loss
PG,Patty Mills,5.5,3500,sas,mem,13,  2pt 1as 1st 1-5fg 0-0ft,2015-03-29,No,Home,103,89,Win
SG,Tyler Johnson,3.9,3600,mia,det,20,  0pt 2rb 1as 0-2fg 0-0ft,2015-03-29,No,Home,109,102,Win
PG,Marcus Smart,3.8,4900,bos,lac,18,  0pt 4rb 1to 0-6fg 0-0ft,2015-03-29,Yes,Home,106,119,Loss
SG,Spencer Dinwiddie,3.7,3600,det,mia,12,  2pt 1rb 1as 1to 0-5fg 2-2ft,2015-03-29,No,Away,102,109,Loss
PG,Archie Goodwin,3.4,3700,pho,okc,3,  2pt 2rb 1to 1-3fg 0-0ft,2015-03-29,No,Home,97,109,Loss
SG,Nick Johnson,2.4,3500,hou,was,16,  0pt 2rb 1bl 2to 0-3fg 0-4ft,2015-03-29,No,Away,99,91,Win
SG,C.J. Wilcox,1.4,3500,lac,bos,4,  0pt 2rb 1to 0-2fg 0-0ft,2015-03-29,No,Away,119,106,Win
PG,Cory Joseph,1.2,3500,sas,mem,1,  0pt 1rb 0-0fg 0-0ft,2015-03-29,No,Home,103,89,Win
SG,Jordan Adams,0,3500,mem,sas,1,  0pt 0-1fg 0-0ft,2015-03-29,No,Away,89,103,Loss
SG,Dahntay Jones,0,3500,lac,bos,1,  0pt 0-1fg 0-0ft,2015-03-29,No,Away,119,106,Win
SG,Reggie Williams,0,3500,sas,mem,1,  0pt 0-0fg 0-0ft,2015-03-29,No,Home,103,89,Win
PF,Anthony Davis,52.3,12300,nor,min,37,  28pt 9rb 5as 2st 1bl 10-21fg 8-10ft,2015-03-29,Yes,Home,110,88,Win
PF,Blake Griffin,41.8,8700,lac,bos,33,  21pt 9rb 4as 1st 1bl 7-14fg 7-9ft,2015-03-29,Yes,Away,119,106,Win
SF,Chandler Parsons,39.5,6300,dal,ind,37,  27pt 10rb 1as 1bl 3to 2trey 11-20fg 3-5ft,2015-03-29,Yes,Away,99,104,Loss
SF,LeBron James,39.2,11000,cle,phi,38,  20pt 11rb 6as 1bl 5to 1trey 8-24fg 3-6ft,2015-03-29,Yes,Home,87,86,Win
SF,Kawhi Leonard,37.5,8200,sas,mem,33,  25pt 10rb 1as 1st 3to 1trey 11-17fg 2-2ft,2015-03-29,Yes,Home,103,89,Win
PF,Udonis Haslem,36.6,4200,mia,det,35,  18pt 13rb 2as 1st 2to 8-13fg 2-2ft,2015-03-29,Yes,Home,109,102,Win
PF,Zach Randolph,34.6,7300,mem,sas,33,  20pt 13rb 1to 9-16fg 2-3ft,2015-03-29,Yes,Away,89,103,Loss
SF,C.J. Miles,34.3,4300,ind,dal,28,  28pt 4rb 1as 1st 2to 5trey 9-12fg 5-6ft,2015-03-29,Yes,Home,104,99,Win
PF,Marcus Morris,34.3,5800,pho,okc,37,  15pt 9rb 5as 1bl 1to 2trey 5-13fg 3-4ft,2015-03-29,Yes,Home,97,109,Loss
PF,Markieff Morris,33.9,7100,pho,okc,33,  24pt 7rb 1as 1st 2to 1trey 10-20fg 3-4ft,2015-03-29,Yes,Home,97,109,Loss
SF,T.J. Warren,33,3500,pho,okc,29,  18pt 5rb 2as 2st 1bl 8-10fg 2-2ft,2015-03-29,No,Home,97,109,Loss
PF,Josh Smith,32.5,5700,hou,was,36,  14pt 10rb 3as 1st 2bl 4to 2trey 6-13fg 0-0ft,2015-03-29,Yes,Away,99,91,Win
SF,Matt Barnes,28.9,5200,lac,bos,33,  18pt 7rb 1as 1bl 1to 4trey 7-18fg 0-0ft,2015-03-29,Yes,Away,119,106,Win
PF,Adreian Payne,28.7,4200,min,nor,36,  14pt 11rb 1as 2st 4to 7-14fg 0-0ft,2015-03-29,Yes,Away,88,110,Loss
SF,Wesley Johnson,28.5,3900,lal,bkn,35,  17pt 5rb 3as 1bl 1to 1trey 8-16fg 0-0ft,2015-03-29,Yes,Away,99,107,Loss
PF,Tim Duncan,28,7400,sas,mem,24,  10pt 5rb 4as 3bl 4-8fg 2-2ft,2015-03-29,Yes,Home,103,89,Win
PF,Nerlens Noel,27.7,8300,phi,cle,34,  8pt 11rb 3as 2st 2to 4-12fg 0-0ft,2015-03-29,Yes,Away,86,87,Loss
PF,David West,27.5,5500,ind,dal,28,  10pt 5rb 5as 2st 2bl 4to 4-7fg 2-2ft,2015-03-29,Yes,Home,104,99,Win
PF,Kevin Love,27.5,7400,cle,phi,31,  10pt 10rb 1as 2st 1bl 2to 2trey 4-10fg 0-1ft,2015-03-29,Yes,Home,87,86,Win
SF,Corey Brewer,27,5100,hou,was,22,  15pt 5rb 2as 1st 2bl 3to 1trey 7-14fg 0-0ft,2015-03-29,No,Away,99,91,Win
SF,Robert Covington,26.3,5200,phi,cle,31,  19pt 4rb 1as 1st 1to 5trey 7-13fg 0-2ft,2015-03-29,Yes,Away,86,87,Loss
SF,Trevor Ariza,25.6,6200,hou,was,38,  13pt 8rb 2as 2st 4to 2trey 3-9fg 5-5ft,2015-03-29,Yes,Away,99,91,Win
SF,Andrew Wiggins,25.2,6800,min,nor,39,  20pt 6rb 2as 5to 6-15fg 8-9ft,2015-03-29,Yes,Away,88,110,Loss
PF,Jonas Jerebko,25.1,3500,bos,lac,22,  10pt 8rb 1as 2st 1trey 4-12fg 1-1ft,2015-03-29,No,Home,106,119,Loss
PF,Furkan Aldemir,25,3500,phi,cle,27,  11pt 10rb 1st 5-6fg 1-2ft,2015-03-29,Yes,Away,86,87,Loss
SF,P.J. Tucker,24.4,5200,pho,okc,35,  12pt 2rb 4as 3st 2to 1trey 4-9fg 3-3ft,2015-03-29,Yes,Home,97,109,Loss
PF,Nene Hilario,23.9,4400,was,hou,34,  10pt 7rb 1as 3st 2to 4-8fg 2-5ft,2015-03-29,Yes,Home,91,99,Loss
SF,James Ennis,23.7,3500,mia,det,24,  16pt 6rb 1as 1to 2trey 5-7fg 4-6ft,2015-03-29,No,Home,109,102,Win
SF,Otto Porter,23.2,3500,was,hou,18,  15pt 6rb 1st 1to 2trey 4-7fg 5-7ft,2015-03-29,No,Home,91,99,Loss
PF,Dirk Nowitzki,23,6000,dal,ind,34,  19pt 5rb 2to 1trey 7-13fg 4-5ft,2015-03-29,Yes,Away,99,104,Loss
SF,Kyle Singler,22.5,3500,okc,pho,26,  4pt 5rb 5as 3st 1to 1trey 1-3fg 1-2ft,2015-03-29,Yes,Away,109,97,Win
PF,Ryan Kelly,22.4,3900,lal,bkn,36,  6pt 2rb 6as 2st 1bl 1to 2-5fg 2-2ft,2015-03-29,Yes,Away,99,107,Loss
SF,Luc Mbah a Moute,20.3,5000,phi,cle,25,  8pt 4rb 1as 3st 1trey 2-8fg 3-4ft,2015-03-29,No,Away,86,87,Loss
SF,Jeff Green,20.2,5000,mem,sas,32,  19pt 1rb 2trey 8-15fg 1-1ft,2015-03-29,No,Away,89,103,Loss
PF,Boris Diaw,19.4,4300,sas,mem,22,  10pt 7rb 2as 2to 1trey 4-8fg 1-2ft,2015-03-29,No,Home,103,89,Win
SF,Chase Budinger,19,5000,min,nor,30,  10pt 5rb 2as 3-9fg 4-4ft,2015-03-29,No,Away,88,110,Loss
PF,Dante Cunningham,18.1,4100,nor,min,30,  6pt 3rb 1as 2st 2bl 1to 3-6fg 0-0ft,2015-03-29,No,Home,110,88,Win
SF,Earl Clark,16.6,3500,bkn,lal,20,  4pt 8rb 2bl 1to 2-10fg 0-0ft,2015-03-29,No,Home,107,99,Win
PF,Anthony Tolliver,16.4,4600,det,mia,28,  7pt 2rb 4as 1st 1to 1trey 3-6fg 0-0ft,2015-03-29,Yes,Away,102,109,Loss
PF,Tarik Black,16,4200,lal,bkn,26,  8pt 5rb 2as 1to 4-8fg 0-0ft,2015-03-29,Yes,Away,99,107,Loss
PF,Tristan Thompson,15.8,4200,cle,phi,20,  6pt 9rb 1to 2-5fg 2-2ft,2015-03-29,No,Home,87,86,Win
PF,Amare Stoudemire,15.4,3800,dal,ind,19,  11pt 2rb 1st 5-12fg 1-2ft,2015-03-29,No,Away,99,104,Loss
PF,Luis Scola,15,4400,ind,dal,22,  8pt 5rb 1st 1to 3-6fg 2-4ft,2015-03-29,No,Home,104,99,Win
SF,Luigi Datome,14.7,3500,bos,lac,18,  12pt 1rb 1as 2trey 5-9fg 0-0ft,2015-03-29,No,Home,106,119,Loss
SF,Hollis Thompson,14.6,3700,phi,cle,24,  7pt 3rb 2st 1trey 3-5fg 0-0ft,2015-03-29,No,Away,86,87,Loss
SF,Quincy Pondexter,14.2,4300,nor,min,21,  10pt 1rb 2bl 1to 2trey 3-4fg 2-2ft,2015-03-29,Yes,Home,110,88,Win
PF,JaKarr Sampson,14.1,3500,phi,cle,17,  9pt 3rb 1as 1trey 4-7fg 0-0ft,2015-03-29,No,Away,86,87,Loss
PF,Brandon Bass,13.7,5600,bos,lac,24,  13pt 1rb 1as 2to 4-6fg 5-6ft,2015-03-29,Yes,Home,106,119,Loss
SF,Vince Carter,11.8,3500,mem,sas,23,  5pt 4rb 1st 1trey 1-3fg 2-2ft,2015-03-29,Yes,Away,89,103,Loss
SF,Tayshaun Prince,11.6,4000,det,mia,24,  6pt 3rb 2as 1to 1trey 2-8fg 1-1ft,2015-03-29,No,Away,102,109,Loss
PF,Drew Gooden,11.5,4100,was,hou,18,  4pt 5rb 1as 2-4fg 0-0ft,2015-03-29,No,Home,91,99,Loss
SF,Solomon Hill,10.2,4100,ind,dal,14,  2pt 1rb 6as 2to 1-2fg 0-0ft,2015-03-29,Yes,Home,104,99,Win
SF,Jae Crowder,10.1,5400,bos,lac,22,  6pt 3rb 1as 1to 2-6fg 2-2ft,2015-03-29,No,Home,106,119,Loss
SF,Luol Deng,8.9,5600,mia,det,18,  4pt 2rb 1as 1st 1to 1-5fg 2-2ft,2015-03-29,Yes,Home,109,102,Win
SF,Luke Babbitt,8.5,3500,nor,min,8,  7pt 1as 1trey 3-4fg 0-0ft,2015-03-29,No,Home,110,88,Win
SF,Robbie Hummel,7.7,3700,min,nor,18,  6pt 1rb 1as 1to 2-4fg 2-2ft,2015-03-29,No,Away,88,110,Loss
SF,Damjan Rudez,7.4,3500,ind,dal,12,  6pt 2rb 1to 2trey 2-2fg 0-0ft,2015-03-29,No,Home,104,99,Win
SF,Al-Farouq Aminu,7.4,4200,dal,ind,15,  3pt 2rb 1st 1-4fg 1-2ft,2015-03-29,No,Away,99,104,Loss
PF,Glen Davis,7.2,3500,lac,bos,14,  4pt 1rb 1bl 2-6fg 0-0ft,2015-03-29,No,Away,119,106,Win
PF,Anthony Bennett,7.2,3500,min,nor,12,  2pt 1rb 2as 1st 1to 0-4fg 2-2ft,2015-03-29,No,Away,88,110,Loss
SF,Hedo Turkoglu,7.1,3500,lac,bos,15,  3pt 3rb 1as 1to 1trey 1-5fg 0-0ft,2015-03-29,No,Away,119,106,Win
PF,Charlie Villanueva,6.9,3500,dal,ind,12,  3pt 2rb 1as 1trey 1-5fg 0-0ft,2015-03-29,No,Away,99,104,Loss
SF,Michael Beasley,6.7,3800,mia,det,7,  4pt 1rb 1as 2-6fg 0-0ft,2015-03-29,No,Home,109,102,Win
SF,Rasual Butler,6.7,3500,was,hou,14,  2pt 1rb 1as 1st 0-3fg 2-2ft,2015-03-29,No,Home,91,99,Loss
SF,Richard Jefferson,6,3500,dal,ind,16,  4pt 2as 1to 2-6fg 0-0ft,2015-03-29,Yes,Away,99,104,Loss
SF,Shawn Marion,5.1,3500,cle,phi,6,  2pt 3rb 1as 2to 1-1fg 0-0ft,2015-03-29,No,Home,87,86,Win
SF,Paul Pierce,4.7,4100,was,hou,22,  2pt 1rb 1as 1st 2to 1-6fg 0-0ft,2015-03-29,Yes,Home,91,99,Loss
SF,Shawne Williams,4.4,3500,det,mia,7,  2pt 2rb 0-3fg 2-2ft,2015-03-29,No,Away,102,109,Loss
PF,Kevin Seraphin,4,3500,was,hou,8,  3pt 1bl 1to 1-4fg 1-2ft,2015-03-29,No,Home,91,99,Loss
PF,Mitch McGary,3.6,3800,okc,pho,8,  0pt 3rb 0-0fg 0-0ft,2015-03-29,No,Away,109,97,Win
SF,Martell Webster,3.2,3500,was,hou,8,  3pt 1rb 1to 1trey 1-2fg 0-0ft,2015-03-29,No,Home,91,99,Loss
SF,Bojan Bogdanovic,3.2,4000,bkn,lal,9,  2pt 1rb 1-4fg 0-0ft,2015-03-29,No,Home,107,99,Win
SF,Caron Butler,3,3500,det,mia,17,  0pt 2as 0-1fg 0-0ft,2015-03-29,Yes,Away,102,109,Loss
PF,Jerami Grant,2.4,3600,phi,cle,22,  2pt 2rb 2to 0-4fg 2-4ft,2015-03-29,Yes,Away,86,87,Loss
SF,James Jones,0,3500,cle,phi,6,  0pt 0-1fg 0-0ft,2015-03-29,No,Home,87,86,Win
SF,JaMychal Green,0,3500,mem,sas,1,  0pt 0-0fg 0-0ft,2015-03-29,No,Away,89,103,Loss
C,Andre Drummond,57.8,9100,det,mia,39,  32pt 14rb 2as 1st 2bl 14-17fg 4-7ft,2015-03-29,Yes,Away,102,109,Loss
C,Brook Lopez,52.7,8200,bkn,lal,40,  30pt 11rb 1as 4bl 13-22fg 4-8ft,2015-03-29,Yes,Home,107,99,Win
C,Jordan Hill,43.7,6000,lal,bkn,27,  22pt 16rb 1as 1bl 1to 10-17fg 2-3ft,2015-03-29,No,Away,99,107,Loss
C,Steven Adams,34.2,5400,okc,pho,42,  13pt 16rb 1st 1bl 2to 6-9fg 1-4ft,2015-03-29,Yes,Away,109,97,Win
C,DeAndre Jordan,32.8,9300,lac,bos,29,  15pt 14rb 1st 1to 6-8fg 3-15ft,2015-03-29,Yes,Away,119,106,Win
C,Alexis Ajinca,32.1,4800,nor,min,23,  10pt 8rb 3as 2st 3bl 2to 3-6fg 4-4ft,2015-03-29,No,Home,110,88,Win
C,Tiago Splitter,30.6,4800,sas,mem,29,  15pt 8rb 2as 2st 1to 6-9fg 3-3ft,2015-03-29,Yes,Home,103,89,Win
