season,week,player_id,mfl_id,name,position,team,ff_pts,pass_comp,pass_att,pass_yds,pass_td,pass_int,sacked,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,fumbles_lost,xp,fg,pass_1d,rush_1d,rec_1d,ff_pts_ppr,ff_pts_half,fumbles_recovered,td,sacks,points_allowed
2020,15,godwic1,13163,Chris Godwin,WR,TB,9.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.124,74.502,0.305,0.036,0.000,0.000,0.000,0.000,3.763,15.332,12.27000,NA,NA,NA,NA
2020,15,anderr2,12930,Robby Anderson,WR,CAR,9.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.442,78.618,0.230,0.054,0.000,0.000,0.000,0.000,3.965,15.576,12.35500,NA,NA,NA,NA
2020,15,charkd1,13668,D.J. Chark,WR,JAX,8.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.469,70.895,0.324,0.040,0.000,0.000,0.000,0.000,3.199,13.423,11.18850,NA,NA,NA,NA
2020,15,claypc1,14841,Chase Claypool,WR,PIT,8.942,0.000,0.000,0.000,0.000,0.000,0.000,0.292,2.249,0.000,3.552,55.947,0.526,0.017,0.000,0.000,0.000,0.093,2.531,12.494,10.71800,NA,NA,NA,NA
2020,15,sandee1,9918,Emmanuel Sanders,WR,BUF,8.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.925,66.344,0.379,0.035,0.000,0.000,0.000,0.000,3.202,13.763,11.30050,NA,NA,NA,NA
2020,15,locket1,12187,Tyler Lockett,WR,SEA,8.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.722,61.101,0.450,0.035,0.000,0.000,0.000,0.000,3.283,14.462,11.60100,NA,NA,NA,NA
2020,15,cooksb1,11674,Brandin Cooks,WR,HOU,8.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.049,69.610,0.309,0.043,0.000,0.000,0.000,0.000,3.327,13.778,11.25350,NA,NA,NA,NA
2020,15,patrit1,13377,Tim Patrick,WR,DEN,8.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.636,63.063,0.408,0.038,0.000,0.000,0.000,0.000,3.031,13.314,10.99600,NA,NA,NA,NA
2020,15,samuec1,13157,Curtis Samuel,WR,WAS,8.673,0.000,0.000,0.000,0.000,0.000,0.000,1.948,11.417,0.142,5.086,49.453,0.309,0.060,0.000,0.000,0.000,0.474,2.785,13.759,11.21600,NA,NA,NA,NA
2020,15,jonesm3,10738,Marvin Jones,WR,JAX,8.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.179,63.358,0.389,0.044,0.000,0.000,0.000,0.000,3.192,13.761,11.17150,NA,NA,NA,NA
2020,15,smithj5,13156,JuJu Smith-Schuster,WR,PIT,8.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.958,58.611,0.459,0.026,0.000,0.000,0.000,0.000,3.281,14.521,11.54200,NA,NA,NA,NA
2020,15,agholn1,12181,Nelson Agholor,WR,NE,8.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.423,62.273,0.396,0.028,0.000,0.000,0.000,0.000,2.950,12.970,10.75850,NA,NA,NA,NA
2020,15,johnsd15,14208,Diontae Johnson,WR,PIT,8.502,0.000,0.000,0.000,0.000,0.000,0.000,0.158,1.687,0.000,5.614,62.608,0.354,0.026,0.000,0.000,0.000,0.070,3.294,14.116,11.30900,NA,NA,NA,NA
2020,15,beaslc1,10973,Cole Beasley,WR,BUF,8.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.207,66.108,0.323,0.029,0.000,0.000,0.000,0.000,3.275,13.698,11.09450,NA,NA,NA,NA
2020,15,coutek1,13662,Keke Coutee,WR,HOU,8.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.163,61.578,0.402,0.044,0.000,0.000,0.000,0.000,3.139,13.645,11.06350,NA,NA,NA,NA
2020,15,brownm6,14105,Marquise Brown,WR,BAL,8.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.887,59.648,0.411,0.016,0.000,0.000,0.000,0.000,2.727,12.286,10.34250,NA,NA,NA,NA
2020,15,davisg2,14845,Gabriel Davis,WR,BUF,8.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.840,56.852,0.424,0.016,0.000,0.000,0.000,0.000,2.356,11.037,9.61700,NA,NA,NA,NA
2020,15,landrj1,11680,Jarvis Landry,WR,CLE,8.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.174,60.662,0.350,0.031,0.000,0.000,0.000,0.000,3.117,13.278,10.69100,NA,NA,NA,NA
2020,15,valdem1,13793,Marquez Valdes-Scantling,WR,GB,7.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.877,55.454,0.403,0.015,0.000,0.000,0.000,0.000,2.328,10.810,9.37150,NA,NA,NA,NA
2020,15,gager1,13809,Russell Gage,WR,ATL,7.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.242,60.091,0.294,0.042,0.000,0.000,0.000,0.000,3.120,12.931,10.31000,NA,NA,NA,NA
2020,15,pittmm2,14842,Michael Pittman Jr.,WR,IND,7.619,0.000,0.000,0.000,0.000,0.000,0.000,0.346,2.782,0.000,3.621,50.047,0.396,0.020,0.000,0.000,0.000,0.115,2.389,11.240,9.42950,NA,NA,NA,NA
2020,15,higgir1,12656,Rashard Higgins,WR,CLE,7.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.725,54.596,0.350,0.022,0.000,0.000,0.000,0.000,2.543,11.241,9.37850,NA,NA,NA,NA
2020,15,browna4,9988,Antonio Brown,WR,TB,7.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.874,52.589,0.379,0.035,0.000,0.000,0.000,0.000,3.092,13.337,10.40000,NA,NA,NA,NA
2020,15,kirkc1,13633,Christian Kirk,WR,ARI,7.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.478,45.989,0.484,0.020,0.000,0.000,0.000,0.000,2.238,10.941,9.20200,NA,NA,NA,NA
2020,15,gallum1,13646,Michael Gallup,WR,DAL,7.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.570,54.066,0.308,0.033,0.000,0.000,0.000,0.000,2.766,11.759,9.47400,NA,NA,NA,NA
2020,15,jeudyj1,14833,Jerry Jeudy,WR,DEN,7.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.004,53.171,0.319,0.033,0.000,0.000,0.000,0.000,2.582,11.169,9.16700,NA,NA,NA,NA
2020,15,hamlek1,14837,K.J. Hamler,WR,DEN,7.156,0.000,0.000,0.000,0.000,0.000,0.000,0.423,2.696,0.000,3.583,49.461,0.334,0.032,0.000,0.000,0.000,0.112,2.362,10.739,8.94750,NA,NA,NA,NA
2020,15,lambc1,14832,CeeDee Lamb,WR,DAL,7.092,0.000,0.000,0.000,0.000,0.000,0.000,0.710,4.281,0.000,4.570,48.917,0.308,0.038,0.000,0.000,0.000,0.178,2.625,11.662,9.37700,NA,NA,NA,NA
2020,15,smitht9,13645,Tre'Quan Smith,WR,NO,7.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.635,50.817,0.341,0.026,0.000,0.000,0.000,0.000,2.414,10.711,8.89350,NA,NA,NA,NA
2020,15,colek1,13412,Keelan Cole,WR,NYJ,6.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.830,53.432,0.273,0.035,0.000,0.000,0.000,0.000,2.541,10.741,8.82600,NA,NA,NA,NA
2020,15,hansec1,13183,Chad Hansen,WR,,6.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.131,51.404,0.303,0.036,0.000,0.000,0.000,0.000,2.570,11.017,8.95150,NA,NA,NA,NA
2020,15,bowdel1,14843,Lynn Bowden,WR,MIA,6.782,0.000,0.000,0.000,0.000,0.000,0.000,0.474,2.707,0.000,5.055,48.853,0.284,0.039,0.000,0.000,0.000,0.112,2.760,11.837,9.30950,NA,NA,NA,NA
2020,15,slaytd1,14122,Darius Slayton,WR,NYG,6.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.886,45.287,0.356,0.023,0.000,0.000,0.000,0.000,2.052,9.505,8.06200,NA,NA,NA,NA
2020,15,mimsd1,14846,Denzel Mims,WR,NYJ,6.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.257,53.389,0.194,0.037,0.000,0.000,0.000,0.000,2.378,9.686,8.05750,NA,NA,NA,NA
2020,15,shepas1,12658,Sterling Shepard,WR,NYG,6.419,0.000,0.000,0.000,0.000,0.000,0.000,0.362,3.214,0.000,5.075,47.394,0.241,0.044,0.000,0.000,0.000,0.133,2.725,11.494,8.95650,NA,NA,NA,NA
2020,15,higgit1,14835,Tee Higgins,WR,CIN,6.385,0.000,0.000,0.000,0.000,0.000,0.000,0.300,1.509,0.000,4.318,46.482,0.280,0.047,0.000,0.000,0.000,0.063,2.487,10.703,8.54400,NA,NA,NA,NA
2020,15,boydt2,12650,Tyler Boyd,WR,CIN,6.348,0.000,0.000,0.000,0.000,0.000,0.000,0.358,2.112,0.000,5.055,49.328,0.219,0.055,0.000,0.000,0.000,0.088,2.773,11.403,8.87550,NA,NA,NA,NA
2020,15,lazara1,13632,Allen Lazard,WR,GB,6.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.757,42.657,0.340,0.015,0.000,0.000,0.000,0.000,1.944,9.033,7.65450,NA,NA,NA,NA
2020,15,renfrh1,14123,Hunter Renfrow,WR,LV,6.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.945,51.202,0.180,0.025,0.000,0.000,0.000,0.000,2.512,10.095,8.12250,NA,NA,NA,NA
2020,15,perrib1,12197,Breshad Perriman,WR,DET,6.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.164,47.457,0.234,0.036,0.000,0.000,0.000,0.000,2.190,9.242,7.66000,NA,NA,NA,NA
2020,15,tateg1,9831,Golden Tate,WR,,6.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.080,44.234,0.279,0.033,0.000,0.000,0.000,0.000,2.359,10.111,8.07100,NA,NA,NA,NA
2020,15,hollim1,13289,Mack Hollins,WR,MIA,5.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.872,42.481,0.291,0.028,0.000,0.000,0.000,0.000,2.252,9.810,7.87400,NA,NA,NA,NA
2020,15,watkis1,11670,Sammy Watkins,WR,BAL,5.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.332,43.974,0.227,0.021,0.000,0.000,0.000,0.000,2.142,9.049,7.38300,NA,NA,NA,NA
2020,15,mooned1,14974,Darnell Mooney,WR,CHI,5.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.287,41.755,0.244,0.024,0.000,0.000,0.000,0.000,2.068,8.879,7.23550,NA,NA,NA,NA
2020,15,sneadw1,11951,Willie Snead,WR,LV,5.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.375,42.251,0.231,0.014,0.000,0.000,0.000,0.000,2.106,8.958,7.27050,NA,NA,NA,NA
2020,15,crowdj1,12184,Jamison Crowder,WR,NYJ,5.564,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.466,45.479,0.186,0.050,0.000,0.000,0.000,0.000,2.502,10.030,7.79700,NA,NA,NA,NA
2020,15,shenal1,14838,Laviska Shenault,WR,JAX,5.552,0.000,0.000,0.000,0.000,0.000,0.000,0.686,4.957,0.026,3.405,41.703,0.134,0.037,0.000,0.000,0.000,0.206,2.100,8.957,7.25450,NA,NA,NA,NA
2020,15,washij1,13631,James Washington,WR,PIT,5.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.406,34.634,0.345,0.011,0.000,0.000,0.000,0.000,1.625,7.917,6.71400,NA,NA,NA,NA
2020,15,millea1,13639,Anthony Miller,WR,CHI,5.455,0.000,0.000,0.000,0.000,0.000,0.000,0.245,0.938,0.000,3.401,40.408,0.229,0.027,0.000,0.000,0.000,0.039,2.063,8.856,7.15550,NA,NA,NA,NA
2020,15,bournk1,13418,Kendrick Bourne,WR,NE,5.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.636,43.658,0.172,0.023,0.000,0.000,0.000,0.000,2.218,8.988,7.17000,NA,NA,NA,NA
2020,15,amendd1,9308,Danny Amendola,WR,,5.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.338,46.199,0.130,0.029,0.000,0.000,0.000,0.000,2.204,8.680,7.01100,NA,NA,NA,NA
2020,15,byrdd3,12464,Damiere Byrd,WR,CHI,5.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.210,46.934,0.113,0.027,0.000,0.000,0.000,0.000,2.188,8.527,6.92200,NA,NA,NA,NA
2020,15,reagoj1,14839,Jalen Reagor,WR,PHI,5.276,0.000,0.000,0.000,0.000,0.000,0.000,0.799,4.671,0.000,2.370,40.151,0.141,0.026,0.000,0.000,0.000,0.194,1.766,7.646,6.46100,NA,NA,NA,NA
2020,15,meyerj1,14127,Jakobi Meyers,WR,NE,5.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.621,43.324,0.122,0.031,0.000,0.000,0.000,0.000,2.205,8.623,6.81250,NA,NA,NA,NA
2020,15,willim7,13154,Mike Williams,WR,LAC,4.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.179,33.652,0.267,0.015,0.000,0.000,0.000,0.000,1.535,7.116,6.02650,NA,NA,NA,NA
2020,15,fordi1,13162,Isaiah Ford,WR,MIA,4.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.442,36.109,0.219,0.025,0.000,0.000,0.000,0.000,1.957,8.317,6.59600,NA,NA,NA,NA
2020,15,pascaz1,13488,Zach Pascal,WR,IND,4.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.656,34.318,0.209,0.013,0.000,0.000,0.000,0.000,1.687,7.316,5.98800,NA,NA,NA,NA
2020,15,hardmm1,14113,Mecole Hardman,WR,KC,4.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.435,32.981,0.206,0.015,0.000,0.000,0.000,0.000,1.588,6.939,5.72150,NA,NA,NA,NA
2020,15,reynoj1,13168,Josh Reynolds,WR,TEN,4.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.391,31.519,0.218,0.009,0.000,0.000,0.000,0.000,1.536,6.833,5.63750,NA,NA,NA,NA
2020,15,edwarb4,14844,Bryan Edwards,WR,LV,4.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.913,31.828,0.207,0.012,0.000,0.000,0.000,0.000,1.410,6.314,5.35750,NA,NA,NA,NA
2020,15,simsc2,13895,Cam Sims,WR,WAS,4.312,0.000,0.000,0.000,0.000,0.000,0.000,0.736,2.909,0.000,1.802,32.332,0.138,0.020,0.000,0.000,0.000,0.121,1.392,6.114,5.21300,NA,NA,NA,NA
2020,15,peopld1,14857,Donovan Peoples-Jones,WR,CLE,4.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.242,31.544,0.188,0.007,0.000,0.000,0.000,0.000,1.213,5.510,4.88900,NA,NA,NA,NA
2020,15,moored3,13348,David Moore,WR,CAR,4.253,0.000,0.000,0.000,0.000,0.000,0.000,0.332,2.534,0.000,2.289,22.913,0.290,0.016,0.000,0.000,0.000,0.105,1.271,6.542,5.39750,NA,NA,NA,NA
2020,15,johnst2,14117,Tyron Johnson,WR,LAC,4.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.453,28.267,0.236,0.010,0.000,0.000,0.000,0.000,1.183,5.676,4.94950,NA,NA,NA,NA
2020,15,jamesr1,13724,Richie James,WR,SF,4.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.841,34.669,0.129,0.018,0.000,0.000,0.000,0.000,1.749,7.046,5.62550,NA,NA,NA,NA
2020,15,guytoj1,14337,Jalen Guyton,WR,LAC,4.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.453,26.921,0.246,0.010,0.000,0.000,0.000,0.000,1.146,5.601,4.87450,NA,NA,NA,NA
2020,15,sanum1,10723,Mohamed Sanu,WR,SF,3.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.841,27.719,0.201,0.016,0.000,0.000,0.000,0.000,1.277,5.787,4.86650,NA,NA,NA,NA
2020,15,harryn1,14101,N'Keal Harry,WR,NE,3.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.634,27.078,0.184,0.022,0.000,0.000,0.000,0.000,1.482,6.402,5.08500,NA,NA,NA,NA
2020,15,greena2,10261,A.J. Green,WR,ARI,3.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.843,28.458,0.157,0.029,0.000,0.000,0.000,0.000,1.579,6.573,5.15150,NA,NA,NA,NA
2020,15,wardg1,13864,Greg Ward,WR,PHI,3.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.735,25.359,0.206,0.023,0.000,0.000,0.000,0.000,1.464,6.461,5.09350,NA,NA,NA,NA
2020,15,perrym1,15022,Malcolm Perry,WR,MIA,3.265,0.000,0.000,0.000,0.000,0.000,0.000,0.316,1.805,0.000,2.366,23.364,0.131,0.019,0.000,0.000,0.000,0.075,1.305,5.631,4.44800,NA,NA,NA,NA
2020,15,pattec1,11225,Cordarrelle Patterson,WR,ATL,3.251,0.000,0.000,0.000,0.000,0.000,0.000,4.286,16.883,0.123,1.134,8.082,0.015,0.037,0.000,0.000,0.000,0.701,0.540,4.385,3.81800,NA,NA,NA,NA
2020,15,fitzgl1,7393,Larry Fitzgerald,WR,,3.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.130,23.616,0.131,0.018,0.000,0.000,0.000,0.000,1.527,6.242,4.67700,NA,NA,NA,NA
2020,15,robind2,12785,Demarcus Robinson,WR,KC,3.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.563,21.987,0.141,0.016,0.000,0.000,0.000,0.000,1.323,5.576,4.29450,NA,NA,NA,NA
2020,15,jonesz1,13176,Zay Jones,WR,LV,2.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.195,20.758,0.135,0.008,0.000,0.000,0.000,0.000,0.905,4.065,3.46750,NA,NA,NA,NA
2020,15,jeffea1,10722,Alshon Jeffery,WR,,2.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.368,20.076,0.147,0.011,0.000,0.000,0.000,0.000,0.935,4.236,3.55200,NA,NA,NA,NA
2020,15,cephuq1,14850,Quintez Cephus,WR,DET,2.864,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.611,23.759,0.086,0.014,0.000,0.000,0.000,0.000,1.104,4.475,3.66950,NA,NA,NA,NA
2020,15,duverd1,14847,Devin Duvernay,WR,BAL,2.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.841,21.125,0.086,0.008,0.000,0.000,0.000,0.000,1.096,4.454,3.53350,NA,NA,NA,NA
2020,15,raymok1,13066,Kalif Raymond,WR,DET,2.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.817,14.190,0.187,0.004,0.000,0.000,0.000,0.000,0.618,3.350,2.94150,NA,NA,NA,NA
2020,15,harrid5,14558,Deonte Harris,WR,NO,2.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.345,16.939,0.133,0.017,0.000,0.000,0.000,0.000,1.123,4.803,3.63050,NA,NA,NA,NA
2020,15,powelb2,13910,Brandon Powell,WR,BUF,2.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.191,13.657,0.159,0.010,0.000,0.000,0.000,0.000,0.709,3.491,2.89550,NA,NA,NA,NA
2020,15,simss1,14613,Steven Sims,WR,WAS,2.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.120,13.857,0.157,0.018,0.000,0.000,0.000,0.000,0.976,4.412,3.35200,NA,NA,NA,NA
2020,15,jeffev1,14858,Van Jefferson,WR,LAR,2.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.554,17.192,0.095,0.006,0.000,0.000,0.000,0.000,0.908,3.831,3.05400,NA,NA,NA,NA
2020,15,fulght1,14265,Travis Fulgham,WR,PHI,2.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.912,14.793,0.118,0.008,0.000,0.000,0.000,0.000,0.662,3.083,2.62700,NA,NA,NA,NA
2020,15,boykim1,14125,Miles Boykin,WR,BAL,2.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.227,16.155,0.086,0.005,0.000,0.000,0.000,0.000,0.788,3.349,2.73550,NA,NA,NA,NA
2020,15,bryand1,9823,Dez Bryant,WR,BAL,2.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.227,14.912,0.103,0.005,0.000,0.000,0.000,0.000,0.753,3.326,2.71250,NA,NA,NA,NA
2020,15,milles2,14280,Scott Miller,WR,TB,2.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,14.608,0.105,0.004,0.000,0.000,0.000,0.000,0.611,2.833,2.45800,NA,NA,NA,NA
2020,15,blakec1,14342,Christian Blake,WR,ATL,1.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.072,15.023,0.072,0.009,0.000,0.000,0.000,0.000,0.713,2.988,2.45200,NA,NA,NA,NA
2020,15,johnsc6,14853,Collin Johnson,WR,JAX,1.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.064,15.639,0.056,0.010,0.000,0.000,0.000,0.000,0.728,2.944,2.41200,NA,NA,NA,NA
2020,15,ericka1,12913,Alex Erickson,WR,HOU,1.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.896,17.075,0.017,0.020,0.000,0.000,0.000,0.000,1.001,3.666,2.71800,NA,NA,NA,NA
2020,15,beebec1,13999,Chad Beebe,WR,MIN,1.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.609,13.275,0.077,0.012,0.000,0.000,0.000,0.000,0.816,3.375,2.57050,NA,NA,NA,NA
2020,15,batsoc1,13912,Cameron Batson,WR,TEN,1.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,11.352,0.104,0.007,0.000,0.000,0.000,0.000,0.705,3.145,2.44500,NA,NA,NA,NA
2020,15,mckeni1,13313,Isaiah McKenzie,WR,BUF,1.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.065,7.933,0.152,0.006,0.000,0.000,0.000,0.000,0.517,2.758,2.22550,NA,NA,NA,NA
2020,15,hodgek1,13963,KhaDarel Hodge,WR,CLE,1.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.828,12.132,0.068,0.005,0.000,0.000,0.000,0.000,0.565,2.439,2.02500,NA,NA,NA,NA
2020,15,swainf1,14865,Freddie Swain,WR,SEA,1.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.144,12.729,0.030,0.007,0.000,0.000,0.000,0.000,0.670,2.583,2.01100,NA,NA,NA,NA
2020,15,berrib2,13638,Braxton Berrios,WR,NYJ,1.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.675,11.864,0.048,0.019,0.000,0.000,0.000,0.000,0.796,3.111,2.27350,NA,NA,NA,NA
2020,15,hamild1,13649,DaeSean Hamilton,WR,DEN,1.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.948,11.129,0.052,0.008,0.000,0.000,0.000,0.000,0.571,2.357,1.88300,NA,NA,NA,NA
2020,15,callaa1,13640,Antonio Callaway,WR,KC,1.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.645,10.620,0.044,0.005,0.000,0.000,0.000,0.000,0.472,1.961,1.63850,NA,NA,NA,NA
2020,15,olszeg1,14555,Gunner Olszewski,WR,NE,1.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.823,12.636,0.000,0.007,0.000,0.000,0.000,0.000,0.578,2.073,1.66150,NA,NA,NA,NA
2020,15,johnsj16,14861,Juwan Johnson,WR,NO,1.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.704,8.470,0.047,0.005,0.000,0.000,0.000,0.000,0.430,1.823,1.47100,NA,NA,NA,NA
2020,15,thomam3,12675,Mike Thomas,WR,CIN,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.842,8.538,0.044,0.009,0.000,0.000,0.000,0.000,0.471,1.942,1.52100,NA,NA,NA,NA
2020,15,treadl1,12645,Laquon Treadwell,WR,ATL,1.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.715,8.194,0.048,0.006,0.000,0.000,0.000,0.000,0.426,1.810,1.45250,NA,NA,NA,NA
2020,15,agnewj1,13308,Jamal Agnew,WR,JAX,1.048,0.000,0.000,0.000,0.000,0.000,0.000,0.408,2.795,0.000,1.036,7.920,0.000,0.012,0.000,0.000,0.000,0.116,0.508,2.084,1.56600,NA,NA,NA,NA
2020,15,macka2,14855,Austin Mack,WR,NYG,0.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.597,7.372,0.038,0.005,0.000,0.000,0.000,0.000,0.370,1.552,1.25350,NA,NA,NA,NA
2020,15,wrighi1,15077,Isaiah Wright,WR,WAS,0.829,0.000,0.000,0.000,0.000,0.000,0.000,0.283,1.454,0.000,0.530,4.619,0.039,0.006,0.000,0.000,0.000,0.060,0.276,1.359,1.09400,NA,NA,NA,NA
2020,15,johnsk3,14124,KeeSean Johnson,WR,ARI,0.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.696,6.215,0.033,0.004,0.000,0.000,0.000,0.000,0.366,1.508,1.16000,NA,NA,NA,NA
2020,15,wilsoc2,13652,Cedrick Wilson,WR,DAL,0.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.469,6.436,0.029,0.003,0.000,0.000,0.000,0.000,0.308,1.281,1.04650,NA,NA,NA,NA
2020,15,stbroe1,13637,Equanimeous St. Brown,WR,GB,0.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.479,5.688,0.025,0.003,0.000,0.000,0.000,0.000,0.290,1.192,0.95250,NA,NA,NA,NA
2020,15,mitchs1,13659,Steven Mitchell,WR,,0.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.033,6.693,0.000,0.009,0.000,0.000,0.000,0.000,0.474,1.684,1.16750,NA,NA,NA,NA
2020,15,inmand1,11957,Dontrelle Inman,WR,,0.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.424,4.619,0.026,0.004,0.000,0.000,0.000,0.000,0.246,1.034,0.82200,NA,NA,NA,NA
