Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
SF/PF,Carmelo Anthony,33,7800,NYK,CLE,35,2017-02-04,1,Home,Loss
SF,Joe Johnson,32.5,3600,UTA,CHA,29,2017-02-04,0,Home,Win
PF,Ersan Ilyasova,30.8,6500,PHI,MIA,26,2017-02-04,1,Away,Loss
SF/PF,Otto Porter,29.8,6200,WAS,NOR,34,2017-02-04,1,Home,Win
PF,Kristaps Porzingis,29.5,6700,NYK,CLE,29,2017-02-04,1,Home,Loss
SF/PF,Aaron Gordon,28.8,4700,ORL,ATL,25,2017-02-04,1,Away,Loss
PF,LaMarcus Aldridge,28.8,6700,SAS,DEN,27,2017-02-04,1,Home,Win
PF,Mirza Teletovic,28.2,3000,MIL,PHO,24,2017-02-04,0,Away,Win
SF,T.J. Warren,28,4000,PHO,MIL,36,2017-02-04,1,Home,Loss
SG/SF,Jonathon Simmons,27.5,3500,SAS,DEN,21,2017-02-04,0,Home,Win
PF,Richaun Holmes,27.2,3600,PHI,MIA,24,2017-02-04,0,Away,Loss
SF,James Ennis,27,3400,MEM,MIN,35,2017-02-04,1,Away,Win
SG/SF,Tyreke Evans,26.5,4800,NOR,WAS,27,2017-02-04,0,Away,Loss
PF,James Johnson,25.5,5800,MIA,PHI,15,2017-02-04,0,Home,Win
SF/PF,Markieff Morris,25,6900,WAS,NOR,37,2017-02-04,1,Home,Win
SF/PF,Anthony Tolliver,23.2,3600,SAC,GSW,36,2017-02-04,0,Home,Win
SG/SF,Nicolas Batum,22.2,6400,CHA,UTA,33,2017-02-04,1,Away,Loss
PF,Jon Leuer,22.2,4000,DET,IND,27,2017-02-04,1,Away,Loss
SG/SF,Vince Carter,21.2,3700,MEM,MIN,30,2017-02-04,0,Away,Win
SG/SF,C.J. Miles,21.2,4100,IND,DET,27,2017-02-04,1,Home,Win
SF,Michael Kidd-Gilchrist,20,4600,CHA,UTA,29,2017-02-04,1,Away,Loss
SF/PF,Jeff Green,19.8,3500,ORL,ATL,17,2017-02-04,0,Away,Loss
SG/SF,Kent Bazemore,19.2,5000,ATL,ORL,27,2017-02-04,1,Home,Win
SG/SF,Kyle Korver,18.5,3800,CLE,NYK,31,2017-02-04,0,Away,Win
SF,Solomon Hill,18.2,3600,NOR,WAS,26,2017-02-04,1,Away,Loss
SF,Mindaugas Kuzminskas,18,3000,NYK,CLE,18,2017-02-04,0,Home,Loss
SG/SF,Will Barton,17.8,5400,DEN,SAS,24,2017-02-04,0,Away,Loss
SG/SF,Joe Ingles,17.2,4500,UTA,CHA,29,2017-02-04,1,Home,Win
SG/SF,Shabazz Muhammad,16.5,4000,MIN,MEM,25,2017-02-04,0,Home,Loss
SG/SF,Marco Belinelli,16.5,3800,CHA,UTA,23,2017-02-04,0,Away,Loss
SG/SF,Glenn Robinson III,16.5,3200,IND,DET,26,2017-02-04,0,Home,Win
PF,Juan Hernangomez,16.2,3400,DEN,SAS,22,2017-02-04,0,Away,Loss
SF/PF,Davis Bertans,16.2,3800,SAS,DEN,19,2017-02-04,0,Home,Win
SF,Andre Iguodala,16,4700,GSW,SAC,34,2017-02-04,0,Away,Loss
SF,Wayne Ellington,15,3900,MIA,PHI,15,2017-02-04,0,Home,Win
SG/SF,Kelly Oubre,15,3400,WAS,NOR,22,2017-02-04,0,Home,Win
SG/SF,Timothe Luwawu,14.8,3000,PHI,MIA,25,2017-02-04,0,Away,Loss
SF/PF,Wilson Chandler,14.5,6100,DEN,SAS,25,2017-02-04,1,Away,Loss
SF/PF,Nemanja Bjelica,14,3000,MIN,MEM,14,2017-02-04,0,Home,Loss
SF/PF,Dario Saric,12,4800,PHI,MIA,26,2017-02-04,0,Away,Loss
PF,Kevon Looney,11.5,3000,GSW,SAC,12,2017-02-04,0,Away,Loss
SF/PF,Tobias Harris,11.5,5500,DET,IND,22,2017-02-04,0,Away,Loss
PF,Okaro White,11.2,3000,MIA,PHI,24,2017-02-04,0,Home,Win
PF,Luke Babbitt,11.2,3000,MIA,PHI,24,2017-02-04,1,Home,Win
SF/PF,Dante Cunningham,10.8,3100,NOR,WAS,19,2017-02-04,0,Away,Loss
SG/SF,Stanley Johnson,10.5,3000,DET,IND,19,2017-02-04,0,Away,Loss
SF,Tony Snell,10.2,3200,MIL,PHO,25,2017-02-04,1,Away,Win
SF,DeAndre Bembry,9.8,3000,ATL,ORL,23,2017-02-04,0,Home,Win
PF,Kenneth Faried,9,5600,DEN,SAS,14,2017-02-04,1,Away,Loss
SF,Mike Dunleavy,8.8,3100,ATL,ORL,16,2017-02-04,0,Home,Win
SF/PF,Richard Jefferson,8.8,3000,CLE,NYK,19,2017-02-04,0,Away,Win
SF,Taurean Prince,8.2,3000,ATL,ORL,5,2017-02-04,0,Home,Win
SF,Mario Hezonja,7.8,3000,ORL,ATL,12,2017-02-04,0,Away,Loss
PF,Johnny O'Bryant,7.5,3000,DEN,SAS,8,2017-02-04,0,Away,Loss
SF/PF,Michael Beasley,7.2,3400,MIL,PHO,6,2017-02-04,0,Away,Win
PF,Trey Lyles,6.8,3000,UTA,CHA,11,2017-02-04,0,Home,Win
PF,Joel Anthony,6,3000,SAS,DEN,14,2017-02-04,0,Home,Win
SG/SF,Patrick McCaw,4.8,3200,GSW,SAC,8,2017-02-04,0,Away,Loss
PF,Mike Scott,3.2,3000,ATL,ORL,5,2017-02-04,0,Home,Win
PF,James Michael McAdoo,3.2,3200,GSW,SAC,10,2017-02-04,0,Away,Loss
PF,Georges Niang,3.2,3000,IND,DET,1,2017-02-04,0,Home,Win
SF,Derrick Williams,2.2,3000,MIA,PHI,7,2017-02-04,0,Home,Win
PF,Rakeem Christmas,2,3000,IND,DET,1,2017-02-04,0,Home,Win
SF,Derrick Jones,2,3000,PHO,MIL,3,2017-02-04,0,Home,Loss
SF,Damjan Rudez,1.2,3000,ORL,ATL,6,2017-02-04,0,Away,Loss
PF,Jared Dudley,1.2,3000,PHO,MIL,6,2017-02-04,0,Home,Loss
SG/SF,Rodney McGruder,0.5,3100,MIA,PHI,15,2017-02-04,1,Home,Win
SF,Treveon Graham,0,3000,CHA,UTA,2,2017-02-04,0,Away,Loss
PF/C,DeMarcus Cousins,64.5,10700,SAC,GSW,40,2017-02-04,1,Home,Win
C,Hassan Whiteside,61,7600,MIA,PHI,26,2017-02-04,1,Home,Win
PF/C,Karl-Anthony Towns,55.5,9000,MIN,MEM,38,2017-02-04,1,Home,Loss
C,Anthony Davis,47.5,10400,NOR,WAS,38,2017-02-04,1,Away,Loss
PF/C,Kevin Love,47.5,8000,CLE,NYK,35,2017-02-04,1,Away,Win
C,Lavoy Allen,42.8,3000,IND,DET,32,2017-02-04,1,Home,Win
PF/C,Draymond Green,41.5,7900,GSW,SAC,42,2017-02-04,1,Away,Loss
C,Rudy Gobert,39.2,7500,UTA,CHA,37,2017-02-04,1,Home,Win
C,Marcin Gortat,36.8,6100,WAS,NOR,35,2017-02-04,1,Home,Win
C,Dwight Howard,34.2,7200,ATL,ORL,24,2017-02-04,1,Home,Win
C,Guillermo Hernangomez,32.8,4500,NYK,CLE,35,2017-02-04,0,Home,Loss
C,Myles Turner,28.5,6800,IND,DET,31,2017-02-04,1,Home,Win
C,Greg Monroe,28.5,5300,MIL,PHO,20,2017-02-04,0,Away,Win
PF/C,Zach Randolph,28,5600,MEM,MIN,31,2017-02-04,1,Away,Win
C,John Henson,27.8,3000,MIL,PHO,24,2017-02-04,1,Away,Win
C,Andre Drummond,26.8,7600,DET,IND,31,2017-02-04,1,Away,Loss
C,Willie Cauley-Stein,26.5,3000,SAC,GSW,17,2017-02-04,0,Home,Win
C,Jusuf Nurkic,26,4000,DEN,SAS,23,2017-02-04,0,Away,Loss
C,Tyson Chandler,24.8,5100,PHO,MIL,24,2017-02-04,1,Home,Loss
PF/C,Frank Kaminsky,24,4200,CHA,UTA,31,2017-02-04,1,Away,Loss
PF/C,Terrence Jones,24,5500,NOR,WAS,29,2017-02-04,1,Away,Loss
C,Nikola Vucevic,23.8,7000,ORL,ATL,23,2017-02-04,1,Away,Loss
PF/C,Nerlens Noel,22.2,5900,PHI,MIA,19,2017-02-04,1,Away,Loss
PF/C,Channing Frye,21.8,5100,CLE,NYK,15,2017-02-04,0,Away,Win
PF/C,Gorgui Dieng,19.8,5100,MIN,MEM,34,2017-02-04,1,Home,Loss
C,Tristan Thompson,19.2,5000,CLE,NYK,32,2017-02-04,1,Away,Win
C,Al Jefferson,18.2,3100,IND,DET,13,2017-02-04,0,Home,Win
C,Miles Plumlee,18,3000,CHA,UTA,17,2017-02-04,0,Away,Loss
PF/C,David Lee,17.2,5900,SAS,DEN,20,2017-02-04,0,Home,Win
PF/C,Jason Smith,17.2,3000,WAS,NOR,13,2017-02-04,0,Home,Win
C,Brandan Wright,15,3000,MEM,MIN,20,2017-02-04,0,Away,Win
C,Aron Baynes,15,3500,DET,IND,16,2017-02-04,0,Away,Loss
PF/C,Mike Muscala,14,3100,ATL,ORL,19,2017-02-04,0,Home,Win
C,Kyle O'Quinn,13.5,3200,NYK,CLE,12,2017-02-04,0,Home,Loss
C,Nikola Jokic,13.2,8900,DEN,SAS,15,2017-02-04,1,Away,Loss
C,Bismack Biyombo,13,3500,ORL,ATL,24,2017-02-04,0,Away,Loss
PF/C,Kris Humphries,10.8,3000,ATL,ORL,12,2017-02-04,0,Home,Win
C,Dewayne Dedmon,10.2,4200,SAS,DEN,13,2017-02-04,1,Home,Win
PF/C,Serge Ibaka,10,6200,ORL,ATL,23,2017-02-04,1,Away,Loss
C,Kosta Koufos,9.8,3000,SAC,GSW,13,2017-02-04,1,Home,Win
C,Udonis Haslem,9,3000,MIA,PHI,7,2017-02-04,0,Home,Win
PF/C,Derrick Favors,8.5,4900,UTA,CHA,10,2017-02-04,0,Home,Win
C,Alex Len,7.2,3000,PHO,MIL,11,2017-02-04,0,Home,Loss
C,Joakim Noah,6.5,3500,NYK,CLE,6,2017-02-04,1,Home,Loss
C,JaVale McGee,5.5,3700,GSW,SAC,12,2017-02-04,1,Away,Loss
PF/C,Donatas Motiejunas,3,3300,NOR,WAS,5,2017-02-04,0,Away,Loss
C,Willie Reed,2.8,4400,MIA,PHI,13,2017-02-04,0,Home,Win
PF/C,Boris Diaw,1.8,3000,UTA,CHA,10,2017-02-04,1,Home,Win
C,Alan Williams,0.5,3000,PHO,MIL,3,2017-02-04,0,Home,Loss
C,Cole Aldrich,0,3000,MIN,MEM,3,2017-02-04,0,Home,Loss
C,Thon Maker,0,3000,MIL,PHO,3,2017-02-04,0,Away,Win
PG,Russell Westbrook,57.5,12800,OKC,POR,35,2017-02-05,1,Home,Win
SG,Victor Oladipo,52.8,5400,OKC,POR,38,2017-02-05,1,Home,Win
PG,Kyle Lowry,50.8,9200,TOR,BKN,39,2017-02-05,1,Away,Win
PG,Damian Lillard,49.8,7500,POR,OKC,36,2017-02-05,1,Away,Loss
PG,Isaiah Thomas,44.5,9900,BOS,LAC,35,2017-02-05,1,Home,Win
SG,Jamal Crawford,40,4700,LAC,BOS,33,2017-02-05,0,Away,Loss
PG/SG,C.J. McCollum,30,7200,POR,OKC,31,2017-02-05,1,Away,Loss
PG/SF,Raymond Felton,29.2,4900,LAC,BOS,24,2017-02-05,0,Away,Loss
PG/SG,Sean Kilpatrick,26.2,4200,BKN,TOR,31,2017-02-05,0,Home,Loss
PG/SG,Marcus Smart,22.2,5600,BOS,LAC,30,2017-02-05,0,Home,Win
PG,Fred VanVleet,19.2,3000,TOR,BKN,20,2017-02-05,0,Away,Win
PG,Spencer Dinwiddie,15,3300,BKN,TOR,21,2017-02-05,0,Home,Loss
PG/SG,Austin Rivers,14.8,6100,LAC,BOS,33,2017-02-05,1,Away,Loss
SG,Randy Foye,13,3000,BKN,TOR,24,2017-02-05,1,Home,Loss
SG,Anthony Morrow,13,3000,OKC,POR,18,2017-02-05,0,Home,Win
SG,J.J. Redick,11.5,5200,LAC,BOS,32,2017-02-05,1,Away,Loss
PG,Terry Rozier,8.2,3000,BOS,LAC,12,2017-02-05,0,Home,Win
PG,Cameron Payne,5,3000,OKC,POR,14,2017-02-05,0,Home,Win
PG,Isaiah Whitehead,4.2,3500,BKN,TOR,14,2017-02-05,1,Home,Loss
PF,Blake Griffin,39,8600,LAC,BOS,36,2017-02-05,1,Away,Loss
PF,Trevor Booker,38,4600,BKN,TOR,25,2017-02-05,0,Home,Loss
SF,Andre Roberson,36.8,3300,OKC,POR,35,2017-02-05,1,Home,Win
SF,DeMarre Carroll,31.2,3900,TOR,BKN,31,2017-02-05,1,Away,Win
SF,Jae Crowder,30.5,6200,BOS,LAC,33,2017-02-05,1,Home,Win
SG/SF,Terrence Ross,26.8,4000,TOR,BKN,26,2017-02-05,0,Away,Win
SG/SF,Norman Powell,23.5,5700,TOR,BKN,33,2017-02-05,1,Away,Win
PF,Al-Farouq Aminu,23.2,4800,POR,OKC,31,2017-02-05,0,Away,Loss
PF,Rondae Hollis-Jefferson,19.5,4500,BKN,TOR,19,2017-02-05,1,Home,Loss
SG/SF,Bojan Bogdanovic,18.8,4100,BKN,TOR,27,2017-02-05,1,Home,Loss
SG/SF,Jaylen Brown,18.2,3800,BOS,LAC,24,2017-02-05,1,Home,Win
SG/SF,Evan Turner,15.8,5000,POR,OKC,26,2017-02-05,1,Away,Loss
SF,Maurice Harkless,15.2,3400,POR,OKC,22,2017-02-05,0,Away,Loss
SG/SF,Allen Crabbe,14.8,3500,POR,OKC,29,2017-02-05,0,Away,Loss
PF,Pascal Siakam,14.5,3000,TOR,BKN,29,2017-02-05,1,Away,Win
PF,Domantas Sabonis,13.5,3100,OKC,POR,34,2017-02-05,1,Home,Win
SF,Wesley Johnson,9.5,3000,LAC,BOS,10,2017-02-05,0,Away,Loss
PF,Noah Vonleh,9,3000,POR,OKC,14,2017-02-05,1,Away,Loss
SF,Joe Harris,8,3000,BKN,TOR,24,2017-02-05,0,Home,Loss
PF,Jonas Jerebko,4.5,3000,BOS,LAC,10,2017-02-05,0,Home,Win
SF,Paul Pierce,3.5,3000,LAC,BOS,5,2017-02-05,1,Away,Loss
SF/PF,Luc Mbah a Moute,3.2,3000,LAC,BOS,14,2017-02-05,0,Away,Loss
SF,Gerald Green,3.2,3000,BOS,LAC,7,2017-02-05,0,Home,Win
SF/PF,Jerami Grant,2,3000,OKC,POR,7,2017-02-05,0,Home,Win
PF,Jared Sullinger,1.2,3000,TOR,BKN,4,2017-02-05,0,Away,Win
PF,Quincy Acy,1.2,3000,BKN,TOR,2,2017-02-05,0,Home,Loss
C,Al Horford,50.8,6900,BOS,LAC,34,2017-02-05,1,Home,Win
C,Brook Lopez,37.8,6700,BKN,TOR,29,2017-02-05,1,Home,Loss
C,DeAndre Jordan,30,7000,LAC,BOS,30,2017-02-05,1,Away,Loss
C,Jonas Valanciunas,29.2,6000,TOR,BKN,25,2017-02-05,1,Away,Win
C,Steven Adams,27.8,5600,OKC,POR,37,2017-02-05,1,Home,Win
PF/C,Justin Hamilton,23,3200,BKN,TOR,18,2017-02-05,0,Home,Loss
C,Mason Plumlee,23,5900,POR,OKC,28,2017-02-05,1,Away,Loss
PF/C,Kelly Olynyk,22.5,3700,BOS,LAC,22,2017-02-05,0,Home,Win
PF/C,Amir Johnson,22.5,3300,BOS,LAC,28,2017-02-05,1,Home,Win
PF/C,Joffrey Lauvergne,20.8,3200,OKC,POR,17,2017-02-05,0,Home,Win
PF/C,Lucas Nogueira,19.8,3600,TOR,BKN,21,2017-02-05,0,Away,Win
PF/C,Marreese Speights,18.2,3600,LAC,BOS,17,2017-02-05,0,Away,Loss
PF/C,Meyers Leonard,14.8,3000,POR,OKC,18,2017-02-05,0,Away,Loss
C,Jakob Poeltl,0,3000,TOR,BKN,7,2017-02-05,0,Away,Win
PG,Russell Westbrook,70.5,12700,OKC,IND,37,2017-02-06,1,Away,Loss
SG,Bradley Beal,62.2,6800,WAS,CLE,45,2017-02-06,1,Home,Loss
PG,Jrue Holiday,59.2,7900,NOR,PHO,37,2017-02-06,1,Home,Win
PG,Goran Dragic,52.5,7200,MIA,MIN,34,2017-02-06,1,Away,Win
SG,Dwyane Wade,49,7500,CHI,SAC,30,2017-02-06,1,Away,Win
PG,John Wall,45.5,10500,WAS,CLE,44,2017-02-06,1,Home,Loss
PG,George Hill,44,5800,UTA,ATL,34,2017-02-06,1,Away,Win
SG,DeMar DeRozan,43.2,7600,TOR,LAC,38,2017-02-06,1,Home,Win
PG,Kyle Lowry,42.5,8900,TOR,LAC,38,2017-02-06,1,Home,Win
PG,Ricky Rubio,41.8,6600,MIN,MIA,35,2017-02-06,1,Home,Loss
PG,Michael Carter-Williams,41,4100,CHI,SAC,31,2017-02-06,1,Away,Win
PG,Ty Lawson,39,4000,SAC,CHI,34,2017-02-06,0,Home,Loss
PG,Mike Conley,33.5,6700,MEM,SAS,35,2017-02-06,1,Home,Win
PG,Kyrie Irving,33.2,8000,CLE,WAS,44,2017-02-06,1,Away,Win
SG,Gary Harris,32.2,4700,DEN,DAL,37,2017-02-06,1,Home,Win
SG,Louis Williams,32,5900,LAL,NYK,25,2017-02-06,0,Away,Win
PG,Yogi Ferrell,31,6000,DAL,DEN,35,2017-02-06,1,Away,Loss
PG/SG,E'Twaun Moore,30,3400,NOR,PHO,30,2017-02-06,0,Home,Win
PG,Eric Bledsoe,30,7900,PHO,NOR,23,2017-02-06,1,Away,Loss
PG,Brandon Jennings,28.8,6800,NYK,LAL,27,2017-02-06,0,Home,Loss
SG,Danny Green,28.5,3900,SAS,MEM,32,2017-02-06,1,Away,Loss
PG,Jeff Teague,28.5,7100,IND,OKC,34,2017-02-06,1,Home,Win
PG,Reggie Jackson,28,5900,DET,PHI,27,2017-02-06,1,Home,Win
PG/SG,Austin Rivers,28,6100,LAC,TOR,38,2017-02-06,1,Away,Loss
PG,Darren Collison,27.8,4800,SAC,CHI,35,2017-02-06,1,Home,Loss
SG,Jamal Crawford,27.2,4700,LAC,TOR,26,2017-02-06,0,Away,Loss
SG,Devin Booker,27,6900,PHO,NOR,36,2017-02-06,1,Away,Loss
SG,Victor Oladipo,26.8,5600,OKC,IND,36,2017-02-06,1,Away,Loss
SG,Nick Young,26.8,4400,LAL,NYK,21,2017-02-06,1,Away,Win
SG,Tony Allen,26,4000,MEM,SAS,21,2017-02-06,1,Home,Win
PG/SF,Raymond Felton,25,5000,LAC,TOR,36,2017-02-06,1,Away,Loss
PG,Dennis Schroder,24.5,5600,ATL,UTA,29,2017-02-06,1,Home,Loss
PG,Jerian Grant,24.2,3100,CHI,SAC,34,2017-02-06,1,Away,Win
PG,Rajon Rondo,24,4000,CHI,SAC,19,2017-02-06,0,Away,Win
PG,Tyus Jones,23.8,3300,MIN,MIA,31,2017-02-06,0,Home,Loss
SG,Kentavious Caldwell-Pope,23.5,5500,DET,PHI,28,2017-02-06,1,Home,Win
PG/SG,Tim Hardaway Jr.,23.2,5500,ATL,UTA,28,2017-02-06,1,Home,Loss
PG/SG,Jordan Clarkson,23.2,4300,LAL,NYK,29,2017-02-06,0,Away,Win
PG,T.J. McConnell,23.2,4900,PHI,DET,24,2017-02-06,1,Away,Loss
PG/SG,Brandon Knight,23.2,3200,PHO,NOR,24,2017-02-06,0,Away,Loss
PG/SG,Jamal Murray,22.8,3700,DEN,DAL,18,2017-02-06,0,Home,Win
SG,Leandro Barbosa,22.5,3000,PHO,NOR,20,2017-02-06,0,Away,Loss
SG,Buddy Hield,22.2,3200,NOR,PHO,27,2017-02-06,1,Home,Win
PG,Ishmael Smith,22.2,3200,DET,PHI,20,2017-02-06,0,Home,Win
SG,J.J. Redick,20.5,5200,LAC,TOR,33,2017-02-06,1,Away,Loss
SG,Seth Curry,20,5900,DAL,DEN,34,2017-02-06,1,Away,Loss
PG,Cory Joseph,20,3200,TOR,LAC,20,2017-02-06,0,Home,Win
PG,Sergio Rodriguez,19.5,3500,PHI,DET,17,2017-02-06,0,Away,Loss
SG,Manu Ginobili,19,3400,SAS,MEM,17,2017-02-06,0,Away,Loss
SG,Justin Holiday,17.8,3600,NYK,LAL,21,2017-02-06,0,Home,Loss
PG/SG,Alec Burks,16.8,3400,UTA,ATL,20,2017-02-06,0,Away,Win
SG,Kyle Anderson,16.8,3000,SAS,MEM,21,2017-02-06,0,Away,Loss
PG,Malcolm Delaney,16,3000,ATL,UTA,17,2017-02-06,0,Home,Loss
PG,D'Angelo Russell,15.5,7000,LAL,NYK,19,2017-02-06,1,Away,Win
SG,Nik Stauskas,14.8,3700,PHI,DET,27,2017-02-06,1,Away,Loss
PG,Tony Parker,14.5,4200,SAS,MEM,29,2017-02-06,1,Away,Loss
SG,Courtney Lee,14.2,4500,NYK,LAL,25,2017-02-06,1,Home,Loss
SG,Brandon Rush,13.2,3600,MIN,MIA,32,2017-02-06,1,Home,Loss
PG,Derrick Rose,13,5700,NYK,LAL,31,2017-02-06,1,Home,Loss
SG,Monta Ellis,12.5,3200,IND,OKC,22,2017-02-06,0,Home,Win
PG,Tyler Johnson,12,5300,MIA,MIN,22,2017-02-06,0,Away,Win
PG,Rodney Stuckey,11.2,3000,IND,OKC,13,2017-02-06,0,Home,Win
PG,Jameer Nelson,11,4500,DEN,DAL,32,2017-02-06,1,Home,Win
PG,Toney Douglas,10.2,3000,MEM,SAS,16,2017-02-06,0,Home,Win
SG,Gerald Henderson,8.8,3800,PHI,DET,17,2017-02-06,0,Away,Loss
SG,Devin Harris,8.8,3700,DAL,DEN,17,2017-02-06,0,Away,Loss
PG,Dante Exum,8.5,3000,UTA,ATL,13,2017-02-06,0,Away,Win
PG,Cameron Payne,7.8,3000,OKC,IND,13,2017-02-06,0,Away,Loss
SG,Arron Afflalo,6.8,3300,SAC,CHI,17,2017-02-06,1,Home,Loss
PG,Malik Beasley,6.8,3000,DEN,DAL,1,2017-02-06,0,Home,Win
SG,Malachi Richardson,6,3000,SAC,CHI,8,2017-02-06,0,Home,Loss
PG,Chasson Randle,6,3000,PHI,DET,5,2017-02-06,0,Away,Loss
PG,Patty Mills,5.5,3700,SAS,MEM,15,2017-02-06,0,Away,Loss
SG,Nicolas Brussino,5.5,3000,DAL,DEN,2,2017-02-06,0,Away,Loss
PG,Tim Frazier,5,3400,NOR,PHO,9,2017-02-06,0,Home,Win
PG/SG,Tomas Satoransky,4.8,3000,WAS,CLE,11,2017-02-06,0,Home,Loss
SG,Langston Galloway,4.8,3000,NOR,PHO,6,2017-02-06,0,Home,Win
SG,Anthony Morrow,4.5,3000,OKC,IND,13,2017-02-06,0,Away,Loss
PG,Kay Felder,4,3000,CLE,WAS,8,2017-02-06,0,Away,Win
SG,Ben McLemore,3.8,3000,SAC,CHI,15,2017-02-06,1,Home,Loss
PG/SG,Iman Shumpert,2.5,4000,CLE,WAS,23,2017-02-06,1,Away,Win
PG,Trey Burke,2.2,3000,WAS,CLE,5,2017-02-06,0,Home,Loss
SG,Lamar Patterson,2,3000,ATL,UTA,3,2017-02-06,0,Home,Loss
SG,Sasha Vujacic,1.2,3000,NYK,LAL,0,2017-02-06,0,Home,Loss
PG,Andrew Harrison,1.2,3500,MEM,SAS,2,2017-02-06,0,Home,Win
PG,Shelvin Mack,0,3800,UTA,ATL,1,2017-02-06,0,Away,Win
SG,Mike Miller,0,3000,DEN,DAL,1,2017-02-06,0,Home,Win
PG,Raul Neto,0,3000,UTA,ATL,1,2017-02-06,0,Away,Win
SG,Troy Daniels,0,3000,MEM,SAS,2,2017-02-06,0,Home,Win
PG/SG,Ron Baker,-0.5,3000,NYK,LAL,0,2017-02-06,0,Home,Loss
PG,Dejounte Murray,-1.5,3000,SAS,MEM,3,2017-02-06,0,Away,Loss
SF,LeBron James,75.8,10400,CLE,WAS,42,2017-02-06,1,Away,Win
PF,Blake Griffin,62.8,8800,LAC,TOR,36,2017-02-06,1,Away,Loss
SG/SF,Will Barton,53.5,5200,DEN,DAL,36,2017-02-06,1,Home,Win
SF,Gordon Hayward,50.2,7400,UTA,ATL,30,2017-02-06,1,Away,Win
SF/PF,Otto Porter,43,6000,WAS,CLE,45,2017-02-06,1,Home,Loss
SF/PF,Paul George,41.5,7800,IND,OKC,33,2017-02-06,1,Home,Win
SF/PF,Matt Barnes,37.8,4900,SAC,CHI,32,2017-02-06,0,Home,Loss
SF/PF,Wilson Chandler,37.5,6000,DEN,DAL,40,2017-02-06,1,Home,Win
SF/PF,Carmelo Anthony,37.2,7700,NYK,LAL,36,2017-02-06,1,Home,Loss
SG/SF,Andrew Wiggins,36.5,7100,MIN,MIA,36,2017-02-06,1,Home,Loss
SF,T.J. Warren,35.5,4300,PHO,NOR,33,2017-02-06,1,Away,Loss
SF,Andre Roberson,34.8,3300,OKC,IND,35,2017-02-06,1,Away,Loss
SF,Marcus Morris,34.5,5600,DET,PHI,38,2017-02-06,1,Home,Win
SF/PF,Larry Nance,32.5,3700,LAL,NYK,30,2017-02-06,0,Away,Win
PF,LaMarcus Aldridge,31,6200,SAS,MEM,33,2017-02-06,1,Away,Loss
SG/SF,Wes Matthews,30.8,5800,DAL,DEN,33,2017-02-06,1,Away,Loss
SG/SF,Dion Waiters,30.8,6900,MIA,MIN,33,2017-02-06,1,Away,Win
PF,Kristaps Porzingis,30.8,6700,NYK,LAL,32,2017-02-06,1,Home,Loss
SG/SF,Rodney McGruder,30.8,3000,MIA,MIN,38,2017-02-06,1,Away,Win
PF,Dwight Powell,30,3400,DAL,DEN,25,2017-02-06,0,Away,Loss
PF,Paul Millsap,30,6900,ATL,UTA,35,2017-02-06,1,Home,Loss
SF,Brandon Ingram,28.2,3800,LAL,NYK,32,2017-02-06,1,Away,Win
SG/SF,Kelly Oubre,28.2,3400,WAS,CLE,28,2017-02-06,0,Home,Loss
SF/PF,Markieff Morris,26.5,6500,WAS,CLE,30,2017-02-06,1,Home,Loss
SF/PF,Dario Saric,26,4400,PHI,DET,27,2017-02-06,0,Away,Loss
SG/SF,Vince Carter,25,3800,MEM,SAS,24,2017-02-06,0,Home,Win
SF/PF,Jerami Grant,25,3000,OKC,IND,28,2017-02-06,0,Away,Loss
SF,Robert Covington,24,5800,PHI,DET,29,2017-02-06,1,Away,Loss
PF,Jon Leuer,23.8,4400,DET,PHI,22,2017-02-06,1,Home,Win
PF,James Johnson,23,5500,MIA,MIN,29,2017-02-06,0,Away,Win
PF,Jared Dudley,21.8,3000,PHO,NOR,20,2017-02-06,0,Away,Loss
PF,Julius Randle,21.5,5700,LAL,NYK,17,2017-02-06,1,Away,Win
SG/SF,Glenn Robinson III,21.5,3200,IND,OKC,23,2017-02-06,0,Home,Win
PF,Juan Hernangomez,21.2,3400,DEN,DAL,17,2017-02-06,0,Home,Win
SF/PF,Harrison Barnes,21,6300,DAL,DEN,34,2017-02-06,1,Away,Loss
PF,JaMychal Green,20.2,4400,MEM,SAS,24,2017-02-06,1,Home,Win
SG/SF,Stanley Johnson,20,3000,DET,PHI,23,2017-02-06,0,Home,Win
SG/SF,Kyle Korver,19.8,3800,CLE,WAS,30,2017-02-06,0,Away,Win
SF/PF,Tobias Harris,19,5400,DET,PHI,27,2017-02-06,0,Home,Win
SG/SF,Joe Ingles,18.5,4100,UTA,ATL,24,2017-02-06,1,Away,Win
SG/SF,Timothe Luwawu,18.2,3000,PHI,DET,21,2017-02-06,0,Away,Loss
SF,DeMarre Carroll,18.2,3900,TOR,LAC,22,2017-02-06,1,Home,Win
SF,Solomon Hill,18,3600,NOR,PHO,30,2017-02-06,1,Home,Win
SF/PF,Anthony Tolliver,17.5,3700,SAC,CHI,30,2017-02-06,0,Home,Loss
SF/PF,Dante Cunningham,17.5,3100,NOR,PHO,20,2017-02-06,0,Home,Win
SG/SF,Shabazz Muhammad,16.8,4300,MIN,MIA,21,2017-02-06,0,Home,Loss
