game_date,wehoop_game_id,season,team,opp,home_away.x,spread_line,spread_price,total_line,total_price,team_score,opp_score,win_margin,game_total,game_id,home_half_score,away_half_score,race_to_10,race_to_15,race_to_20,race_to_25,race_to_30,race_to_35,race_to_40,home_score,away_score,home_win_margin,total_1h,home_spread_1h,result_1h,home_away.y,team_half_score,team_1h_win_margin
7/15/2011,310715005,2011,IND,MIN,home,-4.5,-110,152,-110,70,80,10,150,1021100074,41,41,0,0,1,1,1,0,0,70,80,10,82,0,tie,home,41,0
7/15/2011,310715003,2011,TUL,LAS,home,8,-110,153,-110,74,79,5,153,1021100076,45,36,0,0,0,1,1,1,1,74,79,5,81,-9,home,home,45,-9
7/15/2011,310715011,2011,PHO,WAS,home,-11.5,-110,179.5,-110,78,64,-14,142,1021100077,36,27,1,1,1,1,1,1,1,78,64,-14,63,-9,home,home,36,-9
7/16/2011,310716020,2011,ATL,CHI,home,-5.5,-110,162.5,-110,76,68,-8,144,1021100078,33,33,1,1,1,1,1,0,0,76,68,-8,66,0,tie,home,33,0
7/16/2011,310716008,2011,MIN,SEA,home,-5,-110,146.5,-110,69,62,-7,131,1021100079,35,26,1,1,1,1,1,1,1,69,62,-7,61,-9,home,home,35,-9
7/17/2011,310717009,2011,NYL,TUL,home,-13,-110,153.5,-110,88,57,-31,145,1021100080,48,33,1,1,1,1,1,1,1,88,57,-31,81,-15,home,home,48,-15
7/17/2011,310717018,2011,CON,IND,home,-4.5,-110,151,-110,76,71,-5,147,1021100081,42,32,0,1,1,1,1,1,1,76,71,-5,74,-10,home,home,42,-10
7/17/2011,310717006,2011,LAS,WAS,home,-9,-110,151.5,-110,85,89,4,174,1021100082,47,25,1,1,1,1,1,1,1,85,89,4,72,-22,home,home,47,-22
7/18/2011,310718006,2011,LAS,SAS,home,3,-110,157.5,-110,69,79,10,148,1021100083,32,42,0,0,0,0,0,0,0,69,79,10,74,10,away,home,32,10
7/19/2011,310719020,2011,ATL,IND,home,2.5,-110,154.75,-110,84,74,-10,158,1021100084,44,36,1,1,1,1,1,1,1,84,74,-10,80,-8,home,home,44,-8
7/19/2011,310719019,2011,CHI,SEA,home,-3.5,-110,141.5,-110,78,69,-9,147,1021100085,30,33,1,1,1,1,1,1,1,78,69,-9,63,3,away,home,30,3
7/19/2011,310719018,2011,CON,NYL,home,-5,-110,153.75,-110,85,79,-6,164,1021100086,47,35,0,0,0,1,1,1,1,85,79,-6,82,-12,home,home,47,-12
7/20/2011,310720016,2011,WAS,ATL,home,-2.5,-110,154.5,-110,79,86,7,165,1021100087,38,39,0,0,1,1,1,1,1,79,86,7,77,1,away,home,38,1
7/20/2011,310720011,2011,PHO,MIN,home,-4.5,-110,186.5,-110,98,106,8,204,1021100088,51,50,1,1,1,1,0,0,1,98,106,8,101,-1,home,home,51,-1
7/21/2011,310721005,2011,IND,CHI,home,-6,-110,145,-110,77,63,-14,140,1021100089,41,27,1,1,1,1,1,1,1,77,63,-14,68,-14,home,home,41,-14
7/21/2011,310721014,2011,SEA,SAS,home,-4.5,-110,147,-110,73,55,-18,128,1021100090,38,22,0,1,1,1,1,1,1,73,55,-18,60,-16,home,home,38,-16
7/26/2011,310726016,2011,WAS,SAS,home,5,-110,154,-110,67,73,6,140,1021100091,34,37,0,0,1,0,1,0,0,67,73,6,71,3,away,home,34,3
7/26/2011,310726003,2011,TUL,ATL,home,8,-110,157.5,-110,68,76,8,144,1021100094,26,41,0,0,0,0,0,0,0,68,76,8,67,15,away,home,26,15
7/26/2011,310726008,2011,MIN,LAS,home,-9,-110,159.5,-110,85,72,-13,157,1021100093,43,30,1,1,1,1,1,1,1,85,72,-13,73,-13,home,home,43,-13
7/26/2011,310726019,2011,CHI,CON,home,-4,-110,151,-110,66,77,11,143,1021100092,32,34,0,0,1,1,0,0,0,66,77,11,66,2,away,home,32,2
7/26/2011,310726011,2011,PHO,SEA,home,-8,-110,167.5,-110,77,83,6,160,1021100095,43,40,1,1,1,1,1,1,1,77,83,6,83,-3,home,home,43,-3
7/28/2011,310728017,2011,SAS,PHO,home,-1,-110,182,-110,102,91,-11,193,1021100096,48,42,0,1,1,1,1,1,1,102,91,-11,90,-6,home,home,48,-6
7/28/2011,310728009,2011,NYL,WAS,home,-9,-110,150,-110,75,71,-4,146,1021100098,32,36,0,0,0,1,0,0,0,75,71,-4,68,4,away,home,32,4
7/28/2011,310728020,2011,ATL,LAS,home,-5,-110,162,-110,89,80,-9,169,1021100097,45,41,0,0,1,1,1,0,0,89,80,-9,86,-4,home,home,45,-4
7/28/2011,310728018,2011,CON,IND,home,-5,-110,151.5,-110,58,69,11,127,1021100099,25,34,0,0,0,0,0,0,0,58,69,11,59,9,away,home,25,9
7/28/2011,310728003,2011,TUL,CHI,home,7.5,-110,147,-110,55,64,9,119,1021100100,32,39,0,0,0,0,0,0,0,55,64,9,71,7,away,home,32,7
7/29/2011,310729016,2011,WAS,IND,home,6.5,-110,144.5,-110,59,61,2,120,1021100101,31,37,0,0,0,0,0,0,0,59,61,2,68,6,away,home,31,6
7/29/2011,310729008,2011,MIN,SEA,home,-8,-110,148.25,-110,92,67,-25,159,1021100102,49,30,1,1,1,1,1,1,1,92,67,-25,79,-19,home,home,49,-19
7/30/2011,310730009,2011,NYL,PHO,home,-2.5,-110,178,-110,84,91,7,175,1021100103,36,42,1,1,1,1,1,0,0,84,91,7,78,6,away,home,36,6
7/30/2011,310730003,2011,TUL,SEA,home,7,-110,142,-110,72,89,17,161,1021100105,35,48,0,0,0,0,0,0,0,72,89,17,83,13,away,home,35,13
7/30/2011,310730019,2011,CHI,LAS,home,-6.5,-110,149.5,-110,84,88,4,172,1021100104,35,51,0,0,0,0,0,0,0,84,88,4,86,16,away,home,35,16
7/31/2011,310731017,2011,SAS,MIN,home,3.5,-110,160,-110,69,70,1,139,1021100106,42,30,0,1,1,1,1,1,1,69,70,1,72,-12,home,home,42,-12
7/31/2011,310731018,2011,CON,ATL,home,-4.5,-110,162,-110,99,92,-7,191,1021100107,45,42,1,1,1,1,1,1,1,99,92,-7,87,-3,home,home,45,-3
7/31/2011,310731005,2011,IND,LAS,home,-10,-110,149,-110,98,63,-35,161,1021100108,53,30,0,1,1,1,1,1,1,98,63,-35,83,-23,home,home,53,-23
8/2/2011,310802020,2011,ATL,NYL,home,-6.5,-110,164.5,-110,75,85,10,160,1021100109,40,46,0,0,1,0,0,0,0,75,85,10,86,6,away,home,40,6
8/2/2011,310802008,2011,MIN,PHO,home,-6.5,-110,188,-110,90,73,-17,163,1021100110,41,38,0,1,1,1,1,1,1,90,73,-17,79,-3,home,home,41,-3
8/2/2011,310802014,2011,SEA,SAS,home,-5,-110,144.5,-110,78,64,-14,142,1021100111,44,33,1,1,1,1,1,1,1,78,64,-14,77,-11,home,home,44,-11
8/3/2011,310803006,2011,LAS,CON,home,3.5,-110,159.5,-110,70,79,9,149,1021100112,40,35,1,1,1,1,1,0,1,70,79,9,75,-5,home,home,40,-5
8/4/2011,310804009,2011,NYL,CHI,home,-6,-110,147.5,-110,59,49,-10,108,1021100113,23,26,0,0,0,0,0,0,0,59,49,-10,49,3,away,home,23,3
8/4/2011,310804008,2011,MIN,SAS,home,-9,-110,156.5,-110,62,60,-2,122,1021100114,17,23,0,0,0,0,0,0,1,62,60,-2,40,6,away,home,17,6
8/5/2011,310805003,2011,TUL,IND,home,9.5,-110,144.5,-110,65,85,20,150,1021100115,29,42,0,0,0,0,0,0,0,65,85,20,71,13,away,home,29,13
8/5/2011,310805014,2011,SEA,CON,home,-6,-110,147,-110,81,79,-2,160,1021100116,47,40,1,1,1,1,1,1,1,81,79,-2,87,-7,home,home,47,-7
8/6/2011,310806016,2011,WAS,NYL,home,4,-110,146.5,-110,91,81,-10,172,1021100117,50,38,1,1,1,1,1,1,1,91,81,-10,88,-12,home,home,50,-12
8/6/2011,310806017,2011,SAS,TUL,home,-15,-110,150,-110,72,64,-8,136,1021100118,28,21,1,1,1,1,1,1,1,72,64,-8,49,-7,home,home,28,-7
8/7/2011,310807020,2011,ATL,SEA,home,-5,-110,155,-110,70,53,-17,123,1021100119,34,22,1,1,1,1,1,1,1,70,53,-17,56,-12,home,home,34,-12
8/7/2011,310807011,2011,PHO,CON,home,-6.5,-110,184.5,-110,95,96,1,191,1021100120,46,41,0,1,1,1,1,1,1,95,96,1,87,-5,home,home,46,-5
8/7/2011,310807019,2011,CHI,IND,home,2.5,-110,142.5,-110,88,69,-19,157,1021100121,35,34,0,1,1,0,0,1,0,88,69,-19,69,-1,home,home,35,-1
8/7/2011,310807006,2011,LAS,MIN,home,7.5,-110,157.5,-110,78,84,6,162,1021100122,37,45,0,0,0,0,0,0,0,78,84,6,82,8,away,home,37,8
8/9/2011,310809016,2011,WAS,ATL,home,4.5,-110,156.5,-110,70,72,2,142,1021100124,38,39,1,1,1,0,1,0,0,70,72,2,77,1,away,home,38,1
8/9/2011,310809005,2011,IND,SAS,home,-6.5,-110,146.5,-110,81,68,-13,149,1021100123,39,23,1,1,1,1,1,1,1,81,68,-13,62,-16,home,home,39,-16
8/9/2011,310809018,2011,CON,CHI,home,-6.5,-110,149.25,-110,69,58,-11,127,1021100125,39,28,0,0,0,1,1,1,1,69,58,-11,67,-11,home,home,39,-11
8/9/2011,310809009,2011,NYL,SEA,home,-4.5,-110,144.75,-110,58,56,-2,114,1021100126,32,29,1,1,1,1,1,1,1,58,56,-2,61,-3,home,home,32,-3
8/9/2011,310809011,2011,PHO,MIN,home,-1,-110,186,-110,85,80,-5,165,1021100127,48,48,1,1,1,1,1,1,1,85,80,-5,96,0,tie,home,48,0
8/9/2011,310809006,2011,LAS,TUL,home,-10.5,-110,151,-110,71,66,-5,137,1021100128,31,27,1,1,1,1,1,0,0,71,66,-5,58,-4,home,home,31,-4
8/11/2011,310811018,2011,CON,SAS,home,-5.5,-110,151.5,-110,59,72,13,131,1021100129,24,40,0,0,0,0,0,0,0,59,72,13,64,16,away,home,24,16
8/11/2011,310811011,2011,PHO,ATL,home,-6,-110,185,-110,109,95,-14,204,1021100130,59,48,1,1,1,1,1,1,1,109,95,-14,107,-11,home,home,59,-11
8/11/2011,310811014,2011,SEA,TUL,home,-13.5,-110,142,-110,77,63,-14,140,1021100131,50,28,1,1,1,1,1,1,1,77,63,-14,78,-22,home,home,50,-22
8/12/2011,310812016,2011,WAS,NYL,home,3.5,-110,149.5,-110,64,63,-1,127,1021100132,36,39,0,1,0,0,0,0,0,64,63,-1,75,3,away,home,36,3
8/12/2011,310812019,2011,CHI,MIN,home,5.5,-110,149.5,-110,76,79,3,155,1021100133,39,47,1,1,0,0,0,0,0,76,79,3,86,8,away,home,39,8
8/12/2011,310812006,2011,LAS,PHO,home,5,-110,182.5,-110,93,90,-3,183,1021100134,41,44,0,0,0,0,0,0,0,93,90,-3,85,3,away,home,41,3
8/13/2011,310813018,2011,CON,WAS,home,-10,-110,151,-110,82,75,-7,157,1021100135,44,43,0,0,0,0,1,1,1,82,75,-7,87,-1,home,home,44,-1
8/13/2011,310813005,2011,IND,NYL,home,-7.5,-110,145.5,-110,82,71,-11,153,1021100136,38,32,0,1,1,1,1,1,1,82,71,-11,70,-6,home,home,38,-6
8/13/2011,310813014,2011,SEA,ATL,home,-6.5,-110,153,-110,63,92,29,155,1021100137,42,50,0,0,0,0,0,0,0,63,92,29,92,8,away,home,42,8
8/14/2011,310814017,2011,SAS,CHI,home,-5,-110,146.5,-110,73,85,12,158,1021100138,29,47,0,0,0,0,0,0,0,73,85,12,76,18,away,home,29,18
8/14/2011,310814008,2011,MIN,TUL,home,-17,-110,153,-110,82,54,-28,136,1021100139,39,25,1,1,1,1,1,1,1,82,54,-28,64,-14,home,home,39,-14
8/16/2011,310816009,2011,NYL,WAS,home,-8,-110,146.5,-110,69,66,-3,135,1021100140,36,27,1,1,1,1,1,1,1,69,66,-3,63,-9,home,home,36,-9
8/16/2011,310816018,2011,CON,MIN,home,2,-110,157.5,-110,108,79,-29,187,1021100141,57,42,1,1,1,1,1,1,1,108,79,-29,99,-15,home,home,57,-15
8/16/2011,310816017,2011,SAS,IND,home,2,-110,146.5,-110,63,65,2,128,1021100142,33,43,0,0,0,0,0,0,0,63,65,2,76,10,away,home,33,10
8/16/2011,310816011,2011,PHO,SEA,home,-6.5,-110,168.5,-110,81,79,-2,160,1021100143,28,43,0,0,0,0,0,0,0,81,79,-2,71,15,away,home,28,15
8/16/2011,310816006,2011,LAS,ATL,home,-1,-110,164,-110,79,84,5,163,1021100144,39,37,1,1,1,1,1,1,0,79,84,5,76,-2,home,home,39,-2
8/18/2011,310818009,2011,NYL,CON,home,-2,-110,151,-110,84,81,-3,165,1021100145,39,40,1,0,1,1,0,1,0,84,81,-3,79,1,away,home,39,1
8/18/2011,310818016,2011,WAS,MIN,home,8,-110,149,-110,62,81,19,143,1021100146,29,39,1,1,0,0,0,0,0,62,81,19,68,10,away,home,29,10
8/18/2011,310818006,2011,LAS,IND,home,-2,-110,152.5,-110,75,70,-5,145,1021100147,31,30,0,0,0,1,1,1,1,75,70,-5,61,-1,home,home,31,-1
8/19/2011,310819020,2011,ATL,CON,home,-6.5,-110,164,-110,94,88,-6,182,1021100148,41,50,0,0,1,0,0,0,0,94,88,-6,91,9,away,home,41,9
8/20/2011,310820016,2011,WAS,CHI,home,2.5,-110,145,-110,70,71,1,141,1021100149,38,42,0,0,0,1,0,0,0,70,71,1,80,4,away,home,38,4
8/20/2011,310820008,2011,MIN,LAS,home,-9,-110,157,-110,87,68,-19,155,1021100150,46,34,0,0,0,1,1,1,1,87,68,-19,80,-12,home,home,46,-12
8/20/2011,310820011,2011,PHO,SAS,home,-6.5,-110,179.5,-110,87,81,-6,168,1021100151,38,41,0,0,0,0,0,0,0,87,81,-6,79,3,away,home,38,3
8/20/2011,310820014,2011,SEA,NYL,home,-7,-110,142.5,-110,63,62,-1,125,1021100152,32,27,1,1,1,1,1,1,1,63,62,-1,59,-5,home,home,32,-5
8/21/2011,310821018,2011,CON,ATL,home,-3.5,-110,165.25,-110,96,87,-9,183,1021100153,48,41,0,0,0,0,1,1,1,96,87,-9,89,-7,home,home,48,-7
8/21/2011,310821005,2011,IND,WAS,home,-10.5,-110,143.75,-110,83,51,-32,134,1021100154,39,23,1,1,1,1,1,1,1,83,51,-32,62,-16,home,home,39,-16
8/21/2011,310821003,2011,TUL,LAS,home,8.5,-110,152.5,-110,67,73,6,140,1021100155,45,32,1,1,1,1,1,1,1,67,73,6,77,-13,home,home,45,-13
8/23/2011,310823016,2011,WAS,LAS,home,3.5,-110,149,-110,82,86,4,168,1021100156,37,41,0,0,0,0,0,0,0,82,86,4,78,4,away,home,37,4
8/23/2011,310823003,2011,TUL,MIN,home,13,-110,151,-110,72,78,6,150,1021100158,34,36,0,0,0,0,0,0,0,72,78,6,70,2,away,home,34,2
8/23/2011,310823019,2011,CHI,ATL,home,-2,-110,157,-110,80,83,3,163,1021100157,38,40,1,1,1,0,0,0,0,80,83,3,78,2,away,home,38,2
8/23/2011,310823011,2011,PHO,NYL,home,-5.5,-110,176.25,-110,70,74,4,144,1021100160,31,30,0,0,0,0,0,1,1,70,74,4,61,-1,home,home,31,-1
8/23/2011,310823014,2011,SEA,SAS,home,-6.5,-110,142.5,-110,63,55,-8,118,1021100159,26,28,1,1,1,1,0,1,0,63,55,-8,54,2,away,home,26,2
8/25/2011,310825014,2011,SEA,TUL,home,-14.5,-110,142,-110,74,57,-17,131,1021100161,28,25,0,1,1,1,1,1,1,74,57,-17,53,-3,home,home,28,-3
8/26/2011,310826018,2011,CON,PHO,home,-5,-110,179,-110,95,92,-3,187,1021100162,44,47,1,0,0,0,0,1,1,95,92,-3,91,3,away,home,44,3
8/26/2011,310826008,2011,MIN,SAS,home,-7.5,-110,150,-110,85,75,-10,160,1021100163,38,36,1,0,0,0,0,1,1,85,75,-10,74,-2,home,home,38,-2
8/26/2011,310826019,2011,CHI,WAS,home,-7.5,-110,144.5,-110,80,67,-13,147,1021100164,45,38,1,1,1,1,1,1,1,80,67,-13,83,-7,home,home,45,-7
8/26/2011,310826006,2011,LAS,TUL,home,-12.5,-110,149,-110,75,77,2,152,1021100165,39,40,1,1,1,1,1,1,0,75,77,2,79,1,away,home,39,1
8/27/2011,310827005,2011,IND,ATL,home,-4,-110,158.5,-110,80,86,6,166,1021100166,32,42,0,0,0,0,0,0,0,80,86,6,74,10,away,home,32,10
8/28/2011,310828017,2011,SAS,MIN,home,1.5,-110,152,-110,61,72,11,133,1021100167,40,42,1,0,1,0,0,0,0,61,72,11,82,2,away,home,40,2
8/28/2011,310828003,2011,TUL,CON,home,9,-110,151.5,-110,83,72,-11,155,1021100168,32,43,0,0,0,0,0,0,0,83,72,-11,75,11,away,home,32,11
8/28/2011,310828016,2011,WAS,PHO,home,5.5,-110,174,-110,79,86,7,165,1021100169,34,43,0,0,0,0,0,0,0,79,86,7,77,9,away,home,34,9
8/28/2011,310828019,2011,CHI,NYL,home,-4,-110,147,-110,74,73,-1,147,1021100170,40,40,0,0,1,1,1,1,1,74,73,-1,80,0,tie,home,40,0
8/28/2011,310828014,2011,SEA,LAS,home,-7,-110,145,-110,65,63,-2,128,1021100171,37,30,1,1,1,1,1,1,1,65,63,-2,67,-7,home,home,37,-7
8/30/2011,310830009,2011,NYL,CHI,home,-5.5,-110,144,-110,71,67,-4,138,1021100172,31,32,1,0,1,0,1,0,0,71,67,-4,63,1,away,home,31,1
8/30/2011,310830020,2011,ATL,IND,home,-3.5,-110,157.5,-110,92,90,-2,182,1021100173,46,49,0,0,1,1,1,0,0,92,90,-2,95,3,away,home,46,3
8/30/2011,310830017,2011,SAS,CON,home,-3,-110,152,-110,78,66,-12,144,1021100175,38,28,1,1,1,1,1,1,1,78,66,-12,66,-10,home,home,38,-10
8/30/2011,310830003,2011,TUL,PHO,home,8.5,-110,173.75,-110,74,96,22,170,1021100176,30,51,1,0,0,0,0,0,0,74,96,22,81,21,away,home,30,21
8/30/2011,310830008,2011,MIN,WAS,home,-13,-110,149,-110,73,56,-17,129,1021100174,36,33,1,1,1,0,1,1,1,73,56,-17,69,-3,home,home,36,-3
8/30/2011,310830006,2011,LAS,SEA,home,-3,-110,144.5,-110,68,62,-6,130,1021100177,32,24,0,0,1,1,1,1,1,68,62,-6,56,-8,home,home,32,-8
9/1/2011,310901016,2011,WAS,ATL,home,6,-110,158,-110,85,81,-4,166,1021100178,42,46,0,0,0,1,0,0,0,85,81,-4,88,4,away,home,42,4
9/1/2011,310901017,2011,SAS,PHO,home,-2,-110,176.25,-110,86,68,-18,154,1021100179,42,36,1,1,0,1,1,1,1,86,68,-18,78,-6,home,home,42,-6
9/2/2011,310902018,2011,CON,IND,home,-3,-110,151,-110,83,55,-28,138,1021100181,48,33,0,1,1,1,1,1,1,83,55,-28,81,-15,home,home,48,-15
9/2/2011,310902020,2011,ATL,WAS,home,-11.5,-110,158.5,-110,95,73,-22,168,1021100180,49,31,1,1,1,1,1,1,1,95,73,-22,80,-18,home,home,49,-18
9/2/2011,310902003,2011,TUL,SEA,home,9.5,-110,140.5,-110,72,78,6,150,1021100183,34,40,1,1,1,1,0,0,0,72,78,6,74,6,away,home,34,6
9/2/2011,310902008,2011,MIN,NYL,home,-7,-110,149.5,-110,62,78,16,140,1021100182,33,38,1,0,1,0,0,0,0,62,78,16,71,5,away,home,33,5
9/3/2011,310903017,2011,SAS,SEA,home,-3.5,-110,141,-110,60,70,10,130,1021100184,29,30,1,1,1,1,0,1,0,60,70,10,59,1,away,home,29,1
9/3/2011,310903011,2011,PHO,LAS,home,-7,-110,176.25,-110,93,77,-16,170,1021100185,48,40,0,0,1,1,1,1,1,93,77,-16,88,-8,home,home,48,-8
9/4/2011,310904020,2011,ATL,TUL,home,-14.5,-110,157,-110,73,52,-21,125,1021100186,36,26,0,0,0,1,1,1,1,73,52,-21,62,-10,home,home,36,-10
9/4/2011,310904009,2011,NYL,MIN,home,-2,-110,148,-110,68,86,18,154,1021100187,41,52,0,0,0,0,0,0,0,68,86,18,93,11,away,home,41,11
9/4/2011,310904016,2011,WAS,CON,home,6.5,-110,150,-110,48,79,31,127,1021100188,24,42,0,0,0,0,0,0,0,48,79,31,66,18,away,home,24,18
9/4/2011,310904019,2011,CHI,IND,home,3,-110,144.5,-110,80,88,8,168,1021100189,49,51,1,0,1,1,1,0,0,80,88,8,100,2,away,home,49,2
9/6/2011,310906020,2011,ATL,CON,home,-4.5,-110,167,-110,85,74,-11,159,1021100190,48,42,1,0,0,0,1,1,1,85,74,-11,90,-6,home,home,48,-6
9/6/2011,310906006,2011,LAS,SAS,home,-4.5,-110,149.5,-110,65,82,17,147,1021100191,34,39,0,1,0,0,0,0,0,65,82,17,73,5,away,home,34,5
9/7/2011,310907005,2011,IND,WAS,home,-13,-110,144,-110,87,69,-18,156,1021100192,36,37,1,1,1,1,1,0,1,87,69,-18,73,1,away,home,36,1
9/8/2011,310908008,2011,MIN,CHI,home,-8.5,-110,149.5,-110,78,69,-9,147,1021100193,41,32,1,1,1,1,1,1,1,78,69,-9,73,-9,home,home,41,-9
9/8/2011,310908011,2011,PHO,TUL,home,-15.5,-110,169.5,-110,91,76,-15,167,1021100194,48,45,0,1,1,1,1,1,1,91,76,-15,93,-3,home,home,48,-3
9/9/2011,310909009,2011,NYL,IND,home,-6.5,-110,145,-110,83,75,-8,158,1021100195,47,35,1,1,1,1,1,1,1,83,75,-8,82,-12,home,home,47,-12
9/9/2011,310909014,2011,SEA,PHO,home,-5.5,-110,162,-110,85,70,-15,155,1021100196,35,41,0,0,1,1,1,0,0,85,70,-15,76,6,away,home,35,6
9/9/2011,310909006,2011,LAS,TUL,home,-11,-110,150,-110,84,73,-11,157,1021100197,50,39,1,1,1,1,1,1,1,84,73,-11,89,-11,home,home,50,-11
9/10/2011,310910017,2011,SAS,WAS,home,-8.5,-110,146,-110,82,74,-8,156,1021100198,34,41,0,0,0,0,0,0,0,82,74,-8,75,7,away,home,34,7
9/10/2011,310910006,2011,LAS,CHI,home,-3,-110,150,-110,74,67,-7,141,1021100199,34,33,0,0,0,0,1,1,1,74,67,-7,67,-1,home,home,34,-1
9/11/2011,310911018,2011,CON,NYL,home,-5,-110,150,-110,69,63,-6,132,1021100200,26,33,1,1,1,0,0,0,0,69,63,-6,59,7,away,home,26,7
9/11/2011,310911005,2011,IND,ATL,home,-1.5,-110,160,-110,88,93,5,181,1021100201,55,47,1,0,0,0,0,0,1,88,93,5,102,-8,home,home,55,-8
9/11/2011,310911011,2011,PHO,MIN,home,1,-110,170,-110,90,96,6,186,1021100202,45,52,1,1,0,1,0,1,0,90,96,6,97,7,away,home,45,7
9/11/2011,310911003,2011,TUL,SAS,home,4.5,-110,148,-110,94,102,8,196,1021100203,52,51,1,1,0,0,0,0,1,94,102,8,103,-1,home,home,52,-1
9/11/2011,310911014,2011,SEA,CHI,home,-8,-110,141.5,-110,81,70,-11,151,1021100204,41,33,1,1,1,1,1,1,1,81,70,-11,74,-8,home,home,41,-8
9/15/2011,310915005,2011,IND,NYL,home,-5,-110,147,-110,74,72,-2,146,1041100101,44,34,1,1,1,1,1,1,1,74,72,-2,78,-10,home,home,44,-10
9/15/2011,310915014,2011,SEA,PHO,home,-5.5,-110,162.5,-110,80,61,-19,141,1041100131,40,31,1,1,0,1,1,1,1,80,61,-19,71,-9,home,home,40,-9
9/16/2011,310916018,2011,CON,ATL,home,-3.5,-110,164.5,-110,84,89,5,173,1041100111,41,39,1,0,1,1,1,1,1,84,89,5,80,-2,home,home,41,-2
9/16/2011,310916008,2011,MIN,SAS,home,-9,-110,149,-110,66,65,-1,131,1041100121,32,35,0,0,0,0,1,0,0,66,65,-1,67,3,away,home,32,3
9/17/2011,310917009,2011,NYL,IND,home,-4.5,-110,148,-110,87,72,-15,159,1041100102,50,41,0,0,0,0,0,1,1,87,72,-15,91,-9,home,home,50,-9
9/17/2011,310917011,2011,PHO,SEA,home,-3.5,-110,161,-110,92,83,-9,175,1041100132,51,40,1,1,1,1,1,1,1,92,83,-9,91,-11,home,home,51,-11
9/18/2011,310918020,2011,ATL,CON,home,-5.5,-110,166,-110,69,64,-5,133,1041100112,31,36,1,1,1,1,0,0,0,69,64,-5,67,5,away,home,31,5
9/18/2011,310918017,2011,SAS,MIN,home,3,-110,149,-110,84,75,-9,159,1041100122,40,37,1,1,1,1,1,1,1,84,75,-9,77,-3,home,home,40,-3
9/19/2011,310919005,2011,IND,NYL,home,-5,-110,146,-110,72,62,-10,134,1041100103,40,36,1,1,0,0,1,1,1,72,62,-10,76,-4,home,home,40,-4
9/19/2011,310919014,2011,SEA,PHO,home,-5.5,-110,162,-110,75,77,2,152,1041100133,39,30,1,1,1,1,1,1,1,75,77,2,69,-9,home,home,39,-9
9/20/2011,310920008,2011,MIN,SAS,home,-8,-110,147,-110,85,67,-18,152,1041100123,44,36,0,0,0,1,1,1,1,85,67,-18,80,-8,home,home,44,-8
9/22/2011,310922005,2011,IND,ATL,home,-2.5,-110,157.5,-110,82,74,-8,156,1041100201,42,40,1,0,0,1,1,1,1,82,74,-8,82,-2,home,home,42,-2
9/27/2011,310927005,2011,IND,ATL,home,-2,-110,157.5,-110,67,83,16,150,1041100203,35,39,1,1,0,0,0,0,0,67,83,16,74,4,away,home,35,4
9/25/2011,310925020,2011,ATL,IND,home,-4,-110,157,-110,94,77,-17,171,1041100202,55,51,1,1,1,1,1,1,1,94,77,-17,106,-4,home,home,55,-4
9/22/2011,310922008,2011,MIN,PHO,home,-7,-110,175.5,-110,95,67,-28,162,1041100211,47,36,1,1,1,1,1,1,1,95,67,-28,83,-11,home,home,47,-11
9/25/2011,310925011,2011,PHO,MIN,home,-1,-110,176.5,-110,86,103,17,189,1041100212,45,43,1,0,0,1,1,1,1,86,103,17,88,-2,home,home,45,-2
10/2/2011,311002008,2011,MIN,ATL,home,-6.5,-110,163.5,-110,88,74,-14,162,1041100301,36,39,1,0,0,0,0,0,1,88,74,-14,75,3,away,home,36,3
10/5/2011,311005008,2011,MIN,ATL,home,-5.5,-110,163.5,-110,101,95,-6,196,1041100302,50,58,1,0,1,0,0,0,0,101,95,-6,108,8,away,home,50,8
10/7/2011,311007020,2011,ATL,MIN,home,-4.5,-110,167,-110,67,73,6,140,1041100303,37,33,1,1,1,0,1,1,0,67,73,6,70,-4,home,home,37,-4
6/3/2011,310603006,2011,MIN,LAS,away,3,-110,156,-110,74,82,8,156,1021100001,37,43,1,1,1,1,1,1,1,82,74,-8,80,6,away,away,43,-6
6/4/2011,310604018,2011,WAS,CON,away,5.5,-110,147.5,-110,73,89,16,162,1021100003,45,39,1,1,1,0,0,0,0,89,73,-16,84,-6,home,away,39,6
6/4/2011,310604005,2011,CHI,IND,away,7,-110,145.5,-110,57,65,8,122,1021100004,33,29,0,0,0,0,0,0,0,65,57,-8,62,-4,home,away,29,4
6/4/2011,400182104,2011,CHI,IND,away,7,-110,145.5,-110,57,65,8,122,1021100004,33,29,0,0,0,0,0,0,0,65,57,-8,62,-4,home,away,29,4
6/4/2011,310604017,2011,TUL,SAS,away,9,-110,161.75,-110,73,93,20,166,1021100005,51,26,1,0,0,0,0,0,0,93,73,-20,77,-25,home,away,26,25
6/5/2011,310605020,2011,NYL,ATL,away,7,-110,163.5,-110,94,88,-6,182,1021100006,38,40,1,1,1,1,1,0,1,88,94,6,78,2,away,away,40,-2
6/5/2011,310605008,2011,LAS,MIN,away,5.5,-110,154,-110,69,86,17,155,1021100007,46,40,0,1,0,0,0,0,0,86,69,-17,86,-6,home,away,40,6
6/7/2011,310607008,2011,TUL,MIN,away,12,-110,166.5,-110,65,75,10,140,1021100008,39,28,0,0,0,0,0,0,0,75,65,-10,67,-11,home,away,28,11
