yearSeason,slugSeason,slugLeague,typeSeason,dateGame,idGame,numberGameTeamSeason,nameTeam,idTeam,isB2B,isB2BFirst,isB2BSecond,locationGame,slugMatchup,slugTeam,countDaysRestTeam,countDaysNextGameTeam,slugOpponent,slugTeamWinner,slugTeamLoser,outcomeGame,namePlayer,numberGamePlayerSeason,countDaysRestPlayer,countDaysNextGamePlayer,idPlayer,isWin,fgm,fga,pctFG,fg3m,fg3a,pctFG3,pctFT,hasVideo,fg2m,fg2a,pctFG2,minutes,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,pts,plusminus,urlTeamSeasonLogo,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto
2021,2020-21,NBA,Regular Season,2020-12-27,22000032,3,Brooklyn Nets,1610612751,TRUE,FALSE,FALSE,A,BKN @ CHA,BKN,1,0,CHA,CHA,BKN,L,Taurean Prince,3,1,0,1627752,FALSE,0,5,0,0,5,0,0.5,TRUE,0,0,0,12,2,4,0,2,2,0,1,1,1,2,2,-9,https://stats.nba.com/media/img/teams/logos/season/2020-21/BKN_logo.svg,https://stats.nba.com/player/1627752,https://stats.nba.com/media/players/230x185/1627752.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627752.png,https://stats.nba.com/media/players/700/1627752.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627752.png
2021,2020-21,NBA,Regular Season,2020-12-27,22000032,3,Brooklyn Nets,1610612751,TRUE,FALSE,FALSE,A,BKN @ CHA,BKN,1,0,CHA,CHA,BKN,L,Caris LeVert,3,1,0,1627747,FALSE,4,12,0.333,2,7,0.2857142857142857,NA,TRUE,2,5,0.4,26,0,0,1,4,5,4,1,1,0,0,10,-12,https://stats.nba.com/media/img/teams/logos/season/2020-21/BKN_logo.svg,https://stats.nba.com/player/1627747,https://stats.nba.com/media/players/230x185/1627747.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627747.png,https://stats.nba.com/media/players/700/1627747.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627747.png
2021,2020-21,NBA,Regular Season,2020-12-27,22000032,3,Charlotte Hornets,1610612766,TRUE,FALSE,TRUE,H,CHA vs. BKN,CHA,0,2,BKN,CHA,BKN,W,Bismack Biyombo,3,0,2,202687,TRUE,5,6,0.833,0,0,0,0.5,TRUE,5,6,0.8333333333333334,30,2,4,4,2,6,1,0,1,1,5,12,-3,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHA_logo.svg,https://stats.nba.com/player/202687,https://stats.nba.com/media/players/230x185/202687.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png,https://stats.nba.com/media/players/700/202687.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png
2021,2020-21,NBA,Regular Season,2020-12-27,22000032,3,Charlotte Hornets,1610612766,TRUE,FALSE,TRUE,H,CHA vs. BKN,CHA,0,2,BKN,CHA,BKN,W,Gordon Hayward,3,0,2,202330,TRUE,12,20,0.6,2,3,0.6666666666666666,1,TRUE,10,17,0.5882352941176471,36,2,2,1,5,6,7,1,0,0,1,28,1,https://stats.nba.com/media/img/teams/logos/season/2020-21/CHA_logo.svg,https://stats.nba.com/player/202330,https://stats.nba.com/media/players/230x185/202330.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png,https://stats.nba.com/media/players/700/202330.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,3,Portland Trail Blazers,1610612757,FALSE,FALSE,FALSE,A,POR @ LAL,POR,1,1,LAL,POR,LAL,W,Derrick Jones Jr.,3,1,1,1627884,TRUE,1,9,0.111,0,5,0,0.75,TRUE,1,4,0.25,37,3,4,0,2,2,1,0,3,1,4,5,0,https://stats.nba.com/media/img/teams/logos/season/2020-21/POR_logo.svg,https://stats.nba.com/player/1627884,https://stats.nba.com/media/players/230x185/1627884.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627884.png,https://stats.nba.com/media/players/700/1627884.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627884.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,Montrezl Harrell,4,0,1,1626149,FALSE,3,5,0.6,0,0,0,1,TRUE,3,5,0.6,27,3,3,2,4,6,1,0,0,1,1,9,-20,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/1626149,https://stats.nba.com/media/players/230x185/1626149.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png,https://stats.nba.com/media/players/700/1626149.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,3,Portland Trail Blazers,1610612757,FALSE,FALSE,FALSE,A,POR @ LAL,POR,1,1,LAL,POR,LAL,W,Rodney Hood,3,1,1,203918,TRUE,2,6,0.333,1,2,0.5,NA,TRUE,1,4,0.25,16,0,0,0,1,1,3,1,0,1,1,5,13,https://stats.nba.com/media/img/teams/logos/season/2020-21/POR_logo.svg,https://stats.nba.com/player/203918,https://stats.nba.com/media/players/230x185/203918.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203918.png,https://stats.nba.com/media/players/700/203918.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203918.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,3,Portland Trail Blazers,1610612757,FALSE,FALSE,FALSE,A,POR @ LAL,POR,1,1,LAL,POR,LAL,W,CJ McCollum,3,1,1,203468,TRUE,7,22,0.318,3,11,0.2727272727272727,1,TRUE,4,11,0.36363636363636365,37,3,3,1,2,3,11,3,1,2,1,20,11,https://stats.nba.com/media/img/teams/logos/season/2020-21/POR_logo.svg,https://stats.nba.com/player/203468,https://stats.nba.com/media/players/230x185/203468.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png,https://stats.nba.com/media/players/700/203468.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,Wesley Matthews,4,0,1,202083,FALSE,1,3,0.333,0,2,0,NA,TRUE,1,1,1,15,0,0,0,1,1,3,0,0,0,1,2,-16,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/202083,https://stats.nba.com/media/players/230x185/202083.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202083.png,https://stats.nba.com/media/players/700/202083.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202083.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,LeBron James,4,0,1,2544,FALSE,11,20,0.55,3,7,0.42857142857142855,0.8,TRUE,8,13,0.6153846153846154,36,4,5,2,7,9,6,2,1,3,2,29,0,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/2544,https://stats.nba.com/media/players/230x185/2544.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png,https://stats.nba.com/media/players/700/2544.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,3,Portland Trail Blazers,1610612757,FALSE,FALSE,FALSE,A,POR @ LAL,POR,1,1,LAL,POR,LAL,W,Jusuf Nurkic,3,1,1,203994,TRUE,5,7,0.714,0,1,0,NA,TRUE,5,6,0.8333333333333334,26,0,0,2,10,12,3,1,0,0,1,10,-5,https://stats.nba.com/media/img/teams/logos/season/2020-21/POR_logo.svg,https://stats.nba.com/player/203994,https://stats.nba.com/media/players/230x185/203994.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png,https://stats.nba.com/media/players/700/203994.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,Anthony Davis,3,2,1,203076,FALSE,6,14,0.429,0,0,0,0.5,TRUE,6,14,0.42857142857142855,38,1,2,1,9,10,5,1,0,3,1,13,5,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/203076,https://stats.nba.com/media/players/230x185/203076.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png,https://stats.nba.com/media/players/700/203076.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,3,Portland Trail Blazers,1610612757,FALSE,FALSE,FALSE,A,POR @ LAL,POR,1,1,LAL,POR,LAL,W,Anfernee Simons,2,1,1,1629014,TRUE,0,0,NA,0,0,0,NA,TRUE,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,8,https://stats.nba.com/media/img/teams/logos/season/2020-21/POR_logo.svg,https://stats.nba.com/player/1629014,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png,https://stats.nba.com/media/players/700/1629014.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,3,Portland Trail Blazers,1610612757,FALSE,FALSE,FALSE,A,POR @ LAL,POR,1,1,LAL,POR,LAL,W,Robert Covington,3,1,1,203496,TRUE,2,9,0.222,0,6,0,NA,TRUE,2,3,0.6666666666666666,38,0,0,1,5,6,2,3,1,0,2,4,-5,https://stats.nba.com/media/img/teams/logos/season/2020-21/POR_logo.svg,https://stats.nba.com/player/203496,https://stats.nba.com/media/players/230x185/203496.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png,https://stats.nba.com/media/players/700/203496.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,3,Portland Trail Blazers,1610612757,FALSE,FALSE,FALSE,A,POR @ LAL,POR,1,1,LAL,POR,LAL,W,Damian Lillard,3,1,1,203081,TRUE,10,16,0.625,5,10,0.5,1,TRUE,5,6,0.8333333333333334,36,6,6,0,4,4,5,0,1,5,1,31,-10,https://stats.nba.com/media/img/teams/logos/season/2020-21/POR_logo.svg,https://stats.nba.com/player/203081,https://stats.nba.com/media/players/230x185/203081.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203081.png,https://stats.nba.com/media/players/700/203081.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203081.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,3,Portland Trail Blazers,1610612757,FALSE,FALSE,FALSE,A,POR @ LAL,POR,1,1,LAL,POR,LAL,W,Enes Kanter,3,1,1,202683,TRUE,6,9,0.667,0,0,0,NA,TRUE,6,9,0.6666666666666666,22,0,0,3,11,14,0,1,0,0,3,12,13,https://stats.nba.com/media/img/teams/logos/season/2020-21/POR_logo.svg,https://stats.nba.com/player/202683,https://stats.nba.com/media/players/230x185/202683.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202683.png,https://stats.nba.com/media/players/700/202683.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202683.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,Kentavious Caldwell-Pope,4,0,1,203484,FALSE,5,9,0.556,4,5,0.8,NA,TRUE,1,4,0.25,29,0,0,0,1,1,0,0,0,3,0,14,11,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/203484,https://stats.nba.com/media/players/230x185/203484.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203484.png,https://stats.nba.com/media/players/700/203484.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203484.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,Kyle Kuzma,4,0,1,1628398,FALSE,2,9,0.222,2,8,0.25,NA,TRUE,0,1,0,23,0,0,0,0,0,0,0,1,2,3,6,-23,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/1628398,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628398.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628398.png,https://stats.nba.com/media/players/700/1628398.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628398.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,Dennis Schroder,4,0,1,203471,FALSE,8,16,0.5,1,2,0.5,1,TRUE,7,14,0.5,36,7,7,0,4,4,4,1,0,2,3,24,8,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/203471,https://stats.nba.com/media/players/230x185/203471.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png,https://stats.nba.com/media/players/700/203471.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,3,Portland Trail Blazers,1610612757,FALSE,FALSE,FALSE,A,POR @ LAL,POR,1,1,LAL,POR,LAL,W,Gary Trent Jr.,3,1,NA,1629018,TRUE,10,14,0.714,7,11,0.6363636363636364,0.5,TRUE,3,3,1,24,1,2,0,3,3,1,0,0,0,2,28,15,https://stats.nba.com/media/img/teams/logos/season/2020-21/POR_logo.svg,https://stats.nba.com/player/1629018,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png,https://stats.nba.com/media/players/700/1629018.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,Markieff Morris,4,0,1,202693,FALSE,0,1,0,0,0,0,NA,TRUE,0,1,0,7,0,0,0,1,1,1,0,1,0,1,0,-10,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/202693,https://stats.nba.com/media/players/230x185/202693.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png,https://stats.nba.com/media/players/700/202693.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,Talen Horton-Tucker,4,0,3,1629659,FALSE,3,6,0.5,0,2,0,NA,TRUE,3,4,0.75,10,0,0,0,2,2,0,1,0,0,0,6,-9,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/1629659,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629659.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629659.png,https://stats.nba.com/media/players/700/1629659.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000045,4,Los Angeles Lakers,1610612747,TRUE,FALSE,TRUE,H,LAL vs. POR,LAL,0,1,POR,POR,LAL,L,Marc Gasol,4,0,1,201188,FALSE,2,4,0.5,0,1,0,0,TRUE,2,3,0.6666666666666666,19,0,1,1,6,7,0,1,2,0,2,4,14,https://stats.nba.com/media/img/teams/logos/season/2020-21/LAL_logo.svg,https://stats.nba.com/player/201188,https://stats.nba.com/media/players/230x185/201188.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201188.png,https://stats.nba.com/media/players/700/201188.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201188.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,2,Houston Rockets,1610612745,FALSE,FALSE,FALSE,A,HOU @ DEN,HOU,1,2,DEN,DEN,HOU,L,Sterling Brown,2,1,2,1628425,FALSE,5,8,0.625,2,5,0.4,NA,TRUE,3,3,1,31,0,0,1,3,4,2,1,0,0,3,12,-18,https://stats.nba.com/media/img/teams/logos/season/2020-21/HOU_logo.svg,https://stats.nba.com/player/1628425,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png,https://stats.nba.com/media/players/700/1628425.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,3,Denver Nuggets,1610612743,TRUE,FALSE,FALSE,H,DEN vs. HOU,DEN,2,0,HOU,DEN,HOU,W,PJ Dozier,3,2,0,1628408,TRUE,1,5,0.2,0,0,0,0.5,TRUE,1,5,0.2,20,1,2,2,3,5,1,1,1,1,1,3,24,https://stats.nba.com/media/img/teams/logos/season/2020-21/DEN_logo.svg,https://stats.nba.com/player/1628408,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628408.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628408.png,https://stats.nba.com/media/players/700/1628408.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628408.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,3,Denver Nuggets,1610612743,TRUE,FALSE,FALSE,H,DEN vs. HOU,DEN,2,0,HOU,DEN,HOU,W,Isaiah Hartenstein,3,2,0,1628392,TRUE,1,3,0.333,0,0,0,0.5,TRUE,1,3,0.3333333333333333,10,3,6,2,2,4,0,1,0,1,4,5,5,https://stats.nba.com/media/img/teams/logos/season/2020-21/DEN_logo.svg,https://stats.nba.com/player/1628392,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png,https://stats.nba.com/media/players/700/1628392.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,3,Denver Nuggets,1610612743,TRUE,FALSE,FALSE,H,DEN vs. HOU,DEN,2,0,HOU,DEN,HOU,W,Jamal Murray,3,2,3,1627750,TRUE,7,14,0.5,4,6,0.6666666666666666,0.429,TRUE,3,8,0.375,31,3,7,2,3,5,2,0,1,2,0,21,15,https://stats.nba.com/media/img/teams/logos/season/2020-21/DEN_logo.svg,https://stats.nba.com/player/1627750,https://stats.nba.com/media/players/230x185/1627750.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png,https://stats.nba.com/media/players/700/1627750.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,2,Houston Rockets,1610612745,FALSE,FALSE,FALSE,A,HOU @ DEN,HOU,1,2,DEN,DEN,HOU,L,Bruno Caboclo,2,1,NA,203998,FALSE,3,9,0.333,0,3,0,NA,TRUE,3,6,0.5,20,0,0,1,5,6,0,0,0,4,3,6,-12,https://stats.nba.com/media/img/teams/logos/season/2020-21/HOU_logo.svg,https://stats.nba.com/player/203998,https://stats.nba.com/media/players/230x185/203998.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203998.png,https://stats.nba.com/media/players/700/203998.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203998.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,2,Houston Rockets,1610612745,FALSE,FALSE,FALSE,A,HOU @ DEN,HOU,1,2,DEN,DEN,HOU,L,Brodric Thomas,2,1,NA,1630271,FALSE,1,3,0.333,0,2,0,0.6,TRUE,1,1,1,8,3,5,0,0,0,1,0,0,2,2,5,0,https://stats.nba.com/media/img/teams/logos/season/2020-21/HOU_logo.svg,https://stats.nba.com/player/1630271,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630271.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630271.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,2,Houston Rockets,1610612745,FALSE,FALSE,FALSE,A,HOU @ DEN,HOU,1,2,DEN,DEN,HOU,L,Jae'Sean Tate,2,1,2,1630256,FALSE,2,6,0.333,1,3,0.3333333333333333,NA,TRUE,1,3,0.3333333333333333,25,0,0,2,5,7,2,0,1,3,5,5,-15,https://stats.nba.com/media/img/teams/logos/season/2020-21/HOU_logo.svg,https://stats.nba.com/player/1630256,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630256.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630256.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,2,Houston Rockets,1610612745,FALSE,FALSE,FALSE,A,HOU @ DEN,HOU,1,2,DEN,DEN,HOU,L,David Nwaba,2,1,NA,1628021,FALSE,5,11,0.455,1,3,0.3333333333333333,0.6,TRUE,4,8,0.5,32,3,5,1,4,5,1,2,0,1,2,14,12,https://stats.nba.com/media/img/teams/logos/season/2020-21/HOU_logo.svg,https://stats.nba.com/player/1628021,https://stats.nba.com/media/players/230x185/1628021.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628021.png,https://stats.nba.com/media/players/700/1628021.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628021.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,2,Houston Rockets,1610612745,FALSE,FALSE,FALSE,A,HOU @ DEN,HOU,1,2,DEN,DEN,HOU,L,Danuel House Jr.,2,1,2,1627863,FALSE,1,9,0.111,0,5,0,0.5,TRUE,1,4,0.25,29,1,2,0,4,4,6,0,0,0,5,3,-9,https://stats.nba.com/media/img/teams/logos/season/2020-21/HOU_logo.svg,https://stats.nba.com/player/1627863,https://stats.nba.com/media/players/230x185/1627863.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png,https://stats.nba.com/media/players/700/1627863.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,2,Houston Rockets,1610612745,FALSE,FALSE,FALSE,A,HOU @ DEN,HOU,1,2,DEN,DEN,HOU,L,Christian Wood,2,1,2,1626174,FALSE,9,20,0.45,4,5,0.8,0.5,TRUE,5,15,0.3333333333333333,37,1,2,0,3,3,1,2,2,0,1,23,-2,https://stats.nba.com/media/img/teams/logos/season/2020-21/HOU_logo.svg,https://stats.nba.com/player/1626174,https://stats.nba.com/media/players/230x185/1626174.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png,https://stats.nba.com/media/players/700/1626174.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,2,Houston Rockets,1610612745,FALSE,FALSE,FALSE,A,HOU @ DEN,HOU,1,2,DEN,DEN,HOU,L,James Harden,2,1,2,201935,FALSE,10,16,0.625,5,9,0.5555555555555556,1,TRUE,5,7,0.7142857142857143,31,9,9,0,6,6,8,1,0,5,2,34,-12,https://stats.nba.com/media/img/teams/logos/season/2020-21/HOU_logo.svg,https://stats.nba.com/player/201935,https://stats.nba.com/media/players/230x185/201935.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png,https://stats.nba.com/media/players/700/201935.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,2,Houston Rockets,1610612745,FALSE,FALSE,FALSE,A,HOU @ DEN,HOU,1,2,DEN,DEN,HOU,L,P.J. Tucker,2,1,2,200782,FALSE,3,4,0.75,3,4,0.75,NA,TRUE,0,0,0,27,0,0,0,3,3,4,2,0,0,2,9,-9,https://stats.nba.com/media/img/teams/logos/season/2020-21/HOU_logo.svg,https://stats.nba.com/player/200782,https://stats.nba.com/media/players/230x185/200782.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png,https://stats.nba.com/media/players/700/200782.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,3,Denver Nuggets,1610612743,TRUE,FALSE,FALSE,H,DEN vs. HOU,DEN,2,0,HOU,DEN,HOU,W,Facundo Campazzo,3,2,0,1630267,TRUE,0,1,0,0,0,0,1,TRUE,0,1,0,5,4,4,0,1,1,0,0,0,1,2,4,-10,https://stats.nba.com/media/img/teams/logos/season/2020-21/DEN_logo.svg,https://stats.nba.com/player/1630267,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630267.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630267.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
2021,2020-21,NBA,Regular Season,2020-12-28,22000044,3,Denver Nuggets,1610612743,TRUE,FALSE,FALSE,H,DEN vs. HOU,DEN,2,0,HOU,DEN,HOU,W,Zeke Nnaji,1,120,120,1630192,TRUE,0,1,0,0,1,0,NA,TRUE,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,-12,https://stats.nba.com/media/img/teams/logos/season/2020-21/DEN_logo.svg,https://stats.nba.com/player/1630192,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630192.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630192.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png,https://stats.nba.com/media/img/league/nba-headshot-fallback.png
