Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
C,Alan Williams,10.6,3500,PHO,MEM,5,2017-01-30,0,Home,Loss
C,Okaro White,9.4,3500,MIA,BKN,14,2017-01-30,0,Home,Win
C,Tristan Thompson,8.6,4900,CLE,DAL,25,2017-01-30,1,Away,Loss
C,Brandan Wright,8.4,3500,MEM,PHO,5,2017-01-30,0,Away,Win
C,Kosta Koufos,8,3500,SAC,PHI,16,2017-01-30,1,Away,Loss
C,Bismack Biyombo,7.2,4200,ORL,MIN,15,2017-01-30,0,Away,Loss
C,Cole Aldrich,5.2,3500,MIN,ORL,4,2017-01-30,0,Home,Win
C,Salah Mejri,0,3500,DAL,CLE,1,2017-01-30,0,Home,Win
PG,Russell Westbrook,51.2,12200,OKC,SAS,33,2017-01-31,1,Away,Loss
PG,Kyle Lowry,49.8,8700,TOR,NOR,44,2017-01-31,1,Home,Win
PG,D'Angelo Russell,47.4,5700,LAL,DEN,34,2017-01-31,1,Home,Win
PG,Jrue Holiday,41.9,7800,NOR,TOR,41,2017-01-31,1,Away,Loss
SG,Louis Williams,40.5,6200,LAL,DEN,24,2017-01-31,0,Home,Win
PG,Damian Lillard,38.8,8300,POR,CHA,30,2017-01-31,1,Home,Win
PG,John Wall,37.3,10500,WAS,NYK,33,2017-01-31,1,Home,Win
SG,Bradley Beal,35.4,7000,WAS,NYK,31,2017-01-31,1,Home,Win
PG,Kemba Walker,35.1,8300,CHA,POR,32,2017-01-31,1,Away,Loss
PG,Brandon Jennings,34,5600,NYK,WAS,37,2017-01-31,1,Away,Loss
SG,Nicolas Batum,32.6,7300,CHA,POR,33,2017-01-31,1,Away,Loss
SG,Norman Powell,32.3,4200,TOR,NOR,40,2017-01-31,1,Home,Win
SG,Nick Young,32.1,3900,LAL,DEN,29,2017-01-31,1,Home,Win
SG,Gary Harris,31.8,5000,DEN,LAL,32,2017-01-31,1,Away,Loss
SG,C.J. McCollum,31.4,7900,POR,CHA,26,2017-01-31,1,Home,Win
SG,Victor Oladipo,30.3,6000,OKC,SAS,32,2017-01-31,1,Away,Loss
SG,Allen Crabbe,29,3600,POR,CHA,29,2017-01-31,0,Home,Win
SG,E'Twaun Moore,28.2,3700,NOR,TOR,30,2017-01-31,0,Away,Loss
PG,Jameer Nelson,27.5,5100,DEN,LAL,36,2017-01-31,1,Away,Loss
SG,James Harden,27.4,12500,HOU,SAC,31,2017-01-31,1,Home,Win
SG,Eric Gordon,23.5,5700,HOU,SAC,28,2017-01-31,0,Home,Win
SG,Buddy Hield,23.2,3500,NOR,TOR,32,2017-01-31,1,Away,Loss
PG,Jamal Murray,21.9,3600,DEN,LAL,27,2017-01-31,0,Away,Loss
PG,Patrick Beverley,19.5,5300,HOU,SAC,32,2017-01-31,1,Home,Win
SG,Manu Ginobili,19.4,3700,SAS,OKC,20,2017-01-31,0,Home,Win
SG,Danny Green,17.7,3700,SAS,OKC,23,2017-01-31,1,Home,Win
PG,Tony Parker,16.2,4600,SAS,OKC,25,2017-01-31,1,Home,Win
PG,Darren Collison,15.4,5100,SAC,HOU,26,2017-01-31,1,Away,Loss
SG,Anthony Morrow,15.2,3500,OKC,SAS,30,2017-01-31,0,Away,Loss
PG,Cameron Payne,13.9,3600,OKC,SAS,18,2017-01-31,0,Away,Loss
SG,Langston Galloway,13.8,3500,NOR,TOR,20,2017-01-31,0,Away,Loss
SG,Arron Afflalo,12.7,3600,SAC,HOU,26,2017-01-31,1,Away,Loss
PG,Ron Baker,12.4,3500,NYK,WAS,27,2017-01-31,0,Away,Loss
SG,Garrett Temple,11.6,4200,SAC,HOU,18,2017-01-31,1,Away,Loss
PG,Jordan Clarkson,11.6,5100,LAL,DEN,21,2017-01-31,0,Home,Win
SG,Courtney Lee,11.5,4800,NYK,WAS,27,2017-01-31,1,Away,Loss
SG,Sasha Vujacic,11.5,3500,NYK,WAS,4,2017-01-31,0,Away,Loss
SG,Ben McLemore,11.2,3500,SAC,HOU,12,2017-01-31,0,Away,Loss
SG,Justin Holiday,10.9,3800,NYK,WAS,19,2017-01-31,0,Away,Loss
PG,Brian Roberts,10.7,3500,CHA,POR,6,2017-01-31,0,Away,Loss
PG,Patty Mills,10.5,3900,SAS,OKC,15,2017-01-31,0,Home,Win
PG,Trey Burke,9.8,3500,WAS,NYK,19,2017-01-31,0,Home,Win
SG,Malachi Richardson,9.6,3500,SAC,HOU,19,2017-01-31,0,Away,Loss
SG,Marco Belinelli,8.7,4100,CHA,POR,23,2017-01-31,0,Away,Loss
PG,Ramon Sessions,8.2,3500,CHA,POR,13,2017-01-31,0,Away,Loss
SG,Tomas Satoransky,7.2,3500,WAS,NYK,11,2017-01-31,0,Home,Win
PG,Ty Lawson,6.7,4600,SAC,HOU,11,2017-01-31,0,Away,Loss
PG,Tim Frazier,6.2,3500,NOR,TOR,11,2017-01-31,0,Away,Loss
PG,Cory Joseph,5.5,3800,TOR,NOR,24,2017-01-31,0,Home,Win
SG,Jeremy Lamb,5.4,5000,CHA,POR,6,2017-01-31,0,Away,Loss
SG,Pat Connaughton,5,3500,POR,CHA,4,2017-01-31,0,Home,Win
PG,Semaj Christon,4.7,3500,OKC,SAS,5,2017-01-31,0,Away,Loss
PG,Tyler Ennis,2,3500,HOU,SAC,2,2017-01-31,0,Home,Win
SG,K.J. McDaniels,1.2,3500,HOU,SAC,4,2017-01-31,0,Home,Win
PG,Dejounte Murray,0,4000,SAS,OKC,1,2017-01-31,0,Home,Win
PG,Bobby Brown,0,3500,HOU,SAC,2,2017-01-31,0,Home,Win
PG,Shabazz Napier,0,3500,POR,CHA,3,2017-01-31,0,Home,Win
PG,Fred VanVleet,0,3500,TOR,NOR,0,2017-01-31,0,Home,Win
SG,Sheldon McClellan,-1,3500,WAS,NYK,2,2017-01-31,0,Home,Win
SF,Kawhi Leonard,52.6,9600,SAS,OKC,35,2017-01-31,1,Home,Win
PF,Anthony Davis,50.9,11200,NOR,TOR,41,2017-01-31,1,Away,Loss
SF,Wilson Chandler,50.8,5700,DEN,LAL,35,2017-01-31,0,Away,Loss
PF,Ryan Anderson,43.7,5000,HOU,SAC,27,2017-01-31,1,Home,Win
PF,Kenneth Faried,38.9,6600,DEN,LAL,28,2017-01-31,1,Away,Loss
PF,Markieff Morris,37,6900,WAS,NYK,34,2017-01-31,1,Home,Win
PF,LaMarcus Aldridge,35.2,7800,SAS,OKC,27,2017-01-31,1,Home,Win
SF,Carmelo Anthony,31,8500,NYK,WAS,31,2017-01-31,1,Away,Loss
PF,Terrence Jones,30.8,5600,NOR,TOR,33,2017-01-31,0,Away,Loss
SF,Trevor Ariza,25.8,5100,HOU,SAC,27,2017-01-31,1,Home,Win
PF,Willie Cauley-Stein,25.2,3500,SAC,HOU,24,2017-01-31,0,Away,Loss
PF,Domantas Sabonis,25,3500,OKC,SAS,35,2017-01-31,1,Away,Loss
PF,Darrell Arthur,24.7,3600,DEN,LAL,19,2017-01-31,0,Away,Loss
SF,Danilo Gallinari,23.9,7000,DEN,LAL,35,2017-01-31,1,Away,Loss
PF,Meyers Leonard,23.6,3500,POR,CHA,24,2017-01-31,0,Home,Win
PF,Al-Farouq Aminu,23.5,5300,POR,CHA,28,2017-01-31,0,Home,Win
SF,Jonathon Simmons,22.7,3500,SAS,OKC,19,2017-01-31,0,Home,Win
SF,Otto Porter,22.7,6600,WAS,NYK,29,2017-01-31,1,Home,Win
SF,DeMarre Carroll,22.6,4000,TOR,NOR,37,2017-01-31,1,Home,Win
PF,Marvin Williams,22,5100,CHA,POR,33,2017-01-31,1,Away,Loss
SF,Matt Barnes,20.7,3500,SAC,HOU,29,2017-01-31,0,Away,Loss
SF,Maurice Harkless,20.5,4000,POR,CHA,28,2017-01-31,0,Home,Win
PF,Patrick Patterson,18.9,3900,TOR,NOR,34,2017-01-31,1,Home,Win
PF,Anthony Tolliver,18.6,3800,SAC,HOU,21,2017-01-31,0,Away,Loss
SF,Kelly Oubre,16.4,3600,WAS,NYK,28,2017-01-31,0,Home,Win
SF,Luol Deng,16.3,4200,LAL,DEN,30,2017-01-31,1,Home,Win
PF,Jason Smith,15.5,3500,WAS,NYK,15,2017-01-31,0,Home,Win
PF,David Lee,15.4,5700,SAS,OKC,25,2017-01-31,0,Home,Win
PF,Montrezl Harrell,15.1,4500,HOU,SAC,14,2017-01-31,0,Home,Win
PF,Noah Vonleh,15,3500,POR,CHA,19,2017-01-31,1,Home,Win
SF,Michael Kidd-Gilchrist,14,5500,CHA,POR,23,2017-01-31,1,Away,Loss
SF,Andre Roberson,13.2,3700,OKC,SAS,23,2017-01-31,1,Away,Loss
SF,Davis Bertans,12.5,3600,SAS,OKC,23,2017-01-31,0,Home,Win
PF,Frank Kaminsky,12.2,3900,CHA,POR,24,2017-01-31,0,Away,Loss
SF,Evan Turner,11.7,4800,POR,CHA,21,2017-01-31,1,Home,Win
SF,Terrence Ross,11,3700,TOR,NOR,21,2017-01-31,0,Home,Win
PF,Pascal Siakam,11,3500,TOR,NOR,7,2017-01-31,0,Home,Win
PF,Juan Hernangomez,10.4,3500,DEN,LAL,12,2017-01-31,0,Away,Loss
SF,Sam Dekker,10,4000,HOU,SAC,18,2017-01-31,0,Home,Win
SF,Brandon Ingram,9.9,3900,LAL,DEN,20,2017-01-31,0,Home,Win
PF,Maurice N'dour,9.4,3500,NYK,WAS,8,2017-01-31,0,Away,Loss
SF,Corey Brewer,9.4,3500,HOU,SAC,17,2017-01-31,0,Home,Win
PF,Donatas Motiejunas,8.8,3700,NOR,TOR,24,2017-01-31,0,Away,Loss
PF,Skal Labissiere,8.6,3500,SAC,HOU,8,2017-01-31,0,Away,Loss
SF,Solomon Hill,7.9,4700,NOR,TOR,22,2017-01-31,1,Away,Loss
SF,Jerami Grant,5.6,3500,OKC,SAS,11,2017-01-31,0,Away,Loss
PF,Andrew Nicholson,5.4,3500,WAS,NYK,2,2017-01-31,0,Home,Win
PF,Larry Nance,5,3800,LAL,DEN,17,2017-01-31,0,Home,Win
SF,Mindaugas Kuzminskas,3.7,3700,NYK,WAS,14,2017-01-31,0,Away,Loss
SF,Treveon Graham,1.2,3500,CHA,POR,6,2017-01-31,0,Away,Loss
SF,Dante Cunningham,1.2,3500,NOR,TOR,6,2017-01-31,1,Away,Loss
SF,Kyle Anderson,0.2,3600,SAS,OKC,2,2017-01-31,0,Home,Win
PF,Daniel Ochefu,0,3500,WAS,NYK,2,2017-01-31,0,Home,Win
C,Guillermo Hernangomez,36.8,4300,NYK,WAS,31,2017-01-31,1,Away,Loss
C,Steven Adams,35.4,6000,OKC,SAS,33,2017-01-31,1,Away,Loss
C,Jonas Valanciunas,34.4,5800,TOR,NOR,32,2017-01-31,1,Home,Win
C,Marcin Gortat,33,6500,WAS,NYK,30,2017-01-31,1,Home,Win
C,DeMarcus Cousins,29.9,11400,SAC,HOU,25,2017-01-31,1,Away,Loss
C,Kyle O'Quinn,29.5,4100,NYK,WAS,17,2017-01-31,0,Away,Loss
C,Clint Capela,24.7,4900,HOU,SAC,20,2017-01-31,1,Home,Win
C,Ivica Zubac,24.7,3900,LAL,DEN,21,2017-01-31,0,Home,Win
C,Timofey Mozgov,24.2,3600,LAL,DEN,22,2017-01-31,1,Home,Win
C,Mason Plumlee,24.2,7400,POR,CHA,23,2017-01-31,1,Home,Win
C,Lucas Nogueira,22.6,3900,TOR,NOR,21,2017-01-31,0,Home,Win
C,Dewayne Dedmon,22.6,3500,SAS,OKC,17,2017-01-31,1,Home,Win
C,Kosta Koufos,20.8,3500,SAC,HOU,16,2017-01-31,1,Away,Loss
C,Tarik Black,17.6,3600,LAL,DEN,17,2017-01-31,1,Home,Win
C,Nene Hilario,16.7,4600,HOU,SAC,13,2017-01-31,0,Home,Win
C,Spencer Hawes,15.8,4900,CHA,POR,16,2017-01-31,0,Away,Loss
C,Roy Hibbert,14.4,3500,CHA,POR,12,2017-01-31,1,Away,Loss
C,Jusuf Nurkic,9.3,4100,DEN,LAL,12,2017-01-31,1,Away,Loss
C,Joffrey Lauvergne,9,3500,OKC,SAS,15,2017-01-31,0,Away,Loss
C,Joakim Noah,6.3,4500,NYK,WAS,15,2017-01-31,1,Away,Loss
C,Marshall Plumlee,0.2,3500,NYK,WAS,4,2017-01-31,0,Away,Loss
C,Joel Anthony,0,3500,SAS,OKC,2,2017-01-31,0,Home,Win
PG,Stephen Curry,62,9300,GSW,CHA,30,2017-02-01,1,Home,Win
PG,Isaiah Thomas,56.3,10600,BOS,TOR,37,2017-02-01,1,Home,Win
PG,Eric Bledsoe,51.8,9400,PHO,LAC,39,2017-02-01,1,Home,Loss
SG,Kentavious Caldwell-Pope,50.3,5600,DET,NOR,38,2017-02-01,1,Home,Win
SG,Klay Thompson,50,6300,GSW,CHA,33,2017-02-01,1,Home,Win
PG,Russell Westbrook,49,12600,OKC,CHI,29,2017-02-01,1,Home,Loss
PG,Jrue Holiday,44.1,7800,NOR,DET,35,2017-02-01,1,Away,Loss
PG,Kyle Lowry,42.9,8700,TOR,BOS,37,2017-02-01,1,Away,Loss
SG,Dwyane Wade,40.9,7700,CHI,OKC,24,2017-02-01,1,Away,Win
PG,Goran Dragic,40.5,8000,MIA,ATL,29,2017-02-01,1,Home,Win
SG,Seth Curry,39.6,5800,DAL,PHI,34,2017-02-01,1,Home,Win
PG,Kyrie Irving,38.4,8600,CLE,MIN,30,2017-02-01,1,Home,Win
SG,Dion Waiters,37.9,7100,MIA,ATL,29,2017-02-01,1,Home,Win
SG,Devin Booker,34.8,6900,PHO,LAC,34,2017-02-01,1,Home,Loss
PG,Ricky Rubio,33.9,6900,MIN,CLE,37,2017-02-01,1,Away,Loss
PG,Brandon Jennings,32.6,5600,NYK,BKN,42,2017-02-01,1,Away,Win
PG,Mike Conley,31.3,7900,MEM,DEN,26,2017-02-01,1,Away,Win
SG,Marco Belinelli,29.9,4100,CHA,GSW,30,2017-02-01,0,Away,Loss
PG,Emmanuel Mudiay,29.7,5200,DEN,MEM,25,2017-02-01,0,Home,Loss
PG,Tyler Johnson,29.1,5800,MIA,ATL,32,2017-02-01,0,Home,Win
SG,Jamal Crawford,28.1,4500,LAC,PHO,32,2017-02-01,0,Away,Win
SG,Nicolas Batum,27.5,7300,CHA,GSW,24,2017-02-01,1,Away,Loss
PG,Austin Rivers,27.4,5800,LAC,PHO,28,2017-02-01,1,Away,Win
PG,Ishmael Smith,27.1,3600,DET,NOR,27,2017-02-01,0,Home,Win
SG,Kyle Korver,26.2,3500,CLE,MIN,24,2017-02-01,0,Home,Win
SG,Iman Shumpert,25.9,4100,CLE,MIN,27,2017-02-01,1,Home,Win
SG,J.J. Redick,25.9,4700,LAC,PHO,30,2017-02-01,1,Away,Win
SG,Justin Holiday,25.8,3800,NYK,BKN,28,2017-02-01,0,Away,Win
PG,Raymond Felton,25.5,4600,LAC,PHO,30,2017-02-01,1,Away,Win
PG,Marcus Smart,25.5,5700,BOS,TOR,34,2017-02-01,0,Home,Win
PG,Yogi Ferrell,24.1,4900,DAL,PHI,37,2017-02-01,1,Home,Win
PG,Jamal Murray,23.8,3600,DEN,MEM,32,2017-02-01,0,Home,Loss
PG,Jeff Teague,22.7,7800,IND,ORL,34,2017-02-01,1,Away,Win
PG,Malcolm Brogdon,22.6,4900,MIL,UTA,30,2017-02-01,0,Away,Loss
PG,Elfrid Payton,21.7,6900,ORL,IND,31,2017-02-01,1,Home,Loss
SG,Giannis Antetokounmpo,21.2,9900,MIL,UTA,38,2017-02-01,1,Away,Loss
PG,Andrew Harrison,21,3500,MEM,DEN,21,2017-02-01,0,Away,Win
PG,Devin Harris,19.7,3500,DAL,PHI,18,2017-02-01,0,Home,Win
SG,Zach LaVine,19.6,6200,MIN,CLE,37,2017-02-01,1,Away,Loss
SG,Evan Fournier,19.2,5100,ORL,IND,29,2017-02-01,1,Home,Loss
PG,Jerian Grant,19.1,3500,CHI,OKC,26,2017-02-01,1,Away,Win
SG,Victor Oladipo,19,6000,OKC,CHI,24,2017-02-01,1,Home,Loss
SG,Caris LeVert,18.8,4500,BKN,NYK,26,2017-02-01,0,Home,Loss
PG,T.J. McConnell,18.8,5900,PHI,DAL,28,2017-02-01,1,Away,Loss
SG,Courtney Lee,18.8,4800,NYK,BKN,27,2017-02-01,1,Away,Win
SG,E'Twaun Moore,17.9,3700,NOR,DET,28,2017-02-01,0,Away,Loss
SG,Tim Hardaway Jr.,17.8,4900,ATL,MIA,26,2017-02-01,1,Away,Loss
SG,Gerald Henderson,17.6,3700,PHI,DAL,24,2017-02-01,0,Away,Loss
SG,Norman Powell,17,4200,TOR,BOS,32,2017-02-01,1,Away,Loss
SG,Wes Matthews,16.7,5600,DAL,PHI,30,2017-02-01,1,Home,Win
PG,Cameron Payne,16.5,3600,OKC,CHI,19,2017-02-01,0,Home,Loss
PG,George Hill,16.4,6000,UTA,MIL,34,2017-02-01,1,Home,Win
SG,Sasha Vujacic,16.4,3500,NYK,BKN,22,2017-02-01,0,Away,Win
PG,Chasson Randle,16.4,3500,PHI,DAL,12,2017-02-01,0,Away,Loss
SG,Jeremy Lamb,15.9,5000,CHA,GSW,24,2017-02-01,0,Away,Loss
SG,Gary Harris,15.9,5000,DEN,MEM,24,2017-02-01,1,Home,Loss
PG,Kay Felder,15.7,3500,CLE,MIN,17,2017-02-01,0,Home,Win
PG,Brian Roberts,14.9,3500,CHA,GSW,15,2017-02-01,0,Away,Loss
PG,Terry Rozier,14.9,3500,BOS,TOR,22,2017-02-01,0,Home,Win
SG,Buddy Hield,14.7,3500,NOR,DET,21,2017-02-01,1,Away,Loss
PG,Matthew Dellavedova,14.7,4200,MIL,UTA,25,2017-02-01,1,Away,Loss
PG,Cory Joseph,14.2,3800,TOR,BOS,23,2017-02-01,0,Away,Loss
PG,Dennis Schroder,14.2,6700,ATL,MIA,26,2017-02-01,1,Away,Loss
PG,Kemba Walker,13.9,8300,CHA,GSW,25,2017-02-01,1,Away,Loss
SG,Wayne Ellington,13.9,4000,MIA,ATL,26,2017-02-01,0,Home,Win
PG,Sergio Rodriguez,13.4,3500,PHI,DAL,13,2017-02-01,0,Away,Loss
PG,D.J. Augustin,13.2,3600,ORL,IND,20,2017-02-01,0,Home,Loss
SG,Leandro Barbosa,13.1,3500,PHO,LAC,20,2017-02-01,0,Home,Loss
PG,Jason Terry,12.9,3500,MIL,UTA,17,2017-02-01,0,Away,Loss
SG,Timothe Luwawu,12.8,3500,PHI,DAL,22,2017-02-01,1,Away,Loss
SG,Alec Burks,12.8,3600,UTA,MIL,24,2017-02-01,0,Home,Win
PG,Isaiah Whitehead,12.8,4000,BKN,NYK,23,2017-02-01,1,Home,Loss
SG,Nik Stauskas,12.6,3700,PHI,DAL,35,2017-02-01,1,Away,Loss
PG,Michael Carter-Williams,11.9,4500,CHI,OKC,6,2017-02-01,0,Away,Win
SG,Tony Allen,11.6,4500,MEM,DEN,30,2017-02-01,1,Away,Win
SG,Randy Foye,9.8,3500,BKN,NYK,17,2017-02-01,1,Home,Loss
SG,Rodney Stuckey,9.7,3600,IND,ORL,13,2017-02-01,0,Away,Win
SG,Anthony Morrow,9.7,3500,OKC,CHI,24,2017-02-01,0,Home,Loss
PG,Reggie Jackson,9.5,6500,DET,NOR,20,2017-02-01,1,Home,Win
SG,Malik Beasley,9.5,3500,DEN,MEM,6,2017-02-01,0,Home,Loss
SG,Tyreke Evans,9.5,5200,NOR,DET,18,2017-02-01,0,Away,Loss
SG,C.J. Watson,9.5,4200,ORL,IND,19,2017-02-01,0,Home,Loss
SG,Ian Clark,9.3,3500,GSW,CHA,15,2017-02-01,0,Home,Win
SG,Patrick McCaw,9.2,3500,GSW,CHA,18,2017-02-01,0,Home,Win
PG,Spencer Dinwiddie,8.4,3900,BKN,NYK,18,2017-02-01,0,Home,Loss
SG,Jordan McRae,8.4,3500,CLE,MIN,4,2017-02-01,0,Home,Win
SG,Sean Kilpatrick,8.1,4000,BKN,NYK,19,2017-02-01,0,Home,Loss
PG,Rajon Rondo,8,5200,CHI,OKC,16,2017-02-01,0,Away,Win
PG,Semaj Christon,7.6,3500,OKC,CHI,13,2017-02-01,0,Home,Loss
SG,Monta Ellis,7.4,3500,IND,ORL,20,2017-02-01,0,Away,Win
SG,James Jones,6.9,3500,CLE,MIN,9,2017-02-01,0,Home,Win
SG,Lamar Patterson,6.8,3500,ATL,MIA,12,2017-02-01,0,Away,Loss
PG,Isaiah Canaan,5.7,3500,CHI,OKC,6,2017-02-01,0,Away,Win
SG,Gerald Green,5.7,3500,BOS,TOR,6,2017-02-01,0,Home,Win
PG,Ramon Sessions,5.5,3500,CHA,GSW,7,2017-02-01,0,Away,Loss
PG,Dante Exum,5.4,3500,UTA,MIL,7,2017-02-01,0,Home,Win
SG,Troy Daniels,5,3500,MEM,DEN,6,2017-02-01,0,Away,Win
SG,Joe Harris,4.5,3500,BKN,NYK,8,2017-02-01,0,Home,Loss
PG,Malcolm Delaney,4.5,3500,ATL,MIA,11,2017-02-01,0,Away,Loss
PG,Toney Douglas,4.5,4200,MEM,DEN,5,2017-02-01,0,Away,Win
PG,Jameer Nelson,4.2,5100,DEN,MEM,3,2017-02-01,1,Home,Loss
SG,Alan Anderson,3.6,3500,LAC,PHO,11,2017-02-01,0,Away,Win
SG,Reggie Bullock,3.2,3500,DET,NOR,5,2017-02-01,0,Home,Win
SG,Rodney Hood,3.2,4500,UTA,MIL,7,2017-02-01,1,Home,Win
SG,DeAndre Liggins,2.9,3500,CLE,MIN,3,2017-02-01,0,Home,Win
PG,Ron Baker,2,3500,NYK,BKN,5,2017-02-01,0,Away,Win
SG,Nicolas Brussino,1.2,3500,DAL,PHI,4,2017-02-01,0,Home,Win
SG,Brandon Knight,1,3500,PHO,LAC,8,2017-02-01,0,Home,Loss
PG,Tyus Jones,0.5,3500,MIN,CLE,3,2017-02-01,0,Away,Loss
PG,Kris Dunn,-3,4200,MIN,CLE,10,2017-02-01,0,Away,Loss
SF,LeBron James,58.6,11000,CLE,MIN,34,2017-02-01,1,Home,Win
PF,Anthony Davis,55.4,11200,NOR,DET,40,2017-02-01,1,Away,Loss
PF,Blake Griffin,49.1,8900,LAC,PHO,34,2017-02-01,1,Away,Win
SF,Jimmy Butler,45.3,9500,CHI,OKC,29,2017-02-01,1,Away,Win
SF,Gordon Hayward,43.3,7400,UTA,MIL,32,2017-02-01,1,Home,Win
SF,Kevin Durant,40.6,10700,GSW,CHA,32,2017-02-01,1,Home,Win
PF,Serge Ibaka,40.3,5800,ORL,IND,35,2017-02-01,1,Home,Loss
PF,Frank Kaminsky,39.4,3900,CHA,GSW,23,2017-02-01,0,Away,Loss
PF,Kristaps Porzingis,36.9,6500,NYK,BKN,25,2017-02-01,1,Away,Win
PF,Draymond Green,36.5,7300,GSW,CHA,30,2017-02-01,1,Home,Win
PF,Tobias Harris,35.6,5800,DET,NOR,27,2017-02-01,0,Home,Win
SF,P.J. Tucker,33.8,4500,PHO,LAC,33,2017-02-01,0,Home,Loss
SF,Vince Carter,31,3600,MEM,DEN,26,2017-02-01,0,Away,Win
PF,Channing Frye,30.3,4200,CLE,MIN,21,2017-02-01,1,Home,Win
PF,James Johnson,29.9,6100,MIA,ATL,23,2017-02-01,0,Home,Win
SF,Shabazz Muhammad,28.2,3900,MIN,CLE,30,2017-02-01,0,Away,Loss
SF,Rondae Hollis-Jefferson,28.1,4100,BKN,NYK,29,2017-02-01,1,Home,Loss
SF,Harrison Barnes,27.9,6700,DAL,PHI,31,2017-02-01,1,Home,Win
SF,Joe Johnson,27.7,3500,UTA,MIL,27,2017-02-01,0,Home,Win
PF,Trevor Booker,27.1,4900,BKN,NYK,16,2017-02-01,0,Home,Loss
PF,Jabari Parker,26.4,7600,MIL,UTA,31,2017-02-01,1,Away,Loss
SF,Jae Crowder,26.1,6600,BOS,TOR,33,2017-02-01,1,Home,Win
PF,Thon Maker,26,3500,MIL,UTA,24,2017-02-01,1,Away,Loss
PF,Ersan Ilyasova,25.5,5800,PHI,DAL,31,2017-02-01,1,Away,Loss
PF,Kenneth Faried,24.7,6900,DEN,MEM,27,2017-02-01,1,Home,Loss
PF,Marquese Chriss,24.5,3700,PHO,LAC,27,2017-02-01,1,Home,Loss
PF,Thaddeus Young,24.5,5500,IND,ORL,29,2017-02-01,1,Away,Win
SF,Andrew Wiggins,23.4,7500,MIN,CLE,35,2017-02-01,1,Away,Loss
PF,Paul Millsap,23.4,8400,ATL,MIA,24,2017-02-01,1,Away,Loss
SF,James Ennis,22.7,3500,MEM,DEN,19,2017-02-01,0,Away,Win
SF,Glenn Robinson III,22.4,3600,IND,ORL,21,2017-02-01,0,Away,Win
SF,Mindaugas Kuzminskas,22,3700,NYK,BKN,17,2017-02-01,0,Away,Win
PF,Jared Sullinger,21.7,3500,TOR,BOS,15,2017-02-01,0,Away,Loss
PF,Dario Saric,21.4,4400,PHI,DAL,24,2017-02-01,0,Away,Loss
SF,C.J. Miles,20.8,4100,IND,ORL,20,2017-02-01,1,Away,Win
PF,Marvin Williams,20.5,5100,CHA,GSW,30,2017-02-01,1,Away,Loss
SF,Bojan Bogdanovic,20.4,4300,BKN,NYK,29,2017-02-01,1,Home,Loss
SF,Stanley Johnson,20,3500,DET,NOR,24,2017-02-01,0,Home,Win
PF,Darrell Arthur,20,3600,DEN,MEM,15,2017-02-01,0,Home,Loss
SF,Kent Bazemore,19.5,5000,ATL,MIA,23,2017-02-01,1,Away,Loss
PF,Dirk Nowitzki,19.5,5600,DAL,PHI,28,2017-02-01,1,Home,Win
PF,Marreese Speights,19.4,3900,LAC,PHO,21,2017-02-01,0,Away,Win
SF,Michael Kidd-Gilchrist,19.3,5500,CHA,GSW,22,2017-02-01,1,Away,Loss
PF,JaMychal Green,19.1,4400,MEM,DEN,26,2017-02-01,1,Away,Win
PF,Zach Randolph,19,6300,MEM,DEN,21,2017-02-01,0,Away,Win
SF,Danilo Gallinari,18.6,7300,DEN,MEM,29,2017-02-01,1,Home,Loss
PF,Taj Gibson,18.6,4900,CHI,OKC,21,2017-02-01,1,Away,Win
SF,Jerami Grant,18.2,3500,OKC,CHI,19,2017-02-01,0,Home,Loss
SF,Chandler Parsons,17.7,3500,MEM,DEN,21,2017-02-01,1,Away,Win
SF,Carmelo Anthony,17.6,8500,NYK,BKN,26,2017-02-01,1,Away,Win
SF,Mike Dunleavy,17.2,3500,ATL,MIA,19,2017-02-01,0,Away,Loss
PF,Nemanja Bjelica,16.8,3500,MIN,CLE,19,2017-02-01,0,Away,Loss
SF,Marcus Morris,16.8,5200,DET,NOR,34,2017-02-01,1,Home,Win
SF,Terrence Ross,16.7,3700,TOR,BOS,22,2017-02-01,0,Away,Loss
SF,Andre Roberson,16.7,3700,OKC,CHI,30,2017-02-01,1,Home,Loss
SF,Andre Iguodala,16.5,4400,GSW,CHA,24,2017-02-01,0,Home,Win
SF,Joe Ingles,16.1,3700,UTA,MIL,23,2017-02-01,0,Home,Win
SF,Paul George,15.9,9500,IND,ORL,33,2017-02-01,1,Away,Win
SF,DeMarre Carroll,15.7,4000,TOR,BOS,37,2017-02-01,1,Away,Loss
PF,Patrick Patterson,15.6,3900,TOR,BOS,20,2017-02-01,1,Away,Loss
PF,Kris Humphries,15.6,3500,ATL,MIA,16,2017-02-01,0,Away,Loss
SF,Josh Huestis,15.3,3500,OKC,CHI,6,2017-02-01,0,Home,Loss
SF,DeAndre Bembry,15.1,3500,ATL,MIA,21,2017-02-01,0,Away,Loss
SF,Paul Zipser,15,3700,CHI,OKC,23,2017-02-01,0,Away,Win
SF,Luke Babbitt,14.7,3500,MIA,ATL,19,2017-02-01,1,Home,Win
PF,Jonas Jerebko,14.6,3500,BOS,TOR,19,2017-02-01,0,Home,Win
