dateGame,locationGame,slugTeam,Opp,namePlayer,fgm,fga,3-pointers,fg3a,fg2m,fg2a,minutes,ftm,fta,rebounds,assists,steals,blocks,turnovers,points,fpts,urlPlayerHeadshot
2021-01-09,A,MIA,WAS,Goran Dragic,7,10,7,9,0,1,20,0,0,2,5,0,0,3,21,27.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201609.png
2021-01-09,H,WAS,MIA,Troy Brown,3,6,1,4,2,2,22,0,1,6,1,1,1,0,7,21.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628972.png
2021-01-09,A,MIA,WAS,Duncan Robinson,2,8,2,8,0,0,35,1,2,5,2,0,1,0,7,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629130.png
2021-01-09,A,MIA,WAS,Andre Iguodala,1,3,1,2,0,1,14,0,0,2,2,0,1,0,3,11.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2738.png
2021-01-09,A,MIA,WAS,Kelly Olynyk,7,15,4,11,3,4,32,0,0,6,5,1,1,2,18,36.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203482.png
2021-01-09,A,MIA,WAS,Bam Adebayo,2,4,0,0,2,4,21,5,7,16,4,0,1,4,9,33.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png
2021-01-09,H,WAS,MIA,Moritz Wagner,4,7,2,5,2,2,20,3,4,7,1,1,0,0,13,25.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629021.png
2021-01-09,A,MIA,WAS,Jimmy Butler,10,18,0,1,10,17,36,6,6,10,9,2,1,0,26,60.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png
2021-01-09,H,WAS,MIA,Rui Hachimura,8,18,0,3,8,15,26,1,1,5,2,0,0,0,17,26,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png
2021-01-09,H,WAS,MIA,Thomas Bryant,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png
2021-01-09,H,WAS,MIA,Ish Smith,4,11,1,2,3,9,28,0,0,3,7,0,0,1,9,22.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202397.png
2021-01-09,H,WAS,MIA,Raul Neto,2,9,0,2,2,7,20,2,3,3,3,2,0,2,6,18.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203526.png
2021-01-09,H,WAS,MIA,Garrison Mathews,6,12,4,7,2,5,23,6,7,2,1,2,0,1,22,30.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629726.png
2021-01-09,A,MIA,WAS,Tyler Herro,12,20,1,5,11,15,37,6,8,9,2,0,0,3,31,41.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629639.png
2021-01-09,A,MIA,WAS,Meyers Leonard,0,1,0,1,0,0,8,1,2,4,1,0,0,1,1,6.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203086.png
2021-01-09,H,WAS,MIA,Robin Lopez,5,6,0,0,5,6,21,3,4,1,0,0,0,1,13,13.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201577.png
2021-01-09,A,ATL,CHA,John Collins,4,7,1,1,3,6,30,3,6,10,0,1,0,0,12,27,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628381.png
2021-01-09,H,CHA,ATL,Terry Rozier,8,15,4,9,4,6,35,3,5,4,2,4,0,3,23,39.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626179.png
2021-01-09,H,CHA,ATL,Cody Martin,1,1,1,1,0,0,5,0,0,0,0,1,0,2,3,4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png
2021-01-09,A,ATL,CHA,Cam Reddish,6,17,4,13,2,4,34,5,6,5,1,4,0,3,21,37.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png
2021-01-09,A,ATL,CHA,Solomon Hill,3,5,3,5,0,0,20,0,0,3,3,3,1,0,9,29.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203524.png
2021-01-09,A,ATL,CHA,Clint Capela,2,6,0,0,2,6,27,3,4,13,1,1,0,2,7,25.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203991.png
2021-01-09,A,ATL,CHA,Nathan Knight,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,4.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630233.png
2021-01-09,A,ATL,CHA,Kevin Huerter,4,13,3,10,1,3,33,0,0,4,6,0,0,0,11,24.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628989.png
2021-01-09,H,CHA,ATL,Miles Bridges,0,4,0,1,0,3,25,2,2,3,1,1,0,1,2,9.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png
2021-01-09,H,CHA,ATL,Caleb Martin,6,9,3,4,3,5,17,0,1,2,2,1,0,0,15,23.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628997.png
2021-01-09,H,CHA,ATL,PJ Washington,7,11,2,4,5,7,36,6,6,7,1,0,6,1,22,48.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png
2021-01-09,H,CHA,ATL,Gordon Hayward,6,14,1,4,5,10,36,0,0,1,3,1,0,2,13,19.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png
2021-01-09,H,CHA,ATL,Devonte' Graham,1,6,1,5,0,1,32,6,8,5,7,2,0,3,9,28.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png
2021-01-09,A,ATL,CHA,Brandon Goodwin,2,6,1,4,1,2,13,0,0,0,3,0,0,1,5,8.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629164.png
2021-01-09,H,CHA,ATL,Bismack Biyombo,2,4,0,0,2,4,21,0,0,7,0,0,1,2,4,13.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png
2021-01-09,A,ATL,CHA,Trae Young,5,19,0,5,5,14,37,5,5,2,10,0,0,5,15,27.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629027.png
2021-01-09,A,ATL,CHA,De'Andre Hunter,6,10,1,2,5,8,34,7,7,8,1,1,2,1,20,39.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629631.png
2021-01-09,H,CHA,ATL,LaMelo Ball,9,13,3,5,6,8,31,1,2,12,11,1,0,1,22,54.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630163.png
2021-01-09,A,ATL,CHA,Bogdan Bogdanovic,2,6,1,5,1,1,11,0,0,1,0,0,0,2,5,4.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203992.png
2021-01-09,H,MIN,SA,Jarrett Culver,4,6,0,0,4,6,31,2,4,8,3,0,0,1,10,23.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629633.png
2021-01-09,H,MIN,SA,Malik Beasley,11,20,7,11,4,9,40,0,0,4,2,0,0,2,29,34.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627736.png
2021-01-09,A,SA,MIN,Lonnie Walker,2,8,1,3,1,5,28,2,2,2,0,2,0,0,7,15.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png
2021-01-09,A,SA,MIN,Keldon Johnson,6,12,2,5,4,7,42,3,4,9,4,1,0,0,17,36.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629640.png
2021-01-09,A,SA,MIN,Patty Mills,8,14,5,8,3,6,30,0,0,0,1,0,0,0,21,22.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png
2021-01-09,A,SA,MIN,Jakob Poeltl,0,3,0,0,0,3,16,1,2,7,1,1,0,2,1,11.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627751.png
2021-01-09,H,MIN,SA,Jarred Vanderbilt,1,1,0,0,1,1,12,0,0,2,1,0,0,1,2,4.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png
2021-01-09,A,SA,MIN,Devin Vassell,0,3,0,2,0,1,15,0,0,4,3,1,0,0,0,12.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630170.png
2021-01-09,H,MIN,SA,Jake Layman,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627774.png
2021-01-09,H,MIN,SA,Naz Reid,6,8,3,4,3,4,16,1,2,7,1,0,3,2,16,32.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629675.png
2021-01-09,H,MIN,SA,Ricky Rubio,3,7,0,0,3,7,34,0,0,5,8,0,0,2,6,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201937.png
2021-01-09,A,SA,MIN,Dejounte Murray,7,18,3,6,4,12,41,5,6,14,4,1,1,2,22,48.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png
2021-01-09,A,SA,MIN,LaMarcus Aldridge,4,11,1,3,3,8,33,1,2,3,1,2,1,0,10,24.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200746.png
2021-01-09,H,MIN,SA,Juancho Hernangomez,2,4,1,2,1,2,23,0,0,7,0,0,0,1,5,12.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627823.png
2021-01-09,A,SA,MIN,DeMar DeRozan,13,23,0,2,13,21,44,12,13,5,5,0,0,1,38,50.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201942.png
2021-01-09,H,MIN,SA,D'Angelo Russell,7,22,1,6,6,16,38,1,3,3,6,1,1,1,16,33.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626156.png
2021-01-09,H,MIN,SA,Anthony Edwards,5,11,1,4,4,7,30,2,2,4,4,0,0,3,13,20.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630162.png
2021-01-09,A,SA,MIN,Rudy Gay,4,9,1,3,3,6,17,0,0,4,3,0,1,1,9,20.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200752.png
2021-01-09,H,MIN,SA,Karl-Anthony Towns,9,17,2,3,7,14,37,5,6,13,4,0,3,3,25,52.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626157.png
2021-01-09,A,POR,SAC,CJ Elleby,1,1,1,1,0,0,6,0,0,0,0,0,0,1,3,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629604.png
2021-01-09,H,SAC,POR,Jahmi'us Ramsey,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630186.png
2021-01-09,H,SAC,POR,De'Aaron Fox,3,9,0,1,3,8,25,4,6,2,2,0,0,3,10,12.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628368.png
2021-01-09,H,SAC,POR,Robert Woodard,1,1,1,1,0,0,2,0,0,0,0,0,0,0,3,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630218.png
2021-01-09,H,SAC,POR,Chimezie Metu,1,3,0,0,1,3,7,4,5,3,1,1,2,0,6,20.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629002.png
2021-01-09,A,POR,SAC,Harry Giles,0,2,0,0,0,2,6,0,0,2,2,0,2,0,0,11.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628385.png
2021-01-09,H,SAC,POR,Marvin Bagley,5,14,1,2,4,12,24,4,6,8,0,0,0,2,15,22.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628963.png
2021-01-09,A,POR,SAC,CJ McCollum,13,22,6,11,7,11,29,5,5,3,3,2,0,1,37,50.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png
2021-01-09,A,POR,SAC,Derrick Jones,4,6,1,2,3,4,21,0,0,2,0,1,1,1,9,16.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627884.png
2021-01-09,A,POR,SAC,Jusuf Nurkic,4,8,0,0,4,8,23,2,2,8,5,3,1,2,10,37.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png
2021-01-09,H,SAC,POR,Buddy Hield,3,10,2,8,1,2,26,0,0,5,1,0,1,2,8,16.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627741.png
2021-01-09,A,POR,SAC,Robert Covington,2,4,2,4,0,0,28,0,0,8,4,1,0,0,6,24.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png
2021-01-09,H,SAC,POR,Tyrese Haliburton,5,8,1,4,4,4,31,1,1,2,8,1,0,3,12,26.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630169.png
2021-01-09,A,POR,SAC,Anfernee Simons,2,4,2,3,0,1,7,0,0,0,1,0,0,0,6,7.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png
2021-01-09,A,POR,SAC,Nassir Little,1,2,1,1,0,1,6,0,0,2,0,0,0,0,3,5.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629642.png
2021-01-09,H,SAC,POR,Hassan Whiteside,3,7,0,0,3,7,24,5,9,8,2,1,1,0,11,29.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202355.png
2021-01-09,A,POR,SAC,Carmelo Anthony,4,12,1,5,3,7,22,4,6,2,0,0,1,0,13,18.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2546.png
2021-01-09,H,SAC,POR,Harrison Barnes,4,8,2,4,2,4,33,0,0,7,2,0,1,1,10,23.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203084.png
2021-01-09,H,SAC,POR,Justin James,0,3,0,2,0,1,13,1,2,4,2,0,0,0,1,8.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629713.png
2021-01-09,A,POR,SAC,Damian Lillard,5,16,1,7,4,9,30,6,6,4,6,1,0,0,17,33.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203081.png
2021-01-09,A,POR,SAC,Rodney Hood,0,5,0,3,0,2,15,0,0,2,4,2,0,1,0,13.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203918.png
2021-01-09,A,POR,SAC,Gary Trent,4,9,2,4,2,5,31,0,0,2,1,0,0,1,10,12.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png
2021-01-09,H,SAC,POR,Cory Joseph,4,8,0,2,4,6,18,0,0,1,1,1,0,1,8,12.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202709.png
2021-01-09,A,POR,SAC,Enes Freedom,4,9,0,0,4,9,19,3,4,15,0,0,0,1,11,28,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202683.png
2021-01-09,H,SAC,POR,Glenn Robinson,3,5,1,3,2,2,23,4,4,4,1,0,0,1,11,16.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203922.png
2021-01-09,H,SAC,POR,Nemanja Bjelica,1,5,0,3,1,2,12,2,2,3,1,0,0,2,4,7.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202357.png
2021-01-09,H,DAL,ORL,Maxi Kleber,1,5,1,3,0,2,24,2,2,3,1,0,2,0,5,16.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628467.png
2021-01-09,A,ORL,DAL,Aaron Gordon,6,16,1,7,5,9,36,3,6,4,5,1,1,2,16,32.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png
2021-01-09,H,DAL,ORL,Wes Iwundu,0,2,0,1,0,1,32,0,0,6,1,2,0,2,0,12.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628411.png
2021-01-09,A,ORL,DAL,Nikola Vucevic,14,24,2,7,12,17,33,0,0,15,2,2,0,0,30,57,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png
2021-01-09,H,DAL,ORL,Trey Burke,11,13,7,8,4,5,21,0,0,0,4,0,1,1,29,37,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203504.png
2021-01-09,H,DAL,ORL,Boban Marjanovic,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626246.png
2021-01-09,A,ORL,DAL,Terrence Ross,3,12,0,4,3,8,33,5,5,4,3,0,1,3,11,20.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png
2021-01-09,A,ORL,DAL,Dwayne Bacon,4,13,0,1,4,12,27,1,2,3,1,1,0,0,9,17.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628407.png
2021-01-09,H,DAL,ORL,Josh Green,0,1,0,1,0,0,15,0,0,3,0,0,0,0,0,3.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png
2021-01-09,A,ORL,DAL,Cole Anthony,2,8,1,5,1,3,32,3,4,2,3,0,0,2,8,12.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630175.png
2021-01-09,H,DAL,ORL,Dwight Powell,2,6,0,2,2,4,21,0,0,5,2,0,2,1,4,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203939.png
2021-01-09,A,ORL,DAL,Gary Clark,2,5,2,4,0,1,22,0,0,4,0,1,0,1,6,12.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629109.png
2021-01-09,H,DAL,ORL,Luka Doncic,7,20,3,9,4,11,35,3,3,10,10,1,2,6,20,50,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png
2021-01-09,A,ORL,DAL,Khem Birch,4,4,0,0,4,4,24,4,5,8,0,3,0,0,12,30.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203920.png
2021-01-09,H,DAL,ORL,Tim Hardaway,12,20,8,13,4,7,40,4,6,5,2,0,0,4,36,41,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203501.png
2021-01-09,H,DAL,ORL,James Johnson,4,6,1,3,3,3,26,3,5,4,3,2,1,2,12,28.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201949.png
2021-01-09,A,ORL,DAL,James Ennis,2,5,0,2,2,3,21,0,0,2,1,3,0,1,4,15.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203516.png
2021-01-09,H,DAL,ORL,Willie Cauley-Stein,2,5,0,0,2,5,23,2,2,7,2,0,0,1,6,16.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626161.png
2021-01-09,A,ORL,DAL,Jordan Bone,1,2,0,1,1,1,13,0,0,1,2,0,0,0,2,6.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629648.png
2021-01-09,H,IND,PHX,Myles Turner,6,8,2,3,4,5,36,1,2,10,3,0,4,0,15,43.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png
2021-01-09,H,IND,PHX,Domantas Sabonis,12,24,0,4,12,20,41,4,8,22,4,0,0,3,28,57.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627734.png
2021-01-09,H,IND,PHX,Doug McDermott,3,3,2,2,1,1,23,4,4,1,2,0,0,0,12,16.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png
2021-01-09,A,PHX,IND,Mikal Bridges,12,18,6,8,6,10,35,4,4,3,2,0,1,0,34,43.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628969.png
2021-01-09,A,PHX,IND,Jae Crowder,2,7,2,7,0,0,27,4,4,8,4,1,0,0,10,28.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203109.png
2021-01-09,A,PHX,IND,Langston Galloway,1,3,1,2,0,1,12,0,0,1,0,0,0,0,3,4.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204038.png
2021-01-09,A,PHX,IND,Dario Saric,2,7,0,2,2,5,17,0,0,2,2,0,0,0,4,9.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203967.png
2021-01-09,A,PHX,IND,Deandre Ayton,4,10,0,0,4,10,34,0,0,14,3,0,0,0,8,29.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png
2021-01-09,H,IND,PHX,Justin Holiday,6,10,2,5,4,5,28,3,5,5,0,0,0,0,17,23,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png
2021-01-09,H,IND,PHX,Victor Oladipo,7,21,2,7,5,14,31,0,0,6,4,1,0,2,16,30.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203506.png
2021-01-09,A,PHX,IND,Jevon Carter,4,7,2,5,2,2,16,0,0,3,1,3,1,0,10,27.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png
2021-01-09,H,IND,PHX,Cassius Stanley,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630199.png
2021-01-09,A,PHX,IND,Chris Paul,6,10,0,2,6,8,33,3,3,2,10,0,0,1,15,31.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101108.png
2021-01-09,H,IND,PHX,Edmond Sumner,2,2,0,0,2,2,6,0,0,0,0,1,0,1,4,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628410.png
2021-01-09,H,IND,PHX,Malcolm Brogdon,7,20,3,6,4,14,39,5,5,6,9,0,0,2,22,40.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627763.png
2021-01-09,H,IND,PHX,JaKarr Sampson,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203960.png
2021-01-09,A,PHX,IND,Cameron Johnson,6,13,4,10,2,3,29,0,0,4,4,0,0,1,16,25.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629661.png
2021-01-09,A,PHX,IND,Devin Booker,9,19,1,5,8,14,36,6,6,3,7,2,0,0,25,45.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png
2021-01-09,H,IND,PHX,Aaron Holiday,1,3,1,2,0,1,25,0,0,1,1,0,0,2,3,3.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628988.png
2021-01-09,H,MIL,CLE,Bobby Portis,7,11,1,2,6,9,33,2,3,11,3,4,0,5,17,41.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png
2021-01-09,A,CLE,MIL,Thon Maker,1,4,0,1,1,3,10,0,0,2,0,0,1,0,2,7.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627748.png
2021-01-09,H,MIL,CLE,Pat Connaughton,2,5,2,3,0,2,11,0,0,4,0,0,0,0,6,10.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626192.png
2021-01-09,H,MIL,CLE,Jrue Holiday,5,12,0,2,5,10,36,5,7,6,4,4,1,2,15,41.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png
2021-01-09,A,CLE,MIL,Isaac Okoro,2,9,0,1,2,8,34,0,4,2,1,0,0,1,4,6.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630171.png
2021-01-09,H,MIL,CLE,Donte DiVincenzo,3,10,3,8,0,2,27,2,2,4,4,2,0,1,11,26.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png
2021-01-09,A,CLE,MIL,Damyean Dotson,8,17,2,7,6,10,41,3,3,2,8,1,1,0,21,41.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png
2021-01-09,H,MIL,CLE,Brook Lopez,3,11,0,5,3,6,35,1,2,8,0,0,2,0,7,22.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201572.png
2021-01-09,A,CLE,MIL,Larry Nance,6,11,3,6,3,5,40,2,2,3,2,4,1,3,17,35.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626204.png
2021-01-09,H,MIL,CLE,Thanasis Antetokounmpo,0,0,0,0,0,0,12,0,0,2,2,0,0,2,0,3.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203648.png
2021-01-09,H,MIL,CLE,Bryn Forbes,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627854.png
2021-01-09,A,CLE,MIL,Cedi Osman,4,13,1,8,3,5,31,0,0,5,2,0,0,5,9,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626224.png
2021-01-09,A,CLE,MIL,Andre Drummond,11,23,0,1,11,22,41,4,5,24,3,1,1,6,26,59.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png
2021-01-09,H,MIL,CLE,DJ Wilson,5,9,2,3,3,6,16,0,0,3,1,0,0,1,12,16.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628391.png
2021-01-09,A,CLE,MIL,Lamar Stevens,0,1,0,1,0,0,12,0,0,1,0,0,0,0,0,1.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630205.png
2021-01-09,H,MIL,CLE,DJ Augustin,2,7,1,4,1,3,20,0,0,2,5,0,0,1,5,13.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201571.png
2021-01-09,H,MIL,CLE,Khris Middleton,10,16,3,6,7,10,35,4,4,5,6,1,1,3,27,45,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png
