season,week,player_id,mfl_id,name,position,team,ff_pts,pass_comp,pass_att,pass_yds,pass_td,pass_int,sacked,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,fumbles_lost,xp,fg,pass_1d,rush_1d,rec_1d,ff_pts_ppr,ff_pts_half,fumbles_recovered,td,sacks,points_allowed
2020,5,janova1,12806,Andy Janovich,RB,CLE,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.403,2.282,0.000,0.003,0.000,0.000,0.000,0.000,0.106,0.625,0.42350,NA,NA,NA,NA
2020,5,kittlg1,13299,George Kittle,TE,SF,12.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.957,90.546,0.555,0.046,0.000,0.000,0.000,0.000,4.584,19.250,15.77150,NA,NA,NA,NA
2020,5,kelcet1,11244,Travis Kelce,TE,KC,12.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.819,83.816,0.625,0.029,0.000,0.000,0.000,0.000,4.311,18.893,15.48350,NA,NA,NA,NA
2020,5,andrem1,13671,Mark Andrews,TE,BAL,10.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.844,56.256,0.743,0.017,0.000,0.000,0.000,0.000,2.762,13.894,11.97200,NA,NA,NA,NA
2020,5,walled1,12263,Darren Waller,TE,LV,8.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.522,67.836,0.328,0.059,0.000,0.000,0.000,0.000,3.668,15.156,11.89500,NA,NA,NA,NA
2020,5,smithj6,13193,Jonnu Smith,TE,NE,8.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.228,56.446,0.444,0.032,0.000,0.000,0.000,0.000,2.838,12.473,10.35900,NA,NA,NA,NA
2020,5,henryh1,12676,Hunter Henry,TE,NE,7.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.400,55.597,0.402,0.035,0.000,0.000,0.000,0.000,2.837,12.302,10.10200,NA,NA,NA,NA
2020,5,ertzz1,11247,Zach Ertz,TE,PHI,7.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.774,55.184,0.364,0.042,0.000,0.000,0.000,0.000,2.889,12.392,10.00500,NA,NA,NA,NA
2020,5,schuld1,13772,Dalton Schultz,TE,DAL,7.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.715,43.640,0.454,0.019,0.000,0.000,0.000,0.000,2.274,10.765,8.90750,NA,NA,NA,NA
2020,5,higbet1,12678,Tyler Higbee,TE,LAR,6.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.362,34.711,0.571,0.018,0.000,0.000,0.000,0.000,1.881,10.223,8.54200,NA,NA,NA,NA
2020,5,engrae1,13189,Evan Engram,TE,NYG,6.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.868,44.892,0.320,0.035,0.000,0.000,0.000,0.000,2.526,11.207,8.77300,NA,NA,NA,NA
2020,5,hursth1,13680,Hayden Hurst,TE,ATL,6.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.108,40.176,0.368,0.024,0.000,0.000,0.000,0.000,2.216,10.286,8.23200,NA,NA,NA,NA
2020,5,ebrone1,11695,Eric Ebron,TE,PIT,6.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.534,42.627,0.312,0.020,0.000,0.000,0.000,0.000,2.204,9.629,7.86200,NA,NA,NA,NA
2020,5,gesicm1,13672,Mike Gesicki,TE,MIA,6.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.037,42.127,0.307,0.024,0.000,0.000,0.000,0.000,2.097,9.044,7.52550,NA,NA,NA,NA
2020,5,fellsd2,11337,Darren Fells,TE,DET,5.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.788,31.466,0.370,0.016,0.000,0.000,0.000,0.000,1.659,8.123,6.72900,NA,NA,NA,NA
2020,5,thomal2,11647,Logan Thomas,TE,WAS,5.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.293,34.806,0.306,0.027,0.000,0.000,0.000,0.000,1.872,8.556,6.90950,NA,NA,NA,NA
2020,5,gronkr1,9902,Rob Gronkowski,TE,TB,5.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.555,36.278,0.267,0.021,0.000,0.000,0.000,0.000,1.974,8.743,6.96550,NA,NA,NA,NA
2020,5,grahaj1,9925,Jimmy Graham,TE,CHI,5.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.436,33.945,0.291,0.030,0.000,0.000,0.000,0.000,1.866,8.517,6.79900,NA,NA,NA,NA
2020,5,cookj2,9474,Jared Cook,TE,LAC,4.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.662,33.006,0.274,0.015,0.000,0.000,0.000,0.000,1.693,7.577,6.24600,NA,NA,NA,NA
2020,5,hoopea1,12677,Austin Hooper,TE,CLE,4.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.428,33.093,0.264,0.029,0.000,0.000,0.000,0.000,1.833,8.263,6.54900,NA,NA,NA,NA
2020,5,olseng1,8687,Greg Olsen,TE,,4.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.087,27.762,0.263,0.017,0.000,0.000,0.000,0.000,1.576,7.407,5.86350,NA,NA,NA,NA
2020,5,eifert1,11250,Tyler Eifert,TE,,4.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.377,28.639,0.244,0.016,0.000,0.000,0.000,0.000,1.481,6.673,5.48450,NA,NA,NA,NA
2020,5,sampld1,14146,Drew Sample,TE,CIN,4.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.853,29.800,0.218,0.024,0.000,0.000,0.000,0.000,1.609,7.093,5.66650,NA,NA,NA,NA
2020,5,rudolk1,10312,Kyle Rudolph,TE,NYG,4.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.976,25.059,0.285,0.016,0.000,0.000,0.000,0.000,1.278,6.160,5.17200,NA,NA,NA,NA
2020,5,aliecm1,13246,Mo Alie-Cox,TE,IND,4.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.236,25.376,0.277,0.014,0.000,0.000,0.000,0.000,1.336,6.408,5.29000,NA,NA,NA,NA
2020,5,bratec1,12110,Cameron Brate,TE,TB,3.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.252,25.529,0.232,0.013,0.000,0.000,0.000,0.000,1.344,6.171,5.04500,NA,NA,NA,NA
2020,5,herndc1,13679,Chris Herndon,TE,NYJ,3.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.692,25.662,0.232,0.023,0.000,0.000,0.000,0.000,1.428,6.604,5.25800,NA,NA,NA,NA
2020,5,thomai1,13678,Ian Thomas,TE,CAR,3.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.627,23.904,0.256,0.019,0.000,0.000,0.000,0.000,1.351,6.515,5.20150,NA,NA,NA,NA
2020,5,rodger1,11785,Richard Rodgers,TE,,3.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.604,28.179,0.151,0.023,0.000,0.000,0.000,0.000,1.505,6.282,4.98000,NA,NA,NA,NA
2020,5,arnold1,13880,Dan Arnold,TE,CAR,3.586,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.060,25.775,0.172,0.012,0.000,0.000,0.000,0.000,1.319,5.646,4.61600,NA,NA,NA,NA
2020,5,doylej1,11516,Jack Doyle,TE,IND,2.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.236,22.838,0.121,0.014,0.000,0.000,0.000,0.000,1.242,5.218,4.10000,NA,NA,NA,NA
2020,5,smithi2,14141,Irv Smith Jr.,TE,MIN,2.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.098,16.706,0.209,0.009,0.000,0.000,0.000,0.000,0.813,4.005,3.45600,NA,NA,NA,NA
2020,5,moreaf1,14239,Foster Moreau,TE,LV,2.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.604,13.567,0.229,0.005,0.000,0.000,0.000,0.000,0.608,3.325,3.02300,NA,NA,NA,NA
2020,5,knoxd1,14143,Dawson Knox,TE,BUF,2.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.245,19.956,0.094,0.008,0.000,0.000,0.000,0.000,0.959,3.789,3.16650,NA,NA,NA,NA
2020,5,boylen1,12328,Nick Boyle,TE,BAL,2.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.428,10.715,0.229,0.006,0.000,0.000,0.000,0.000,0.650,3.862,3.14800,NA,NA,NA,NA
2020,5,burtot1,11705,Trey Burton,TE,,2.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.677,19.032,0.087,0.011,0.000,0.000,0.000,0.000,1.002,4.080,3.24150,NA,NA,NA,NA
2020,5,firksa1,13919,Anthony Firkser,TE,TEN,2.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.171,17.561,0.111,0.016,0.000,0.000,0.000,0.000,1.036,4.561,3.47550,NA,NA,NA,NA
2020,5,brownp3,13994,Pharaoh Brown,TE,HOU,2.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.212,16.482,0.087,0.007,0.000,0.000,0.000,0.000,0.825,3.368,2.76200,NA,NA,NA,NA
2020,5,evereg1,13236,Gerald Everett,TE,SEA,2.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.569,17.998,0.037,0.009,0.000,0.000,0.000,0.000,0.944,3.573,2.78850,NA,NA,NA,NA
2020,5,griffr2,11399,Ryan Griffin,TE,NYJ,1.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.243,13.997,0.093,0.011,0.000,0.000,0.000,0.000,0.738,3.179,2.55750,NA,NA,NA,NA
2020,5,oshauj1,12330,James O'Shaughnessy,TE,JAX,1.908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.426,17.183,0.035,0.010,0.000,0.000,0.000,0.000,0.889,3.334,2.62100,NA,NA,NA,NA
2020,5,conklt1,13675,Tyler Conklin,TE,MIN,1.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.878,13.921,0.076,0.007,0.000,0.000,0.000,0.000,0.670,2.712,2.27300,NA,NA,NA,NA
2020,5,njokud1,13192,David Njoku,TE,CLE,1.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.210,13.694,0.068,0.010,0.000,0.000,0.000,0.000,0.721,2.967,2.36200,NA,NA,NA,NA
2020,5,bellb1,12213,Blake Bell,TE,KC,1.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.857,11.749,0.072,0.004,0.000,0.000,0.000,0.000,0.587,2.456,2.02750,NA,NA,NA,NA
2020,5,wittej1,6997,Jason Witten,TE,,1.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.845,8.140,0.123,0.008,0.000,0.000,0.000,0.000,0.451,2.381,1.95850,NA,NA,NA,NA
2020,5,pruitm1,12309,MyCole Pruitt,TE,TEN,1.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.257,7.526,0.118,0.009,0.000,0.000,0.000,0.000,0.502,2.700,2.07150,NA,NA,NA,NA
2020,5,disslw1,13763,Will Dissly,TE,SEA,1.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.544,9.798,0.072,0.008,0.000,0.000,0.000,0.000,0.637,2.940,2.16800,NA,NA,NA,NA
2020,5,bryanh2,14875,Harrison Bryant,TE,CLE,1.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.807,9.129,0.045,0.007,0.000,0.000,0.000,0.000,0.481,1.976,1.57250,NA,NA,NA,NA
2020,5,kroftt1,12212,Tyler Kroft,TE,NYJ,1.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.132,7.127,0.066,0.008,0.000,0.000,0.000,0.000,0.465,2.225,1.65900,NA,NA,NA,NA
2020,5,smithk8,14142,Kaden Smith,TE,NYG,0.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.019,7.280,0.045,0.007,0.000,0.000,0.000,0.000,0.451,2.003,1.49350,NA,NA,NA,NA
2020,5,dwellr1,13988,Ross Dwelley,TE,SF,0.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.464,5.749,0.066,0.003,0.000,0.000,0.000,0.000,0.295,1.429,1.19700,NA,NA,NA,NA
2020,5,mcdonv1,11257,Vance McDonald,TE,,0.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.140,6.459,0.054,0.006,0.000,0.000,0.000,0.000,0.442,2.098,1.52800,NA,NA,NA,NA
2020,5,hillj4,11529,Josh Hill,TE,,0.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.847,8.610,0.010,0.005,0.000,0.000,0.000,0.000,0.469,1.758,1.33450,NA,NA,NA,NA
2020,5,hollij1,13391,Jacob Hollister,TE,BUF,0.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.257,3.266,0.096,0.001,0.000,0.000,0.000,0.000,0.166,1.158,1.02950,NA,NA,NA,NA
2020,5,harrid3,11448,Demetrius Harris,TE,CHI,0.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.429,4.849,0.021,0.004,0.000,0.000,0.000,0.000,0.256,1.032,0.81750,NA,NA,NA,NA
2020,5,shahea1,13254,Adam Shaheen,TE,MIA,0.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.337,4.956,0.015,0.003,0.000,0.000,0.000,0.000,0.243,0.917,0.74850,NA,NA,NA,NA
2020,5,cartec1,13369,Cethan Carter,TE,MIA,0.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.357,5.418,0.000,0.003,0.000,0.000,0.000,0.000,0.264,0.893,0.71450,NA,NA,NA,NA
2020,5,greenv1,10432,Virgil Green,TE,LAC,0.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.338,3.879,0.024,0.003,0.000,0.000,0.000,0.000,0.204,0.864,0.69500,NA,NA,NA,NA
2020,5,manhec1,12955,Chris Manhertz,TE,JAX,0.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.239,2.656,0.020,0.002,0.000,0.000,0.000,0.000,0.141,0.621,0.50150,NA,NA,NA,NA
2020,5,smithl1,10398,Lee Smith,TE,ATL,0.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.226,1.425,0.037,0.002,0.000,0.000,0.000,0.000,0.093,0.587,0.47400,NA,NA,NA,NA
2020,5,wescot1,14231,Trevon Wesco,TE,NYJ,0.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,2.333,0.015,0.002,0.000,0.000,0.000,0.000,0.123,0.526,0.42250,NA,NA,NA,NA
2020,5,stockl1,10354,Luke Stocker,TE,ATL,0.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.514,2.976,0.000,0.003,0.000,0.000,0.000,0.000,0.202,0.806,0.54900,NA,NA,NA,NA
2020,5,keizen1,14356,Nick Keizer,TE,KC,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.134,1.643,0.013,0.001,0.000,0.000,0.000,0.000,0.085,0.374,0.30700,NA,NA,NA,NA
2020,5,hillt1,12801,Tyreek Hill,WR,KC,14.672,0.000,0.000,0.000,0.000,0.000,0.000,1.458,8.155,0.063,5.081,87.103,0.804,0.028,0.000,0.000,0.000,0.338,3.815,19.753,17.21250,NA,NA,NA,NA
2020,5,hopkid1,11232,DeAndre Hopkins,WR,ARI,13.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.667,89.040,0.775,0.045,0.000,0.000,0.000,0.000,4.595,21.131,17.29750,NA,NA,NA,NA
2020,5,metcad1,14102,DK Metcalf,WR,SEA,13.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.245,102.881,0.478,0.023,0.000,0.000,0.000,0.000,4.012,17.355,15.23250,NA,NA,NA,NA
2020,5,thiela1,11938,Adam Thielen,WR,MIN,12.906,0.000,0.000,0.000,0.000,0.000,0.000,0.588,2.460,0.000,6.586,84.921,0.714,0.058,0.000,0.000,0.000,0.102,4.178,19.492,16.19900,NA,NA,NA,NA
2020,5,ridlec1,13629,Calvin Ridley,WR,ATL,12.487,0.000,0.000,0.000,0.000,0.000,0.000,0.181,1.974,0.000,5.135,84.817,0.645,0.031,0.000,0.000,0.000,0.082,3.767,17.622,15.05450,NA,NA,NA,NA
2020,5,locket1,12187,Tyler Lockett,WR,SEA,11.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.818,80.018,0.622,0.037,0.000,0.000,0.000,0.000,4.109,18.478,15.06900,NA,NA,NA,NA
2020,5,diggss1,12186,Stefon Diggs,WR,BUF,11.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.887,86.952,0.505,0.039,0.000,0.000,0.000,0.000,4.037,17.534,14.59050,NA,NA,NA,NA
2020,5,kuppc1,13164,Cooper Kupp,WR,LAR,11.274,0.000,0.000,0.000,0.000,0.000,0.000,1.165,5.022,0.000,5.828,71.993,0.608,0.038,0.000,0.000,0.000,0.208,3.611,17.102,14.18800,NA,NA,NA,NA
2020,5,charkd1,13668,D.J. Chark,WR,JAX,11.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.229,80.189,0.548,0.036,0.000,0.000,0.000,0.000,3.667,16.464,13.84950,NA,NA,NA,NA
2020,5,evansm1,11671,Mike Evans,WR,TB,11.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.570,75.244,0.628,0.033,0.000,0.000,0.000,0.000,3.627,16.796,14.01100,NA,NA,NA,NA
2020,5,coopea1,12175,Amari Cooper,WR,DAL,11.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.573,80.566,0.537,0.038,0.000,0.000,0.000,0.000,4.336,18.776,14.98950,NA,NA,NA,NA
2020,5,brownm6,14105,Marquise Brown,WR,BAL,11.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.053,80.366,0.526,0.023,0.000,0.000,0.000,0.000,3.622,16.200,13.67350,NA,NA,NA,NA
2020,5,moored4,13635,D.J. Moore,WR,CAR,11.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.374,74.368,0.631,0.038,0.000,0.000,0.000,0.000,3.548,16.521,13.83400,NA,NA,NA,NA
2020,5,robina3,11678,Allen Robinson,WR,CHI,11.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.549,87.287,0.409,0.057,0.000,0.000,0.000,0.000,4.233,17.618,14.34350,NA,NA,NA,NA
2020,5,fullew1,12647,Will Fuller,WR,MIA,11.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.455,77.916,0.554,0.031,0.000,0.000,0.000,0.000,3.668,16.509,13.78150,NA,NA,NA,NA
2020,5,woodsr1,11228,Robert Woods,WR,LAR,11.015,0.000,0.000,0.000,0.000,0.000,0.000,2.038,15.065,0.103,5.491,64.280,0.424,0.041,0.000,0.000,0.000,0.625,3.305,16.506,13.76050,NA,NA,NA,NA
2020,5,anderr2,12930,Robby Anderson,WR,CAR,10.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.090,79.680,0.503,0.043,0.000,0.000,0.000,0.000,3.895,16.990,13.94500,NA,NA,NA,NA
2020,5,allenk1,11222,Keenan Allen,WR,LAC,10.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.334,82.750,0.434,0.058,0.000,0.000,0.000,0.000,4.329,18.097,14.43000,NA,NA,NA,NA
2020,5,mclaut1,14109,Terry McLaurin,WR,WAS,10.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.524,88.175,0.306,0.046,0.000,0.000,0.000,0.000,3.969,16.086,13.32400,NA,NA,NA,NA
2020,5,beckho1,11679,Odell Beckham,WR,CLE,10.522,0.000,0.000,0.000,0.000,0.000,0.000,0.500,4.347,0.000,4.839,71.892,0.498,0.045,0.000,0.000,0.000,0.180,3.330,15.361,12.94150,NA,NA,NA,NA
2020,5,slaytd1,14122,Darius Slayton,WR,NYG,10.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.189,71.099,0.536,0.030,0.000,0.000,0.000,0.000,3.126,14.455,12.36050,NA,NA,NA,NA
2020,5,lambc1,14832,CeeDee Lamb,WR,DAL,10.138,0.000,0.000,0.000,0.000,0.000,0.000,0.571,3.240,0.000,4.573,67.138,0.525,0.025,0.000,0.000,0.000,0.134,3.125,14.711,12.42450,NA,NA,NA,NA
2020,5,parked1,12176,DeVante Parker,WR,MIA,10.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.624,74.342,0.456,0.044,0.000,0.000,0.000,0.000,3.618,15.706,12.89400,NA,NA,NA,NA
2020,5,jeffej1,14836,Justin Jefferson,WR,MIN,10.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.159,75.176,0.428,0.042,0.000,0.000,0.000,0.000,3.510,15.161,12.58150,NA,NA,NA,NA
2020,5,smithj5,13156,JuJu Smith-Schuster,WR,PIT,9.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.586,71.046,0.437,0.031,0.000,0.000,0.000,0.000,3.517,15.251,12.45800,NA,NA,NA,NA
2020,5,boydt2,12650,Tyler Boyd,WR,CIN,9.533,0.000,0.000,0.000,0.000,0.000,0.000,0.266,1.527,0.000,5.705,79.105,0.262,0.051,0.000,0.000,0.000,0.063,3.771,15.238,12.38550,NA,NA,NA,NA
2020,5,browna5,14104,A.J. Brown,WR,TEN,9.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.714,72.752,0.381,0.043,0.000,0.000,0.000,0.000,3.600,15.189,12.33200,NA,NA,NA,NA
2020,5,gallum1,13646,Michael Gallup,WR,DAL,9.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.430,67.138,0.430,0.022,0.000,0.000,0.000,0.000,3.085,13.680,11.46500,NA,NA,NA,NA
2020,5,shenal1,14838,Laviska Shenault,WR,JAX,8.902,0.000,0.000,0.000,0.000,0.000,0.000,2.264,15.940,0.045,4.160,52.982,0.305,0.045,0.000,0.000,0.000,0.662,2.621,13.062,10.98200,NA,NA,NA,NA
2020,5,hiltot1,10729,T.Y. Hilton,WR,IND,8.863,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.913,64.708,0.407,0.025,0.000,0.000,0.000,0.000,2.873,12.776,10.81950,NA,NA,NA,NA
2020,5,crowdj1,12184,Jamison Crowder,WR,NYJ,8.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.281,61.822,0.433,0.045,0.000,0.000,0.000,0.000,3.178,13.971,11.33050,NA,NA,NA,NA
2020,5,johnsd15,14208,Diontae Johnson,WR,PIT,8.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.358,60.712,0.446,0.030,0.000,0.000,0.000,0.000,3.170,14.045,11.36600,NA,NA,NA,NA
2020,5,smitht9,13645,Tre'Quan Smith,WR,NO,8.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.355,55.967,0.508,0.025,0.000,0.000,0.000,0.000,2.758,12.950,10.77250,NA,NA,NA,NA
2020,5,aiyukb1,14840,Brandon Aiyuk,WR,SF,8.540,0.000,0.000,0.000,0.000,0.000,0.000,2.925,15.941,0.076,3.942,50.303,0.257,0.041,0.000,0.000,0.000,0.662,2.486,12.482,10.51100,NA,NA,NA,NA
2020,5,sandee1,9918,Emmanuel Sanders,WR,BUF,8.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.113,54.532,0.508,0.024,0.000,0.000,0.000,0.000,2.650,12.566,10.50950,NA,NA,NA,NA
2020,5,milles2,14280,Scott Miller,WR,TB,8.343,0.000,0.000,0.000,0.000,0.000,0.000,0.482,2.517,0.000,4.029,61.808,0.327,0.026,0.000,0.000,0.000,0.104,2.826,12.372,10.35750,NA,NA,NA,NA
2020,5,landrj1,11680,Jarvis Landry,WR,CLE,8.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.839,61.621,0.377,0.041,0.000,0.000,0.000,0.000,3.049,13.181,10.76150,NA,NA,NA,NA
2020,5,higgit1,14835,Tee Higgins,WR,CIN,8.249,0.000,0.000,0.000,0.000,0.000,0.000,0.442,3.055,0.000,4.517,51.472,0.480,0.042,0.000,0.000,0.000,0.127,2.680,12.766,10.50750,NA,NA,NA,NA
2020,5,tateg1,9831,Golden Tate,WR,,8.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.868,60.665,0.335,0.035,0.000,0.000,0.000,0.000,3.031,12.875,10.44100,NA,NA,NA,NA
2020,5,hardmm1,14113,Mecole Hardman,WR,KC,7.939,0.000,0.000,0.000,0.000,0.000,0.000,0.721,3.136,0.000,3.476,46.016,0.510,0.018,0.000,0.000,0.000,0.130,2.238,11.415,9.67700,NA,NA,NA,NA
2020,5,zaccho1,14592,Olamide Zaccheaus,WR,ATL,7.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.365,55.057,0.379,0.025,0.000,0.000,0.000,0.000,2.736,12.095,9.91250,NA,NA,NA,NA
2020,5,cooksb1,11674,Brandin Cooks,WR,HOU,7.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.121,52.443,0.391,0.024,0.000,0.000,0.000,0.000,2.595,11.663,9.60250,NA,NA,NA,NA
2020,5,samued1,14136,Deebo Samuel,WR,SF,7.402,0.000,0.000,0.000,0.000,0.000,0.000,1.232,9.299,0.054,3.826,53.178,0.149,0.032,0.000,0.000,0.000,0.386,2.533,11.228,9.31500,NA,NA,NA,NA
2020,5,watkis1,11670,Sammy Watkins,WR,BAL,7.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.947,57.521,0.255,0.021,0.000,0.000,0.000,0.000,2.967,12.187,9.71350,NA,NA,NA,NA
2020,5,samuec1,13157,Curtis Samuel,WR,WAS,7.220,0.000,0.000,0.000,0.000,0.000,0.000,2.033,12.589,0.079,3.463,38.512,0.286,0.040,0.000,0.000,0.000,0.522,2.029,10.683,8.95150,NA,NA,NA,NA
2020,5,gager1,13809,Russell Gage,WR,ATL,7.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.750,53.569,0.317,0.027,0.000,0.000,0.000,0.000,2.803,11.955,9.58000,NA,NA,NA,NA
2020,5,renfrh1,14123,Hunter Renfrow,WR,LV,7.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.865,56.982,0.262,0.035,0.000,0.000,0.000,0.000,2.648,11.065,9.13250,NA,NA,NA,NA
