dateGame,locationGame,slugTeam,Opp,namePlayer,fgm,fga,3-pointers,fg3a,fg2m,fg2a,minutes,ftm,fta,rebounds,assists,steals,blocks,turnovers,points,fpts,urlPlayerHeadshot
2019-12-11,H,CHI,ATL,Luke Kornet,0,2,0,1,0,1,7,0,0,2,0,0,0,0,0,2.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png
2019-12-11,A,ATL,CHI,Kevin Huerter,3,9,1,6,2,3,24,2,2,2,4,1,0,2,9,18.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628989.png
2019-12-11,A,ATL,CHI,Jabari Parker,5,10,1,2,4,8,21,0,0,7,0,1,1,2,11,23.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203953.png
2019-12-11,A,ATL,CHI,Allen Crabbe,2,4,2,4,0,0,22,0,0,2,1,0,0,0,6,9.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203459.png
2019-12-11,A,ATL,CHI,De'Andre Hunter,2,9,2,5,0,4,24,0,0,2,1,0,1,0,6,12.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629631.png
2019-12-11,A,ATL,CHI,Cam Reddish,4,11,3,9,1,2,29,5,8,5,1,0,1,3,16,23.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png
2019-12-11,H,CHI,ATL,Ryan Arcidiacono,0,1,0,0,0,1,17,0,0,2,0,0,0,0,0,2.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627853.png
2019-12-11,H,CHI,ATL,Kris Dunn,4,9,0,3,4,6,23,1,1,3,2,3,1,1,9,26.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627739.png
2019-12-11,A,ATL,CHI,DeAndre' Bembry,0,0,0,0,0,0,8,0,0,1,0,1,1,2,0,5.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627761.png
2019-12-11,H,CHI,ATL,Lauri Markkanen,8,9,2,3,6,6,23,4,5,4,2,0,1,1,22,31.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628374.png
2019-12-11,H,CHI,ATL,Wendell Carter,5,8,0,0,5,8,23,1,1,10,1,0,0,0,11,24.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png
2019-12-11,A,ATL,CHI,Damian Jones,5,6,0,0,5,6,14,0,0,3,0,0,1,1,10,15.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627745.png
2019-12-11,H,CHI,ATL,Tomas Satoransky,3,5,1,1,2,4,24,0,0,2,4,1,0,3,7,15.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203107.png
2019-12-11,A,ATL,CHI,Alex Len,7,9,1,1,6,8,20,2,4,5,3,0,0,0,17,27.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203458.png
2019-12-11,A,ATL,CHI,Trae Young,4,14,1,6,3,8,32,6,7,2,13,2,0,7,15,35.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629027.png
2019-12-11,A,ATL,CHI,Evan Turner,0,1,0,1,0,0,13,0,0,3,1,0,0,3,0,2.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202323.png
2019-12-11,A,ATL,CHI,Chandler Parsons,1,2,1,2,0,0,8,0,0,2,0,0,0,1,3,4.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202718.png
2019-12-11,A,NYK,GSW,RJ Barrett,8,16,3,5,5,11,46,3,4,10,3,1,1,3,22,41.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629628.png
2019-12-11,A,NYK,GSW,Mitchell Robinson,4,7,0,0,4,7,30,1,2,9,1,0,3,0,9,30.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629011.png
2019-12-11,A,NYK,GSW,Damyean Dotson,0,3,0,2,0,1,17,0,1,2,3,0,0,0,0,6.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png
2019-12-11,A,NYK,GSW,Frank Ntilikina,1,3,0,1,1,2,13,0,0,0,1,0,0,4,2,-0.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628373.png
2019-12-11,A,NYK,GSW,Julius Randle,7,16,3,4,4,12,38,7,10,13,5,0,0,4,24,43.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203944.png
2019-12-11,A,NYK,GSW,Kevin Knox,1,4,0,2,1,2,17,0,0,3,1,0,2,0,2,13.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628995.png
2019-12-11,H,GSW,NYK,Omari Spellman,1,4,0,2,1,2,16,1,1,6,2,0,0,0,3,13.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629016.png
2019-12-11,A,NYK,GSW,Bobby Portis,5,8,1,3,4,5,24,4,5,3,2,0,0,1,15,20.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png
2019-12-11,H,GSW,NYK,Kevon Looney,2,2,0,0,2,2,5,1,1,1,0,0,0,0,5,6.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626172.png
2019-12-11,H,GSW,NYK,Willie Cauley-Stein,3,7,0,0,3,7,22,1,2,5,0,0,3,0,7,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626161.png
2019-12-11,H,GSW,NYK,Marquese Chriss,4,8,0,1,4,7,24,4,6,10,2,1,3,1,12,38,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627737.png
2019-12-11,H,GSW,NYK,Glenn Robinson,6,14,2,6,4,8,36,3,4,4,2,1,0,1,17,26.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203922.png
2019-12-11,H,GSW,NYK,Alec Burks,6,14,1,4,5,10,33,5,5,5,2,2,0,2,18,31,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png
2019-12-11,H,GSW,NYK,Eric Paschall,2,6,0,1,2,5,17,1,2,1,1,0,0,0,5,7.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629672.png
2019-12-11,H,GSW,NYK,Ky Bowman,1,2,0,1,1,1,15,1,2,0,0,0,0,0,3,3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629065.png
2019-12-11,H,GSW,NYK,D'Angelo Russell,12,27,6,14,6,13,36,2,3,3,6,2,0,2,32,48.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626156.png
2019-12-11,H,GSW,NYK,Damion Lee,3,7,0,3,3,4,15,0,0,1,0,0,0,0,6,7.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png
2019-12-11,H,GSW,NYK,Jacob Evans,0,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628980.png
2019-12-11,A,NYK,GSW,Elfrid Payton,7,14,0,3,7,11,30,0,0,4,5,1,0,5,14,24.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203901.png
2019-12-11,H,GSW,NYK,Draymond Green,5,11,1,5,4,6,39,3,4,10,12,4,0,2,14,54,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203110.png
2019-12-11,A,NYK,GSW,Marcus Morris,10,18,5,9,5,9,36,11,12,10,3,3,0,1,36,60.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png
2019-12-11,A,NYK,GSW,Taj Gibson,0,1,0,0,0,1,14,0,0,4,1,0,1,0,0,9.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png
2019-12-12,H,DEN,POR,Mason Plumlee,2,6,0,0,2,6,18,0,0,5,3,0,1,0,4,17.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203486.png
2019-12-12,H,DEN,POR,Jerami Grant,7,12,5,6,2,6,31,1,4,5,0,2,0,0,20,32,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png
2019-12-12,H,DEN,POR,Monte Morris,4,8,1,3,3,5,20,2,2,1,7,2,0,0,11,28.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png
2019-12-12,H,DEN,POR,Jamal Murray,4,11,2,5,2,6,28,2,3,6,3,1,0,3,12,23.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png
2019-12-12,A,POR,DEN,Carmelo Anthony,8,16,2,5,6,11,37,2,2,9,1,2,2,2,20,42.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2546.png
2019-12-12,A,POR,DEN,Kent Bazemore,3,7,1,5,2,2,30,2,2,3,2,0,0,1,9,14.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203145.png
2019-12-12,A,POR,DEN,CJ McCollum,6,11,3,7,3,4,37,0,1,2,2,0,0,3,15,17.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png
2019-12-12,H,DEN,POR,Paul Millsap,3,7,0,1,3,6,16,0,0,5,0,0,1,2,6,13,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200794.png
2019-12-12,H,DEN,POR,Gary Harris,5,9,3,6,2,3,37,2,2,1,2,0,0,1,15,18.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203914.png
2019-12-12,A,POR,DEN,Damian Lillard,5,16,2,9,3,7,38,1,2,2,11,1,0,2,13,32.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203081.png
2019-12-12,A,POR,DEN,Skal Labissiere,0,2,0,0,0,2,23,0,0,5,3,0,0,0,0,10.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627746.png
2019-12-12,A,POR,DEN,Hassan Whiteside,15,21,1,1,14,20,35,2,2,11,2,0,4,0,33,61.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202355.png
2019-12-12,H,DEN,POR,Will Barton,6,12,2,4,4,8,35,1,2,11,4,1,0,0,15,37.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203115.png
2019-12-12,A,POR,DEN,Gary Trent,0,3,0,0,0,3,5,0,0,1,0,0,0,0,0,1.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png
2019-12-12,H,DEN,POR,Torrey Craig,2,5,1,2,1,3,14,0,0,2,0,0,0,0,5,7.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628470.png
2019-12-12,A,POR,DEN,Mario Hezonja,0,1,0,0,0,1,14,0,0,2,0,0,0,0,0,2.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626209.png
2019-12-12,H,DEN,POR,Michael Porter,2,4,2,4,0,0,10,0,0,1,0,0,0,3,6,4.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629008.png
2019-12-12,A,POR,DEN,Anfernee Simons,4,9,0,3,4,6,22,1,2,0,1,1,1,0,9,16.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png
2019-12-12,H,DEN,POR,Nikola Jokic,7,14,2,5,5,9,31,4,6,11,6,0,0,1,20,41.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203999.png
2019-12-12,H,DET,DAL,Tony Snell,4,7,4,6,0,1,28,0,0,1,0,0,0,0,12,13.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203503.png
2019-12-12,A,DAL,DET,Ryan Broekhoff,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629151.png
2019-12-12,H,DET,DAL,Tim Frazier,0,1,0,0,0,1,2,2,2,0,2,0,0,0,2,5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204025.png
2019-12-12,H,DET,DAL,Luke Kennard,3,13,2,8,1,5,34,0,0,0,4,1,0,0,8,17,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628379.png
2019-12-12,H,DET,DAL,Langston Galloway,0,3,0,1,0,2,20,2,2,1,1,0,0,0,2,4.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204038.png
2019-12-12,A,DAL,DET,Kristaps Porzingis,8,18,0,5,8,13,30,4,4,8,1,0,3,0,20,40.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204001.png
2019-12-12,H,DET,DAL,Christian Wood,4,4,0,0,4,4,14,2,2,8,0,0,1,1,10,21.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png
2019-12-12,H,DET,DAL,Blake Griffin,3,16,1,10,2,6,30,3,4,3,5,0,0,0,10,21.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png
2019-12-12,A,DAL,DET,Dwight Powell,3,4,0,1,3,3,31,3,4,10,1,1,1,0,9,28.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203939.png
2019-12-12,A,DAL,DET,Dorian Finney-Smith,2,5,2,4,0,1,31,0,0,5,3,0,0,0,6,16.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627827.png
2019-12-12,H,DET,DAL,Andre Drummond,10,14,0,1,10,13,34,3,6,15,1,3,1,2,23,52.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png
2019-12-12,H,DET,DAL,Derrick Rose,7,16,5,10,2,6,26,0,0,0,4,2,0,3,19,28,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201565.png
2019-12-12,H,DET,DAL,Svi Mykhailiuk,0,0,0,0,0,0,12,0,0,1,1,0,0,0,0,2.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629004.png
2019-12-12,A,DAL,DET,Tim Hardaway,1,6,0,5,1,1,25,0,0,5,0,0,0,2,2,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203501.png
2019-12-12,H,DET,DAL,Markieff Morris,6,8,3,5,3,3,17,1,3,3,1,0,0,1,16,20.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png
2019-12-12,H,DET,DAL,Bruce Brown,2,6,0,1,2,5,22,3,4,2,4,2,0,0,7,21.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png
2019-12-12,A,DAL,DET,Justin Jackson,1,6,0,2,1,4,21,0,0,2,1,0,0,0,2,5.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628382.png
2019-12-12,H,DET,DAL,Thon Maker,1,1,0,0,1,1,2,0,0,0,0,0,0,0,2,2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627748.png
2019-12-12,A,DAL,DET,Seth Curry,11,15,6,9,5,6,34,2,3,7,4,2,0,3,30,47.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png
2019-12-12,A,DAL,DET,Jalen Brunson,3,6,1,3,2,3,15,0,0,1,4,0,0,1,7,13.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png
2019-12-12,A,DAL,DET,Maxi Kleber,2,4,1,2,1,2,18,0,0,1,0,1,1,1,5,11.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628467.png
2019-12-12,A,DAL,DET,Luka Doncic,14,24,6,13,8,11,34,7,12,12,11,0,0,3,41,68.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png
2019-12-12,A,PHI,BOS,Joel Embiid,12,21,2,3,10,18,36,12,14,13,6,0,1,2,38,63.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203954.png
2019-12-12,H,BOS,PHI,Enes Freedom,10,13,0,1,10,12,24,0,0,9,0,2,2,0,20,42.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202683.png
2019-12-12,H,BOS,PHI,Brad Wanamaker,1,1,0,0,1,1,15,0,0,0,3,0,0,0,2,6.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202954.png
2019-12-12,H,BOS,PHI,Daniel Theis,7,11,1,2,6,9,24,1,1,5,1,0,1,0,16,26.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628464.png
2019-12-12,H,BOS,PHI,Kemba Walker,8,21,5,13,3,8,36,8,10,1,8,0,1,1,29,44.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202689.png
2019-12-12,H,BOS,PHI,Gordon Hayward,8,16,2,4,6,12,37,1,2,4,5,1,1,1,19,36.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png
2019-12-12,A,PHI,BOS,Matisse Thybulle,2,4,2,4,0,0,30,0,0,1,2,1,2,0,6,19.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png
2019-12-12,A,PHI,BOS,Raul Neto,0,1,0,1,0,0,12,0,0,1,1,0,0,1,0,1.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203526.png
2019-12-12,A,PHI,BOS,Josh Richardson,5,11,2,3,3,8,26,2,2,2,2,2,2,1,14,30.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626196.png
2019-12-12,H,BOS,PHI,Jaylen Brown,3,9,0,1,3,8,41,2,2,5,2,1,0,3,8,17,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png
2019-12-12,H,BOS,PHI,Javonte Green,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629750.png
2019-12-12,A,PHI,BOS,Kyle O'Quinn,1,4,1,3,0,1,12,0,0,4,3,0,0,1,3,11.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203124.png
2019-12-12,A,PHI,BOS,Mike Scott,5,7,5,7,0,0,29,0,0,4,0,0,0,0,15,19.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203118.png
2019-12-12,H,BOS,PHI,Jayson Tatum,5,18,3,8,2,10,34,2,2,3,4,0,1,1,15,26.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png
2019-12-12,A,PHI,BOS,Tobias Harris,10,20,1,3,9,17,33,2,3,8,7,1,2,0,23,52.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202699.png
2019-12-12,A,PHI,BOS,Furkan Korkmaz,3,4,1,2,2,2,8,0,0,3,0,0,0,0,7,10.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627788.png
2019-12-12,A,PHI,BOS,Ben Simmons,2,6,0,0,2,6,36,3,4,8,6,0,1,5,7,23.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627732.png
2019-12-12,A,PHI,BOS,James Ennis,1,4,0,2,1,2,18,0,0,1,0,0,0,1,2,2.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203516.png
2019-12-12,H,BOS,PHI,Semi Ojeleye,0,2,0,2,0,0,24,0,0,6,1,0,1,0,0,11.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628400.png
2019-12-12,H,SA,CLE,LaMarcus Aldridge,6,16,0,2,6,14,39,6,8,10,3,0,1,3,18,34.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200746.png
2019-12-12,A,CLE,SA,Tristan Thompson,1,5,0,0,1,5,26,0,2,7,2,0,1,2,2,14.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png
2019-12-12,H,SA,CLE,Lonnie Walker,4,5,0,0,4,5,24,2,2,2,0,1,1,1,10,17.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png
2019-12-12,A,CLE,SA,Collin Sexton,10,19,1,5,9,14,35,7,8,2,2,1,0,1,28,35.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629012.png
2019-12-12,A,CLE,SA,Jordan Clarkson,10,18,4,11,6,7,31,1,1,4,3,1,0,3,25,34.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203903.png
2019-12-12,A,CLE,SA,Darius Garland,3,8,2,6,1,2,25,0,0,3,5,0,0,5,8,14.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629636.png
2019-12-12,H,SA,CLE,Derrick White,7,9,0,0,7,9,32,3,3,4,2,1,0,0,17,27.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png
2019-12-12,A,CLE,SA,Cedi Osman,6,12,3,8,3,4,37,0,0,2,1,1,1,0,15,24.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626224.png
2019-12-12,H,SA,CLE,Trey Lyles,1,3,1,3,0,0,5,0,0,2,0,0,0,1,3,4.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626168.png
2019-12-12,H,SA,CLE,Patty Mills,3,7,2,4,1,3,28,2,2,1,2,0,1,0,10,17.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png
2019-12-12,H,SA,CLE,Jakob Poeltl,2,3,0,0,2,3,23,0,0,3,1,2,2,0,4,21.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627751.png
2019-12-12,H,SA,CLE,DeMar DeRozan,8,17,0,0,8,17,39,5,8,4,4,2,0,1,21,36.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201942.png
2019-12-12,H,SA,CLE,Dejounte Murray,2,6,0,0,2,6,17,2,2,6,4,3,1,3,6,28.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png
2019-12-12,A,CLE,SA,Kevin Porter,2,6,1,3,1,3,16,0,0,2,2,1,0,1,5,12.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629645.png
2019-12-12,H,SA,CLE,Rudy Gay,4,9,1,3,3,6,21,0,0,1,2,2,1,2,9,20.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200752.png
2019-12-12,A,CLE,SA,Matthew Dellavedova,0,1,0,1,0,0,15,2,2,2,4,1,0,1,2,12.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203521.png
2019-12-12,A,CLE,SA,John Henson,1,1,0,0,1,1,13,0,2,0,0,1,1,2,2,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203089.png
2019-12-12,H,SA,CLE,Bryn Forbes,1,6,0,3,1,3,17,0,0,2,1,0,0,1,2,4.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627854.png
2019-12-12,A,CLE,SA,Kevin Love,11,24,4,9,7,15,39,4,5,17,2,0,0,2,30,51.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201567.png
2019-12-12,H,SA,CLE,Marco Belinelli,4,5,1,1,3,4,20,0,0,1,0,0,0,0,9,10.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201158.png
2019-12-12,A,CLE,SA,Larry Nance,0,2,0,2,0,0,29,0,0,11,1,0,0,1,0,13.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626204.png
2019-12-13,H,MEM,MIL,Bruno Caboclo,1,3,0,1,1,2,14,0,0,4,0,2,1,0,2,15.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203998.png
2019-12-13,A,MIL,MEM,Eric Bledsoe,3,6,0,1,3,5,17,6,6,4,4,1,0,2,12,23.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202339.png
2019-12-13,A,MIL,MEM,Wesley Matthews,2,6,0,2,2,4,25,0,0,4,0,0,0,0,4,8.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202083.png
2019-12-13,A,MIL,MEM,Khris Middleton,10,19,3,6,7,13,35,3,3,3,3,1,0,6,26,31.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png
2019-12-13,A,MIL,MEM,Sterling Brown,3,6,2,3,1,3,19,0,0,4,0,0,0,1,8,11.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png
2019-12-13,H,MEM,MIL,Tyus Jones,4,8,1,2,3,6,25,1,1,2,7,1,0,1,10,24.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png
2019-12-13,H,MEM,MIL,Jaren Jackson,14,21,9,15,5,6,29,6,9,5,1,0,1,3,43,50.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628991.png
2019-12-13,A,MIL,MEM,Pat Connaughton,1,2,0,1,1,1,16,0,0,5,2,0,0,2,2,9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626192.png
2019-12-13,A,MIL,MEM,George Hill,2,5,1,2,1,3,29,3,3,6,5,0,0,0,8,22.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201588.png
2019-12-13,H,MEM,MIL,Dillon Brooks,6,17,4,7,2,10,35,3,4,2,3,0,1,4,19,24.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628415.png
2019-12-13,H,MEM,MIL,Jonas Valanciunas,3,10,1,1,2,9,19,1,2,6,2,0,0,1,8,17.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202685.png
2019-12-13,H,MEM,MIL,Kyle Anderson,2,4,0,0,2,4,19,1,1,6,1,1,0,1,5,15.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203937.png
2019-12-13,H,MEM,MIL,De'Anthony Melton,2,9,0,3,2,6,23,0,0,5,5,2,1,0,4,26.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629001.png
2019-12-13,A,MIL,MEM,Robin Lopez,0,1,0,0,0,1,8,3,4,2,0,0,0,0,3,5.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201577.png
2019-12-13,A,MIL,MEM,Giannis Antetokounmpo,12,23,3,7,9,16,27,10,13,11,2,1,0,4,37,52.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203507.png
